name,GW,total_points
Jonathan_Castro Otto_402,34,2
Jonathan_Castro Otto_402,35,6
Jonathan_Castro Otto_402,36,1
Jonathan_Castro Otto_402,37,13
Jonathan_Castro Otto_402,38,0
Jonathan_Kodjia_26,1,1
Jonathan_Kodjia_26,11,1
Jonathan_Kodjia_26,17,1
Jonathan_Kodjia_26,18,0
Jonathan_Kodjia_26,20,1
Jonathan_Kodjia_26,21,1
Jonjo_Shelvey_269,1,1
Jonjo_Shelvey_269,2,8
Jonjo_Shelvey_269,5,2
Jonjo_Shelvey_269,6,3
Jonjo_Shelvey_269,10,1
Jonjo_Shelvey_269,11,9
Jonjo_Shelvey_269,12,2
Jonjo_Shelvey_269,13,2
Jonjo_Shelvey_269,14,9
Jonjo_Shelvey_269,15,9
Jonjo_Shelvey_269,16,9
Jonjo_Shelvey_269,18,3
Jonjo_Shelvey_269,20,2
Jonjo_Shelvey_269,21,1
Jonjo_Shelvey_269,23,3
Jonjo_Shelvey_269,28,2
Jonjo_Shelvey_269,29,3
Jonjo_Shelvey_269,30,3
Jonjo_Shelvey_269,31,3
Jonjo_Shelvey_269,32,7
Jonjo_Shelvey_269,33,10
Jonjo_Shelvey_269,34,2
Jonjo_Shelvey_269,35,2
Jonjo_Shelvey_269,36,1
Jonjo_Shelvey_269,37,3
Jonjo_Shelvey_269,38,5
Jonny_Evans_162,1,7
Jonny_Evans_162,2,3
Jonny_Evans_162,3,2
Jonny_Evans_162,4,2
Jonny_Evans_162,5,2
Jonny_Evans_162,6,2
Jonny_Evans_162,7,11
Jonny_Evans_162,8,0
Jonny_Evans_162,9,2
Jonny_Evans_162,10,6
Jonny_Evans_162,11,5
Jonny_Evans_162,12,5
Jonny_Evans_162,13,6
Jonny_Evans_162,14,2
Jonny_Evans_162,15,12
Jonny_Evans_162,16,8
Jonny_Evans_162,17,2
Jonny_Evans_162,18,1
Jonny_Evans_162,19,0
Jonny_Evans_162,20,2
Jonny_Evans_162,21,6
Jonny_Evans_162,22,1
Jonny_Evans_162,23,1
Jonny_Evans_162,24,2
Jonny_Evans_162,25,0
Jonny_Evans_162,26,9
Jonny_Evans_162,27,2
Jonny_Evans_162,28,2
Jonny_Evans_162,29,5
Jonny_Evans_162,30,2
Jonny_Evans_162,31,6
Jonny_Evans_162,32,1
Jonny_Evans_162,33,8
Jonny_Evans_162,34,2
Jonny_Evans_162,35,-2
Jonny_Evans_162,36,5
Jonny_Evans_162,37,0
Jonny_Evans_162,38,-2
Jordan_Ayew_468,1,2
Jordan_Ayew_468,3,9
Jordan_Ayew_468,4,9
Jordan_Ayew_468,5,1
Jordan_Ayew_468,6,1
Jordan_Ayew_468,7,1
Jordan_Ayew_468,8,9
Jordan_Ayew_468,9,2
Jordan_Ayew_468,10,8
Jordan_Ayew_468,11,2
Jordan_Ayew_468,12,2
Jordan_Ayew_468,13,2
Jordan_Ayew_468,14,2
Jordan_Ayew_468,15,2
Jordan_Ayew_468,16,2
Jordan_Ayew_468,17,2
Jordan_Ayew_468,18,2
Jordan_Ayew_468,19,12
Jordan_Ayew_468,20,2
Jordan_Ayew_468,21,2
Jordan_Ayew_468,22,9
Jordan_Ayew_468,23,1
Jordan_Ayew_468,24,2
Jordan_Ayew_468,25,2
Jordan_Ayew_468,26,2
Jordan_Ayew_468,27,5
Jordan_Ayew_468,28,7
Jordan_Ayew_468,29,6
Jordan_Ayew_468,30,5
Jordan_Ayew_468,31,2
Jordan_Ayew_468,32,2
Jordan_Ayew_468,33,2
Jordan_Ayew_468,34,2
Jordan_Ayew_468,35,2
Jordan_Ayew_468,36,2
Jordan_Ayew_468,37,2
Jordan_Ayew_468,38,5
Jordan_Henderson_198,1,2
Jordan_Henderson_198,2,1
Jordan_Henderson_198,3,2
Jordan_Henderson_198,4,3
Jordan_Henderson_198,6,2
Jordan_Henderson_198,7,3
Jordan_Henderson_198,8,1
Jordan_Henderson_198,9,2
Jordan_Henderson_198,10,9
Jordan_Henderson_198,11,2
Jordan_Henderson_198,12,6
Jordan_Henderson_198,13,3
Jordan_Henderson_198,14,2
Jordan_Henderson_198,15,1
Jordan_Henderson_198,16,7
Jordan_Henderson_198,17,2
Jordan_Henderson_198,19,3
Jordan_Henderson_198,20,3
Jordan_Henderson_198,21,3
Jordan_Henderson_198,22,3
Jordan_Henderson_198,23,3
Jordan_Henderson_198,24,3
Jordan_Henderson_198,24,13
Jordan_Henderson_198,25,13
Jordan_Henderson_198,26,7
Jordan_Henderson_198,30,3
Jordan_Henderson_198,31,3
Jordan_Henderson_198,32,1
Jordan_Henderson_198,33,1
Jordan_Henderson_198,34,9
Jordan_Pickford_148,1,7
Jordan_Pickford_148,2,6
Jordan_Pickford_148,3,1
Jordan_Pickford_148,4,2
Jordan_Pickford_148,5,2
Jordan_Pickford_148,6,1
Jordan_Pickford_148,7,3
Jordan_Pickford_148,8,2
Jordan_Pickford_148,9,8
Jordan_Pickford_148,10,1
Jordan_Pickford_148,11,2
Jordan_Pickford_148,12,2
Jordan_Pickford_148,13,2
Jordan_Pickford_148,14,2
Jordan_Pickford_148,15,0
Jordan_Pickford_148,16,3
Jordan_Pickford_148,17,5
Jordan_Pickford_148,18,6
Jordan_Pickford_148,19,6
Jordan_Pickford_148,20,3
Jordan_Pickford_148,21,2
Jordan_Pickford_148,22,5
Jordan_Pickford_148,23,3
Jordan_Pickford_148,24,1
Jordan_Pickford_148,25,1
Jordan_Pickford_148,26,2
Jordan_Pickford_148,27,1
Jordan_Pickford_148,28,3
Jordan_Pickford_148,29,2
Jordan_Pickford_148,30,9
Jordan_Pickford_148,31,6
Jordan_Pickford_148,32,1
Jordan_Pickford_148,33,2
Jordan_Pickford_148,34,3
Jordan_Pickford_148,35,2
Jordan_Pickford_148,36,2
Jordan_Pickford_148,37,6
Jordan_Pickford_148,38,2
Jordan_Thomas_650,38,1
Jordon_Ibe_78,3,1
Jordon_Ibe_78,4,1
Jorge Luiz_Frello Filho_118,1,1
Jorge Luiz_Frello Filho_118,2,1
Jorge Luiz_Frello Filho_118,3,1
Jorge Luiz_Frello Filho_118,4,7
Jorge Luiz_Frello Filho_118,5,5
Jorge Luiz_Frello Filho_118,6,2
Jorge Luiz_Frello Filho_118,7,11
Jorge Luiz_Frello Filho_118,8,1
Jorge Luiz_Frello Filho_118,9,3
Jorge Luiz_Frello Filho_118,10,2
Jorge Luiz_Frello Filho_118,11,4
Jorge Luiz_Frello Filho_118,13,1
Jorge Luiz_Frello Filho_118,14,2
Jorge Luiz_Frello Filho_118,15,1
Jorge Luiz_Frello Filho_118,17,3
Jorge Luiz_Frello Filho_118,18,1
Jorge Luiz_Frello Filho_118,19,1
Jorge Luiz_Frello Filho_118,20,5
Jorge Luiz_Frello Filho_118,21,2
Jorge Luiz_Frello Filho_118,22,9
Jorge Luiz_Frello Filho_118,23,2
Jorge Luiz_Frello Filho_118,24,10
Jorge Luiz_Frello Filho_118,25,1
Jorge Luiz_Frello Filho_118,26,2
Jorge Luiz_Frello Filho_118,27,2
Jorge Luiz_Frello Filho_118,28,1
Jorge Luiz_Frello Filho_118,34,1
Jorge Luiz_Frello Filho_118,35,2
Jorge Luiz_Frello Filho_118,36,3
Jorge Luiz_Frello Filho_118,37,2
Jorge Luiz_Frello Filho_118,38,3
Joseph_Gomez_184,1,2
Joseph_Gomez_184,6,1
Joseph_Gomez_184,10,1
Joseph_Gomez_184,12,1
Joseph_Gomez_184,13,1
Joseph_Gomez_184,15,1
Joseph_Gomez_184,16,5
Joseph_Gomez_184,17,8
Joseph_Gomez_184,19,5
Joseph_Gomez_184,20,8
Joseph_Gomez_184,21,6
Joseph_Gomez_184,22,6
Joseph_Gomez_184,23,6
Joseph_Gomez_184,24,2
Joseph_Gomez_184,24,6
Joseph_Gomez_184,25,6
Joseph_Gomez_184,26,8
Joseph_Gomez_184,27,1
Joseph_Gomez_184,29,2
Joseph_Gomez_184,30,1
Joseph_Gomez_184,31,6
Joseph_Gomez_184,32,-1
Joseph_Gomez_184,33,6
Joseph_Gomez_184,34,1
Joseph_Gomez_184,35,1
Joseph_Gomez_184,36,1
Joseph_Gomez_184,37,0
Joseph_Gomez_184,38,2
Joseph_Willock_490,1,3
Joseph_Willock_490,2,2
Joseph_Willock_490,3,2
Joseph_Willock_490,5,1
Joseph_Willock_490,6,1
Joseph_Willock_490,7,1
Joseph_Willock_490,8,1
Joseph_Willock_490,9,1
Joseph_Willock_490,12,1
Joseph_Willock_490,13,1
Joseph_Willock_490,14,2
Joseph_Willock_490,15,1
Joseph_Willock_490,17,1
Joseph_Willock_490,18,0
Joseph_Willock_490,19,1
Joseph_Willock_490,20,1
Joseph_Willock_490,24,1
Joseph_Willock_490,25,1
Joseph_Willock_490,26,1
Joseph_Willock_490,30,1
Joseph_Willock_490,30,2
Joseph_Willock_490,31,6
Joseph_Willock_490,32,1
Joseph_Willock_490,33,4
Joseph_Willock_490,34,1
Joseph_Willock_490,35,1
Joseph_Willock_490,36,1
Joseph_Willock_490,37,0
Joseph_Willock_490,38,1
Josh_Brownhill_620,27,1
Josh_Brownhill_620,30,1
Josh_Brownhill_620,31,3
Josh_Brownhill_620,32,3
Josh_Brownhill_620,33,2
Josh_Brownhill_620,34,3
Josh_Brownhill_620,35,2
Josh_Brownhill_620,36,2
Josh_Brownhill_620,37,3
Josh_Brownhill_620,38,1
Josh_Martin_632,30,1
Josh_Martin_632,34,1
Josh_Martin_632,35,1
Josh_Martin_632,36,1
Josh_Martin_632,38,1
Joshua_King_68,1,2
Joshua_King_68,2,6
Joshua_King_68,3,2
Joshua_King_68,4,2
Joshua_King_68,5,10
Joshua_King_68,6,2
Joshua_King_68,7,12
Joshua_King_68,8,2
Joshua_King_68,9,1
Joshua_King_68,10,2
Joshua_King_68,11,7
Joshua_King_68,12,2
Joshua_King_68,17,2
Joshua_King_68,18,2
Joshua_King_68,19,2
Joshua_King_68,20,2
Joshua_King_68,26,1
Joshua_King_68,27,2
Joshua_King_68,28,8
Joshua_King_68,30,1
Joshua_King_68,32,2
Joshua_King_68,33,9
Joshua_King_68,34,2
Joshua_King_68,36,2
Joshua_King_68,37,2
Joshua_King_68,38,12
Josip_Drmic_434,1,1
Josip_Drmic_434,4,1
Josip_Drmic_434,5,1
Josip_Drmic_434,6,1
Josip_Drmic_434,7,1
Josip_Drmic_434,8,5
Josip_Drmic_434,11,1
Josip_Drmic_434,12,1
Josip_Drmic_434,23,1
Josip_Drmic_434,24,1
Josip_Drmic_434,26,1
Josip_Drmic_434,27,1
Josip_Drmic_434,28,1
Josip_Drmic_434,29,1
Josip_Drmic_434,30,2
Josip_Drmic_434,31,2
Josip_Drmic_434,32,1
Josip_Drmic_434,33,2
Josip_Drmic_434,34,1
Josip_Drmic_434,36,2
Josip_Drmic_434,37,-2
José Diogo_Dalot Teixeira_229,8,1
José Diogo_Dalot Teixeira_229,23,1
José Diogo_Dalot Teixeira_229,25,1
José Diogo_Dalot Teixeira_229,26,1
José Ignacio_Peleteiro Romallo_36,1,1
José Ignacio_Peleteiro Romallo_36,2,1
José Ignacio_Peleteiro Romallo_36,3,6
José Ignacio_Peleteiro Romallo_36,4,1
José Ignacio_Peleteiro Romallo_36,5,3
José Ignacio_Peleteiro Romallo_36,15,1
José Ignacio_Peleteiro Romallo_36,19,1
José Ignacio_Peleteiro Romallo_36,20,1
José Ignacio_Peleteiro Romallo_36,30,1
José Ignacio_Peleteiro Romallo_36,33,1
José Ángel_Esmorís Tasende_440,6,0
José Ángel_Esmorís Tasende_440,10,1
José Ángel_Esmorís Tasende_440,11,6
José Ángel_Esmorís Tasende_440,12,1
José Ángel_Esmorís Tasende_440,15,2
José Ángel_Esmorís Tasende_440,16,1
José_Holebas_353,1,1
José_Holebas_353,2,1
José_Holebas_353,3,0
José_Holebas_353,5,0
José_Holebas_353,6,-2
José_Holebas_353,7,0
José_Holebas_353,8,6
José_Holebas_353,9,1
José_Holebas_353,12,6
José_Holebas_353,13,1
José_Holebas_353,14,1
José_Holebas_353,21,1
José_Holebas_353,30,1
José_Holebas_353,32,4
José_Reina_603,23,2
José_Reina_603,24,2
José_Reina_603,25,2
José_Reina_603,26,10
José_Reina_603,27,2
José_Reina_603,29,1
José_Reina_603,33,1
José_Reina_603,34,2
José_Reina_603,35,9
José_Reina_603,36,2
José_Reina_603,37,6
José_Reina_603,38,2
João Filipe Iria_Santos Moutinho_415,1,3
João Filipe Iria_Santos Moutinho_415,2,8
João Filipe Iria_Santos Moutinho_415,3,1
João Filipe Iria_Santos Moutinho_415,4,1
João Filipe Iria_Santos Moutinho_415,5,2
João Filipe Iria_Santos Moutinho_415,6,2
João Filipe Iria_Santos Moutinho_415,7,3
João Filipe Iria_Santos Moutinho_415,8,2
João Filipe Iria_Santos Moutinho_415,9,2
João Filipe Iria_Santos Moutinho_415,10,2
João Filipe Iria_Santos Moutinho_415,11,6
João Filipe Iria_Santos Moutinho_415,12,4
João Filipe Iria_Santos Moutinho_415,13,10
João Filipe Iria_Santos Moutinho_415,14,2
João Filipe Iria_Santos Moutinho_415,15,8
João Filipe Iria_Santos Moutinho_415,16,2
João Filipe Iria_Santos Moutinho_415,17,1
João Filipe Iria_Santos Moutinho_415,18,4
João Filipe Iria_Santos Moutinho_415,19,2
João Filipe Iria_Santos Moutinho_415,20,2
João Filipe Iria_Santos Moutinho_415,21,6
João Filipe Iria_Santos Moutinho_415,22,6
João Filipe Iria_Santos Moutinho_415,23,2
João Filipe Iria_Santos Moutinho_415,24,2
João Filipe Iria_Santos Moutinho_415,25,2
João Filipe Iria_Santos Moutinho_415,26,1
João Filipe Iria_Santos Moutinho_415,27,3
João Filipe Iria_Santos Moutinho_415,28,2
João Filipe Iria_Santos Moutinho_415,29,3
João Filipe Iria_Santos Moutinho_415,30,2
João Filipe Iria_Santos Moutinho_415,31,2
João Filipe Iria_Santos Moutinho_415,32,3
João Filipe Iria_Santos Moutinho_415,33,2
João Filipe Iria_Santos Moutinho_415,34,2
João Filipe Iria_Santos Moutinho_415,35,1
João Filipe Iria_Santos Moutinho_415,36,3
João Filipe Iria_Santos Moutinho_415,37,3
João Filipe Iria_Santos Moutinho_415,38,1
João Pedro Cavaco_Cancelo_518,3,1
João Pedro Cavaco_Cancelo_518,6,1
João Pedro Cavaco_Cancelo_518,8,0
João Pedro Cavaco_Cancelo_518,9,9
João Pedro Cavaco_Cancelo_518,10,6
João Pedro Cavaco_Cancelo_518,13,2
João Pedro Cavaco_Cancelo_518,21,2
João Pedro Cavaco_Cancelo_518,22,2
João Pedro Cavaco_Cancelo_518,23,1
João Pedro Cavaco_Cancelo_518,25,1
João Pedro Cavaco_Cancelo_518,29,0
João Pedro Cavaco_Cancelo_518,30,5
João Pedro Cavaco_Cancelo_518,32,1
João Pedro Cavaco_Cancelo_518,33,2
João Pedro Cavaco_Cancelo_518,34,1
João Pedro Cavaco_Cancelo_518,37,6
João Pedro Cavaco_Cancelo_518,38,5
João Pedro_Junqueira de Jesus_592,32,1
João Pedro_Junqueira de Jesus_592,36,1
João Pedro_Junqueira de Jesus_592,38,1
Juan_Foyth_335,11,1
Juan_Foyth_335,12,0
Juan_Foyth_335,17,1
Juan_Foyth_335,20,1
Juan_Mata_242,1,1
Juan_Mata_242,2,1
Juan_Mata_242,3,1
Juan_Mata_242,4,2
Juan_Mata_242,5,3
Juan_Mata_242,6,1
Juan_Mata_242,8,3
Juan_Mata_242,14,2
Juan_Mata_242,17,1
Juan_Mata_242,18,1
Juan_Mata_242,19,1
Juan_Mata_242,21,1
Juan_Mata_242,22,11
Juan_Mata_242,23,1
Juan_Mata_242,24,2
Juan_Mata_242,25,3
Juan_Mata_242,28,1
Juan_Mata_242,31,1
Juan_Mata_242,33,1
Junior_Stanislas_77,20,2
Junior_Stanislas_77,21,1
Junior_Stanislas_77,26,1
Junior_Stanislas_77,27,1
Junior_Stanislas_77,28,1
Junior_Stanislas_77,29,2
Junior_Stanislas_77,30,1
Junior_Stanislas_77,31,2
Junior_Stanislas_77,32,1
Junior_Stanislas_77,33,7
Junior_Stanislas_77,34,3
Junior_Stanislas_77,35,10
Junior_Stanislas_77,36,2
Junior_Stanislas_77,37,2
Junior_Stanislas_77,38,6
Jürgen_Locadia_45,1,2
Jürgen_Locadia_45,3,1
Kasper_Schmeichel_168,1,6
Kasper_Schmeichel_168,2,3
Kasper_Schmeichel_168,3,2
Kasper_Schmeichel_168,4,2
Kasper_Schmeichel_168,5,3
Kasper_Schmeichel_168,6,3
Kasper_Schmeichel_168,7,6
Kasper_Schmeichel_168,8,3
Kasper_Schmeichel_168,9,3
Kasper_Schmeichel_168,10,7
Kasper_Schmeichel_168,11,8
Kasper_Schmeichel_168,12,6
Kasper_Schmeichel_168,13,6
Kasper_Schmeichel_168,14,2
Kasper_Schmeichel_168,15,6
Kasper_Schmeichel_168,16,2
Kasper_Schmeichel_168,17,2
Kasper_Schmeichel_168,18,5
Kasper_Schmeichel_168,19,0
Kasper_Schmeichel_168,20,3
Kasper_Schmeichel_168,21,6
Kasper_Schmeichel_168,22,4
Kasper_Schmeichel_168,23,2
Kasper_Schmeichel_168,24,1
Kasper_Schmeichel_168,25,1
Kasper_Schmeichel_168,26,7
Kasper_Schmeichel_168,27,12
Kasper_Schmeichel_168,28,2
Kasper_Schmeichel_168,29,6
Kasper_Schmeichel_168,30,3
Kasper_Schmeichel_168,31,14
Kasper_Schmeichel_168,32,1
Kasper_Schmeichel_168,33,6
Kasper_Schmeichel_168,34,5
Kasper_Schmeichel_168,35,0
Kasper_Schmeichel_168,36,6
Kasper_Schmeichel_168,37,1
Kasper_Schmeichel_168,38,1
Keinan_Davis_34,2,1
Keinan_Davis_34,4,1
Keinan_Davis_34,5,1
Keinan_Davis_34,7,1
Keinan_Davis_34,9,1
Keinan_Davis_34,10,1
Keinan_Davis_34,25,4
Keinan_Davis_34,29,1
Keinan_Davis_34,30,1
Keinan_Davis_34,30,3
Keinan_Davis_34,31,1
Keinan_Davis_34,32,2
Keinan_Davis_34,33,2
Keinan_Davis_34,34,1
Keinan_Davis_34,35,1
Keinan_Davis_34,36,1
Keinan_Davis_34,37,1
Keinan_Davis_34,38,1
Kelechi_Iheanacho_167,14,11
Kelechi_Iheanacho_167,16,10
Kelechi_Iheanacho_167,17,1
Kelechi_Iheanacho_167,20,6
Kelechi_Iheanacho_167,21,2
Kelechi_Iheanacho_167,22,1
Kelechi_Iheanacho_167,23,1
Kelechi_Iheanacho_167,24,7
Kelechi_Iheanacho_167,25,1
Kelechi_Iheanacho_167,27,1
Kelechi_Iheanacho_167,28,2
Kelechi_Iheanacho_167,29,1
Kelechi_Iheanacho_167,30,1
Kelechi_Iheanacho_167,31,2
Kelechi_Iheanacho_167,32,7
Kelechi_Iheanacho_167,33,6
Kelechi_Iheanacho_167,34,1
Kelechi_Iheanacho_167,35,1
Kelechi_Iheanacho_167,37,1
Kelechi_Iheanacho_167,38,1
Kelland_Watts_599,38,1
Kenny_McLean_286,1,2
Kenny_McLean_286,3,1
Kenny_McLean_286,4,1
Kenny_McLean_286,5,6
Kenny_McLean_286,6,2
Kenny_McLean_286,7,2
Kenny_McLean_286,8,2
Kenny_McLean_286,9,2
Kenny_McLean_286,10,2
Kenny_McLean_286,11,2
Kenny_McLean_286,12,2
Kenny_McLean_286,13,2
Kenny_McLean_286,14,4
Kenny_McLean_286,15,2
Kenny_McLean_286,16,2
Kenny_McLean_286,17,2
Kenny_McLean_286,18,2
Kenny_McLean_286,19,2
Kenny_McLean_286,20,1
Kenny_McLean_286,21,2
Kenny_McLean_286,22,2
Kenny_McLean_286,23,3
Kenny_McLean_286,24,2
Kenny_McLean_286,25,3
Kenny_McLean_286,26,2
Kenny_McLean_286,27,2
Kenny_McLean_286,28,3
Kenny_McLean_286,29,2
Kenny_McLean_286,30,2
Kenny_McLean_286,31,2
Kenny_McLean_286,32,1
Kenny_McLean_286,33,2
Kenny_McLean_286,34,1
Kenny_McLean_286,35,1
Kenny_McLean_286,36,2
Kenny_McLean_286,37,2
Kenny_McLean_286,38,2
Kepa_Arrizabalaga_111,1,0
Kepa_Arrizabalaga_111,2,2
Kepa_Arrizabalaga_111,3,2
Kepa_Arrizabalaga_111,4,1
Kepa_Arrizabalaga_111,5,2
Kepa_Arrizabalaga_111,6,1
Kepa_Arrizabalaga_111,7,6
Kepa_Arrizabalaga_111,8,2
Kepa_Arrizabalaga_111,9,6
Kepa_Arrizabalaga_111,10,2
Kepa_Arrizabalaga_111,11,2
Kepa_Arrizabalaga_111,12,6
Kepa_Arrizabalaga_111,13,1
Kepa_Arrizabalaga_111,14,3
Kepa_Arrizabalaga_111,15,2
Kepa_Arrizabalaga_111,16,2
Kepa_Arrizabalaga_111,17,2
Kepa_Arrizabalaga_111,18,6
Kepa_Arrizabalaga_111,19,1
Kepa_Arrizabalaga_111,20,2
Kepa_Arrizabalaga_111,21,3
Kepa_Arrizabalaga_111,22,6
Kepa_Arrizabalaga_111,23,2
Kepa_Arrizabalaga_111,24,1
Kepa_Arrizabalaga_111,29,6
Kepa_Arrizabalaga_111,30,3
Kepa_Arrizabalaga_111,31,2
Kepa_Arrizabalaga_111,32,1
Kepa_Arrizabalaga_111,33,7
Kepa_Arrizabalaga_111,34,1
Kepa_Arrizabalaga_111,35,1
Kepa_Arrizabalaga_111,36,6
Kepa_Arrizabalaga_111,37,0
Kevin_Danso_532,3,6
Kevin_Danso_532,4,2
Kevin_Danso_532,6,0
Kevin_Danso_532,9,1
Kevin_Danso_532,10,-1
Kevin_Danso_532,11,1
Kevin_De Bruyne_215,1,7
Kevin_De Bruyne_215,2,11
Kevin_De Bruyne_215,3,5
Kevin_De Bruyne_215,4,13
Kevin_De Bruyne_215,5,1
Kevin_De Bruyne_215,6,17
Kevin_De Bruyne_215,7,9
Kevin_De Bruyne_215,9,3
Kevin_De Bruyne_215,10,6
Kevin_De Bruyne_215,11,2
Kevin_De Bruyne_215,12,2
Kevin_De Bruyne_215,13,7
Kevin_De Bruyne_215,14,10
Kevin_De Bruyne_215,15,3
Kevin_De Bruyne_215,16,1
Kevin_De Bruyne_215,17,19
Kevin_De Bruyne_215,18,4
Kevin_De Bruyne_215,19,5
Kevin_De Bruyne_215,20,14
Kevin_De Bruyne_215,21,2
Kevin_De Bruyne_215,22,9
Kevin_De Bruyne_215,23,2
Kevin_De Bruyne_215,24,7
Kevin_De Bruyne_215,25,2
Kevin_De Bruyne_215,26,14
Kevin_De Bruyne_215,27,3
Kevin_De Bruyne_215,30,1
Kevin_De Bruyne_215,30,14
Kevin_De Bruyne_215,31,8
Kevin_De Bruyne_215,32,14
Kevin_De Bruyne_215,33,1
Kevin_De Bruyne_215,34,7
Kevin_De Bruyne_215,35,3
Kevin_De Bruyne_215,37,6
Kevin_De Bruyne_215,38,19
Kevin_Long_88,19,1
Kevin_Long_88,32,1
Kevin_Long_88,33,2
Kevin_Long_88,34,6
Kevin_Long_88,35,2
Kevin_Long_88,36,2
Kevin_Long_88,37,6
Kevin_Long_88,38,1
Kieran_Tierney_515,10,1
Kieran_Tierney_515,11,2
Kieran_Tierney_515,13,0
Kieran_Tierney_515,15,1
Kieran_Tierney_515,16,1
Kieran_Tierney_515,30,0
Kieran_Tierney_515,30,1
Kieran_Tierney_515,31,9
Kieran_Tierney_515,32,6
Kieran_Tierney_515,33,4
Kieran_Tierney_515,34,2
Kieran_Tierney_515,35,1
Kieran_Tierney_515,36,2
Kieran_Tierney_515,37,1
Kieran_Tierney_515,38,11
Kieron_Freeman_292,30,1
Kieron_Freeman_292,32,1
Kortney_Hause_25,17,0
Kortney_Hause_25,18,1
Kortney_Hause_25,19,6
Kortney_Hause_25,20,1
Kortney_Hause_25,21,2
Kortney_Hause_25,22,-1
Kortney_Hause_25,23,2
Kortney_Hause_25,24,2
Kortney_Hause_25,25,0
Kortney_Hause_25,26,1
Kortney_Hause_25,27,1
Kortney_Hause_25,30,6
Kortney_Hause_25,30,7
Kortney_Hause_25,31,1
Kortney_Hause_25,32,2
Kortney_Hause_25,33,1
Kortney_Hause_25,34,1
Kortney_Hause_25,38,1
Kurt_Zouma_459,1,-1
Kurt_Zouma_459,2,2
Kurt_Zouma_459,3,1
Kurt_Zouma_459,4,-1
Kurt_Zouma_459,5,0
Kurt_Zouma_459,6,1
Kurt_Zouma_459,8,2
Kurt_Zouma_459,9,7
Kurt_Zouma_459,10,1
Kurt_Zouma_459,11,2
Kurt_Zouma_459,12,6
Kurt_Zouma_459,13,1
Kurt_Zouma_459,14,2
Kurt_Zouma_459,15,2
Kurt_Zouma_459,16,1
Kurt_Zouma_459,17,2
Kurt_Zouma_459,18,5
Kurt_Zouma_459,19,1
Kurt_Zouma_459,20,2
Kurt_Zouma_459,21,1
Kurt_Zouma_459,26,0
Kurt_Zouma_459,29,5
Kurt_Zouma_459,33,6
Kurt_Zouma_459,34,1
Kurt_Zouma_459,35,1
Kurt_Zouma_459,36,5
Kurt_Zouma_459,37,0
Kurt_Zouma_459,38,7
Kyle_Walker-Peters_337,1,2
Kyle_Walker-Peters_337,2,1
Kyle_Walker-Peters_337,3,2
Kyle_Walker-Peters_337,26,1
Kyle_Walker-Peters_337,30,1
Kyle_Walker-Peters_337,31,1
Kyle_Walker-Peters_337,32,2
Kyle_Walker-Peters_337,33,7
Kyle_Walker-Peters_337,34,2
Kyle_Walker-Peters_337,35,0
Kyle_Walker-Peters_337,36,1
Kyle_Walker-Peters_337,37,6
Kyle_Walker-Peters_337,38,6
Kyle_Walker_203,1,8
Kyle_Walker_203,2,1
Kyle_Walker_203,3,1
Kyle_Walker_203,4,6
Kyle_Walker_203,5,1
Kyle_Walker_203,6,1
Kyle_Walker_203,7,2
Kyle_Walker_203,8,1
Kyle_Walker_203,11,14
Kyle_Walker_203,12,1
Kyle_Walker_203,14,1
Kyle_Walker_203,15,2
Kyle_Walker_203,16,0
Kyle_Walker_203,17,6
Kyle_Walker_203,18,2
Kyle_Walker_203,19,1
Kyle_Walker_203,20,6
Kyle_Walker_203,24,6
Kyle_Walker_203,25,0
Kyle_Walker_203,26,7
Kyle_Walker_203,27,6
Kyle_Walker_203,30,6
Kyle_Walker_203,31,1
Kyle_Walker_203,32,5
Kyle_Walker_203,34,1
Kyle_Walker_203,35,6
Kyle_Walker_203,36,1
Kyle_Walker_203,37,11
Kyle_Walker_203,38,10
Leander_Dendoncker_420,1,3
Leander_Dendoncker_420,2,2
Leander_Dendoncker_420,3,1
Leander_Dendoncker_420,4,2
Leander_Dendoncker_420,5,1
Leander_Dendoncker_420,6,0
Leander_Dendoncker_420,7,3
Leander_Dendoncker_420,8,3
Leander_Dendoncker_420,9,2
Leander_Dendoncker_420,10,2
Leander_Dendoncker_420,11,2
Leander_Dendoncker_420,12,2
Leander_Dendoncker_420,13,2
Leander_Dendoncker_420,14,1
Leander_Dendoncker_420,15,11
Leander_Dendoncker_420,16,2
Leander_Dendoncker_420,17,1
Leander_Dendoncker_420,18,2
Leander_Dendoncker_420,19,2
Leander_Dendoncker_420,20,1
Leander_Dendoncker_420,21,2
Leander_Dendoncker_420,22,10
Leander_Dendoncker_420,23,2
Leander_Dendoncker_420,24,2
Leander_Dendoncker_420,25,1
Leander_Dendoncker_420,26,2
Leander_Dendoncker_420,27,3
Leander_Dendoncker_420,28,0
Leander_Dendoncker_420,29,3
Leander_Dendoncker_420,30,3
Leander_Dendoncker_420,31,1
Leander_Dendoncker_420,32,10
Leander_Dendoncker_420,33,1
Leander_Dendoncker_420,34,1
Leander_Dendoncker_420,35,9
Leander_Dendoncker_420,36,1
Leander_Dendoncker_420,37,3
Leander_Dendoncker_420,38,1
Leandro_Trossard_421,2,7
Leandro_Trossard_421,3,2
Leandro_Trossard_421,4,2
Leandro_Trossard_421,10,4
Leandro_Trossard_421,11,11
