name,GW,fixture,assists,bonus,bps,clean_sheets,creativity,element,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Kasper_Schmeichel_168,16,151,0,0,9,0,0.0,168,1,0,1.2,12.2,90,2,0,0,0,0,16,1,1051045,4.0,1.0,0,2,60125,71714,11589,53,0,0
Kasper_Schmeichel_168,17,165,0,0,12,0,0.0,168,1,0,1.6,15.6,90,14,0,0,0,0,17,2,1104856,1.0,1.0,0,2,42057,65592,23535,54,1,0
Kasper_Schmeichel_168,18,175,0,1,30,0,0.0,168,3,0,7.3,73.0,90,11,0,0,0,0,18,9,1045344,1.0,3.0,0,5,-38207,15654,53861,54,0,0
Kasper_Schmeichel_168,19,186,0,0,15,0,0.0,168,4,0,1.7,16.8,90,10,0,0,0,0,19,2,1052074,4.0,0.0,0,0,-20628,12890,33518,54,1,0
Kasper_Schmeichel_168,20,200,0,0,16,0,0.0,168,1,0,2.8,27.8,90,19,0,0,0,0,20,3,1085138,2.0,1.0,0,3,24794,40989,16195,54,0,0
Kasper_Schmeichel_168,21,206,0,0,24,1,0.0,168,0,0,1.5,14.8,90,13,0,0,0,0,21,2,1095969,3.0,0.0,0,6,6227,38046,31819,54,0,0
Kasper_Schmeichel_168,22,216,0,1,24,0,0.0,168,2,0,4.9,48.8,90,16,0,0,0,0,22,7,1163440,2.0,1.0,0,4,54680,82701,28021,54,1,0
Kasper_Schmeichel_168,23,223,0,0,14,0,0.0,168,2,0,2.4,24.0,90,5,0,0,0,0,23,3,1189621,1.0,2.0,0,2,20214,50705,30491,54,0,0
Kasper_Schmeichel_168,24,234,0,0,7,0,0.0,168,1,0,1.2,12.0,90,19,0,0,0,0,24,1,1148181,1.0,4.0,0,1,-36960,17281,54241,54,1,1
Kasper_Schmeichel_168,25,244,0,0,13,0,0.0,168,2,0,1.4,14.2,90,6,0,0,0,0,25,1,1081054,2.0,2.0,0,1,-72281,9377,81658,54,1,0
Kasper_Schmeichel_168,26,260,0,0,25,1,0.0,168,0,0,2.4,23.6,90,20,0,0,0,0,26,3,1022005,0.0,0.0,0,7,-62004,4254,66258,54,0,0
Kasper_Schmeichel_168,27,265,0,3,36,0,0.0,168,1,0,6.6,66.0,90,11,0,0,1,0,27,6,993815,1.0,0.0,0,12,-31073,5234,36307,53,1,0
Kasper_Schmeichel_168,28,277,0,0,15,0,0.0,168,1,0,3.8,38.0,90,14,0,0,0,0,28,5,1091849,0.0,1.0,0,2,66882,76183,9301,53,0,1
Kasper_Schmeichel_168,29,285,0,0,26,1,0.0,168,0,0,1.0,10.0,90,2,0,0,0,0,29,1,1059916,0.0,4.0,0,6,-2485,25027,27512,53,1,0
Kasper_Schmeichel_168,30,299,0,0,14,0,0.0,168,1,0,2.7,26.6,90,18,0,0,0,0,39,3,985673,1.0,1.0,0,3,-84869,30627,115496,54,0,0
Kasper_Schmeichel_168,31,303,0,3,38,1,0.0,168,0,0,3.4,34.2,90,4,0,0,1,0,40,2,1017654,0.0,0.0,0,14,21312,33174,11862,54,1,0
Kasper_Schmeichel_168,32,316,0,0,8,0,0.0,168,2,0,0.9,8.6,90,8,0,0,0,0,41,0,1038985,1.0,2.0,0,1,21105,29208,8103,54,0,0
Kasper_Schmeichel_168,33,323,0,0,25,1,10.0,168,0,0,2.4,14.0,90,7,0,0,0,0,42,1,1035706,0.0,3.0,0,6,-6864,13556,20420,54,1,0
Kasper_Schmeichel_168,34,331,0,1,21,0,0.0,168,1,0,4.5,43.4,90,1,0,0,0,0,43,6,1028668,1.0,1.0,2,5,-6652,9821,16473,54,0,0
Kasper_Schmeichel_168,35,342,0,0,11,0,0.0,168,4,0,0.8,8.2,90,3,0,0,0,0,44,1,1081553,1.0,4.0,0,0,34524,42969,8445,54,0,0
Kasper_Schmeichel_168,36,356,0,0,21,1,0.0,168,0,0,1.2,11.6,90,15,0,0,0,0,45,1,1037473,0.0,2.0,0,6,-26510,4010,30520,55,1,0
Kasper_Schmeichel_168,37,368,0,0,10,0,0.0,168,3,0,1.1,11.4,90,17,0,0,0,0,46,1,1015067,0.0,3.0,0,1,-22288,2715,25003,55,0,0
Kasper_Schmeichel_168,38,376,0,0,7,0,10.0,168,2,0,1.9,9.0,90,12,0,0,0,0,47,1,960330,2.0,0.0,0,1,-44584,2307,46891,55,1,0
Keinan_Davis_34,2,12,0,0,2,0,0.3,34,0,0,0.0,0.0,3,3,0,0,0,0,2,0,23918,2.0,1.0,0,1,9,3071,3062,45,1,0
Keinan_Davis_34,4,34,0,0,7,0,11.3,34,1,0,1.9,8.0,31,7,0,0,0,0,4,0,22783,0.0,1.0,0,1,-1607,1338,2945,45,0,0
Keinan_Davis_34,5,41,0,0,2,0,0.5,34,0,0,0.3,0.0,5,19,0,0,0,0,5,0,23010,0.0,0.0,4,1,-596,1588,2184,45,1,0
Keinan_Davis_34,7,61,0,0,2,0,10.1,34,0,0,1.1,1.2,2,5,0,0,0,0,7,0,22293,2.0,2.0,0,1,-865,786,1651,45,1,0
Keinan_Davis_34,9,81,0,0,4,0,0.5,34,0,0,2.2,4.2,14,4,0,0,0,0,9,0,22235,1.0,2.0,17,1,-92,1179,1271,44,1,0
Keinan_Davis_34,10,95,0,0,-1,0,0.6,34,0,0,2.7,1.0,19,11,0,0,0,0,10,0,22502,0.0,3.0,25,1,115,901,786,44,0,0
Keinan_Davis_34,25,241,1,0,13,0,2.6,34,0,0,4.8,4.4,32,3,0,0,0,0,25,0,16737,1.0,2.0,41,4,-293,373,666,43,0,0
Keinan_Davis_34,29,285,0,0,-2,0,10.3,34,2,0,1.2,1.4,23,9,0,0,0,0,29,0,18036,0.0,4.0,0,1,772,1247,475,43,0,0
Keinan_Davis_34,30,271,0,0,-3,1,1.0,34,0,0,8.6,0.0,68,15,0,0,0,0,39,0,18628,0.0,0.0,86,3,1127,2905,1778,43,1,0
Keinan_Davis_34,30,291,0,0,4,0,12.0,34,0,0,1.4,2.0,56,6,0,0,0,0,39,0,18628,2.0,1.0,0,1,1127,2905,1778,43,1,0
Keinan_Davis_34,31,306,0,0,1,0,1.7,34,0,0,1.1,0.0,20,13,0,0,0,0,40,0,26137,1.0,1.0,11,1,6244,9466,3222,43,0,0
Keinan_Davis_34,32,312,0,0,3,0,3.0,34,1,0,0.8,0.0,81,20,0,0,0,0,41,0,25961,1.0,0.0,10,2,702,1647,945,43,1,0
Keinan_Davis_34,33,324,0,0,6,0,12.2,34,1,0,1.8,3.6,73,10,0,0,0,0,42,0,25323,0.0,2.0,2,2,-313,1701,2014,43,0,0
Keinan_Davis_34,34,332,0,0,2,0,0.8,34,0,0,0.3,0.4,31,12,0,0,0,0,43,0,24678,3.0,0.0,2,1,-834,869,1703,43,1,0
Keinan_Davis_34,35,341,0,0,3,0,1.4,34,0,0,0.3,1.2,10,7,0,0,0,0,44,0,24364,0.0,2.0,0,1,-376,819,1195,43,1,0
Keinan_Davis_34,36,355,0,0,1,0,2.4,34,1,0,0.7,0.0,26,8,0,0,0,0,45,0,22626,1.0,1.0,6,1,-1014,239,1253,43,0,0
Keinan_Davis_34,37,361,0,0,-1,0,0.7,34,0,0,0.5,0.4,18,1,0,0,0,0,46,0,23038,0.0,1.0,4,1,-334,266,600,43,1,0
Keinan_Davis_34,38,380,0,0,0,0,0.3,34,1,0,0.2,0.0,22,19,0,0,0,0,47,0,26038,1.0,1.0,4,1,1469,2474,1005,42,0,0
Kelechi_Iheanacho_167,14,133,1,3,38,0,12.7,167,0,1,10.6,51.2,28,8,0,0,0,0,14,0,14533,1.0,2.0,42,11,-145,205,350,57,1,0
Kelechi_Iheanacho_167,16,151,1,2,43,0,46.2,167,1,1,18.1,58.6,63,2,0,0,0,0,16,0,17773,4.0,1.0,76,10,-309,1203,1512,57,0,1
Kelechi_Iheanacho_167,17,165,0,0,-2,0,2.0,167,1,0,1.7,1.6,38,14,0,0,0,0,17,0,33751,1.0,1.0,13,1,14722,16082,1360,57,1,0
Kelechi_Iheanacho_167,20,200,0,0,29,0,12.6,167,1,1,10.7,35.4,90,19,0,0,0,0,20,0,25257,2.0,1.0,59,6,-1654,1057,2711,57,0,0
Kelechi_Iheanacho_167,21,206,0,0,2,1,14.3,167,0,0,4.5,3.4,62,13,0,0,0,0,21,0,25862,3.0,0.0,27,2,356,2640,2284,57,0,0
Kelechi_Iheanacho_167,22,216,0,0,1,0,0.3,167,1,0,2.3,2.0,32,16,0,0,0,0,22,0,27575,2.0,1.0,21,1,1277,4216,2939,57,1,0
Kelechi_Iheanacho_167,23,223,0,0,9,0,26.1,167,1,0,4.2,5.4,16,5,0,0,0,0,23,0,26414,1.0,2.0,10,1,-1379,1804,3183,57,0,0
Kelechi_Iheanacho_167,24,234,2,0,21,0,11.3,167,1,0,6.3,17.2,47,19,0,0,0,0,24,0,25385,1.0,4.0,34,7,-1130,768,1898,57,1,0
Kelechi_Iheanacho_167,25,244,0,0,1,0,0.4,167,0,0,0.3,2.6,10,6,0,0,0,0,25,0,31083,2.0,2.0,0,1,5064,8074,3010,57,1,0
Kelechi_Iheanacho_167,27,265,0,0,1,0,1.0,167,0,0,2.4,4.2,45,11,0,0,0,0,27,0,27350,1.0,0.0,19,1,-2158,999,3157,57,1,0
Kelechi_Iheanacho_167,28,277,0,0,1,0,13.6,167,1,0,2.2,0.0,90,14,0,0,0,0,28,0,31960,0.0,1.0,11,2,3467,5652,2185,57,0,0
Kelechi_Iheanacho_167,29,285,0,0,-5,0,2.8,167,0,0,3.4,0.2,58,2,0,0,0,0,29,0,29843,0.0,4.0,31,1,-1317,3719,5036,57,1,0
Kelechi_Iheanacho_167,30,299,0,0,1,0,0.3,167,1,0,0.0,0.0,7,18,0,0,0,0,39,0,28488,1.0,1.0,0,1,-983,3074,4057,57,0,0
Kelechi_Iheanacho_167,31,303,0,0,6,1,15.3,167,0,0,2.9,7.8,68,4,0,0,0,0,40,0,28356,0.0,0.0,6,2,-386,807,1193,57,1,0
Kelechi_Iheanacho_167,32,316,0,2,25,0,14.6,167,0,1,10.5,38.6,45,8,0,0,0,0,41,0,28329,1.0,2.0,52,7,-119,822,941,57,0,0
Kelechi_Iheanacho_167,33,323,0,0,27,1,1.8,167,0,1,11.7,35.4,63,7,0,0,0,0,42,0,32900,0.0,3.0,80,6,3693,4876,1183,57,1,0
Kelechi_Iheanacho_167,34,331,0,0,-2,0,0.5,167,1,0,3.9,3.2,58,1,0,0,0,0,43,0,39589,1.0,1.0,35,1,6535,8456,1921,57,0,0
Kelechi_Iheanacho_167,35,342,0,0,0,0,3.5,167,0,0,4.5,3.4,45,3,0,0,0,0,44,0,47775,1.0,4.0,38,1,7373,10981,3608,57,0,0
Kelechi_Iheanacho_167,37,368,0,0,4,0,12.0,167,0,0,3.4,8.8,31,17,0,0,0,0,46,0,37776,0.0,3.0,13,1,-4624,822,5446,57,0,0
Kelechi_Iheanacho_167,38,376,0,0,4,0,13.9,167,0,0,3.9,6.2,57,12,0,0,0,0,47,0,35200,2.0,0.0,19,1,-2611,984,3595,57,1,0
Kelland_Watts_599,38,378,0,0,3,0,0.0,599,1,0,0.2,2.0,16,10,0,0,0,0,47,0,17862,3.0,1.0,0,1,3319,4336,1017,39,1,0
Kenny_McLean_286,1,1,0,0,12,0,0.6,286,4,0,1.2,11.4,90,10,0,0,0,0,1,0,7181,1.0,4.0,0,2,0,0,0,50,0,0
Kenny_McLean_286,3,26,0,0,5,0,1.6,286,0,0,0.6,4.2,9,6,0,0,0,0,3,0,12106,3.0,2.0,0,1,-1481,265,1746,50,1,0
Kenny_McLean_286,4,40,0,0,11,0,28.8,286,0,0,3.8,9.6,12,19,0,0,0,0,4,0,11509,0.0,2.0,0,1,-954,491,1445,50,0,0
Kenny_McLean_286,5,46,0,0,37,0,1.1,286,2,1,7.7,59.2,90,11,0,0,0,0,5,0,11129,2.0,3.0,17,6,-675,334,1009,49,1,1
Kenny_McLean_286,6,52,0,0,18,0,3.0,286,2,0,1.1,8.2,90,5,0,0,0,0,6,0,13931,0.0,2.0,0,2,2197,2899,702,49,0,0
Kenny_McLean_286,7,64,0,0,12,0,2.0,286,2,0,2.0,16.4,90,7,0,0,0,0,7,0,14241,0.0,2.0,2,2,133,1190,1057,49,0,0
Kenny_McLean_286,8,77,0,0,7,0,13.9,286,5,0,2.4,8.8,90,2,0,0,0,0,8,0,14988,5.0,1.0,1,2,496,1433,937,49,1,0
Kenny_McLean_286,9,82,0,0,2,1,12.9,286,0,0,6.1,7.4,90,3,0,0,0,0,9,0,13722,0.0,0.0,41,2,-1239,286,1525,49,0,1
Kenny_McLean_286,10,97,0,0,9,0,3.6,286,3,0,2.4,20.4,90,12,0,0,0,0,10,0,13520,3.0,1.0,0,2,-312,173,485,49,1,0
Kenny_McLean_286,11,104,0,0,10,0,3.3,286,2,0,1.9,15.6,90,4,0,0,0,0,11,0,13293,0.0,2.0,0,2,-307,413,720,49,0,0
Kenny_McLean_286,12,117,0,0,16,0,26.4,286,2,0,7.3,19.0,90,18,0,0,0,0,12,0,13331,2.0,0.0,28,2,-77,478,555,49,1,0
Kenny_McLean_286,13,126,0,0,13,1,73.9,286,0,0,9.3,14.8,87,8,0,0,0,0,13,0,12800,2.0,0.0,4,2,-578,254,832,49,0,1
Kenny_McLean_286,14,137,1,0,12,0,18.2,286,2,0,9.1,28.2,90,1,0,0,0,0,14,0,12687,2.0,2.0,45,4,-188,275,463,49,1,1
Kenny_McLean_286,15,150,0,0,13,0,7.0,286,2,0,1.4,6.0,90,16,0,0,0,0,15,0,12834,1.0,2.0,1,2,99,359,260,49,0,0
Kenny_McLean_286,16,157,0,0,10,0,22.2,286,2,0,4.1,9.2,90,15,0,0,0,0,16,0,12734,2.0,1.0,10,2,-153,239,392,49,1,0
Kenny_McLean_286,17,165,0,0,13,0,5.7,286,1,0,2.2,15.8,90,9,0,0,0,0,17,0,12471,1.0,1.0,0,2,-314,185,499,49,0,0
Kenny_McLean_286,18,177,0,0,9,0,3.4,286,2,0,4.8,11.6,90,20,0,0,0,0,18,0,12414,2.0,1.0,33,2,-102,249,351,49,1,0
Kenny_McLean_286,19,181,0,0,9,0,26.8,286,1,0,4.1,10.4,90,2,0,0,0,0,19,0,12352,0.0,1.0,4,2,-130,167,297,49,0,0
Kenny_McLean_286,20,197,0,0,5,0,1.7,286,1,0,0.5,3.6,20,17,0,0,0,0,20,0,12286,2.0,2.0,0,1,-104,150,254,49,1,0
Kenny_McLean_286,21,207,0,0,13,0,17.9,286,1,0,3.4,5.8,90,7,0,0,0,0,21,0,11975,1.0,1.0,10,2,-328,141,469,49,1,0
Kenny_McLean_286,22,217,0,0,11,0,4.1,286,4,0,1.1,7.0,90,12,0,0,0,0,22,0,11692,0.0,4.0,0,2,-318,108,426,49,0,0
Kenny_McLean_286,23,227,0,0,13,1,15.1,286,0,0,3.5,11.6,90,3,0,0,0,0,23,0,11603,0.0,1.0,8,3,-138,162,300,49,1,0
Kenny_McLean_286,24,240,0,0,13,0,1.3,286,2,0,1.7,15.8,90,17,0,0,0,0,24,0,11497,1.0,2.0,0,2,-113,93,206,49,0,0
Kenny_McLean_286,25,247,0,0,16,1,15.5,286,0,0,3.8,14.8,90,13,0,0,0,0,25,0,11405,0.0,0.0,8,3,-147,132,279,49,0,0
Kenny_McLean_286,26,257,0,0,18,0,5.1,286,1,0,2.3,18.0,90,10,0,0,0,0,26,0,11343,1.0,0.0,0,2,-101,68,169,49,1,0
Kenny_McLean_286,27,270,0,0,10,0,14.1,286,3,0,4.0,17.0,90,20,0,0,0,0,27,0,11317,0.0,3.0,9,2,-76,104,180,48,0,0
Kenny_McLean_286,28,277,0,0,14,1,4.6,286,0,0,2.6,19.0,90,9,0,0,0,0,28,0,11421,0.0,1.0,2,3,37,187,150,48,1,0
Kenny_McLean_286,29,288,0,0,11,0,6.7,286,1,0,2.9,21.8,90,15,0,0,0,0,29,0,11487,0.0,1.0,0,2,43,231,188,48,0,0
Kenny_McLean_286,30,297,0,0,12,0,12.7,286,3,0,5.3,22.2,90,16,0,0,0,0,39,0,11583,3.0,0.0,18,2,9,476,467,48,1,0
Kenny_McLean_286,31,307,0,0,10,0,4.3,286,1,0,2.9,6.2,90,8,0,0,0,0,40,0,11566,1.0,0.0,18,2,-62,100,162,48,1,0
Kenny_McLean_286,32,311,0,0,6,0,2.5,286,4,0,2.0,10.4,90,1,0,0,0,0,41,0,11515,0.0,4.0,7,1,-75,59,134,48,0,1
Kenny_McLean_286,33,327,0,0,13,0,23.9,286,1,0,3.9,14.8,90,4,0,0,0,0,42,0,11551,1.0,0.0,0,2,-3,162,165,48,1,0
Kenny_McLean_286,34,339,0,0,3,0,1.1,286,1,0,0.7,5.6,35,18,0,0,0,0,43,0,11394,1.0,2.0,0,1,-160,68,228,48,0,0
Kenny_McLean_286,35,346,0,0,5,0,0.3,286,0,0,0.4,3.8,12,19,0,0,0,0,44,0,11343,4.0,0.0,0,1,-59,95,154,48,1,0
Kenny_McLean_286,36,353,0,0,13,0,10.4,286,1,0,3.1,12.8,90,6,0,0,0,0,45,0,11312,0.0,1.0,8,2,-51,65,116,48,0,0
Kenny_McLean_286,37,366,0,0,11,0,16.7,286,2,0,2.8,11.0,90,5,0,0,0,0,46,0,11398,2.0,0.0,0,2,21,121,100,48,1,0
Kenny_McLean_286,38,377,0,0,9,0,10.5,286,5,0,1.7,6.4,90,11,0,0,0,0,47,0,11275,0.0,5.0,0,2,-112,55,167,48,0,0
Kepa_Arrizabalaga_111,1,9,0,0,9,0,0.0,111,4,0,0.7,7.0,90,12,0,0,0,0,1,1,282338,0.0,4.0,0,0,0,0,0,55,0,0
Kepa_Arrizabalaga_111,2,14,0,0,18,0,0.0,111,1,0,2.3,23.0,90,9,0,0,0,0,2,2,348004,1.0,1.0,0,2,17885,52472,34587,55,1,0
Kepa_Arrizabalaga_111,3,26,0,0,14,0,0.0,111,2,0,2.4,24.0,90,14,0,0,0,0,3,3,354050,3.0,2.0,0,2,-10200,18678,28878,55,0,0
Kepa_Arrizabalaga_111,4,33,0,0,19,0,0.0,111,2,0,1.0,10.2,90,15,0,0,0,0,4,2,365386,2.0,2.0,0,1,-5228,25511,30739,55,1,0
Kepa_Arrizabalaga_111,5,50,0,0,18,0,0.0,111,2,0,2.7,27.2,90,20,0,0,0,0,5,3,334228,5.0,2.0,0,2,-35954,5299,41253,55,0,0
Kepa_Arrizabalaga_111,6,53,0,0,10,0,0.0,111,2,0,1.2,11.6,90,10,0,0,0,0,6,1,318926,2.0,1.0,0,1,-20904,3110,24014,55,1,0
Kepa_Arrizabalaga_111,7,63,0,0,23,1,0.0,111,0,0,1.8,18.0,90,4,0,0,0,0,7,1,330387,0.0,2.0,0,6,3749,21717,17968,55,1,0
Kepa_Arrizabalaga_111,8,78,0,0,10,0,0.0,111,1,0,0.8,7.6,90,16,0,0,0,0,8,1,341347,4.0,1.0,0,2,6904,16695,9791,55,0,0
Kepa_Arrizabalaga_111,9,83,0,0,20,1,0.0,111,0,0,0.3,2.8,90,13,0,0,0,0,9,0,388159,0.0,1.0,0,6,39774,53192,13418,55,1,0
Kepa_Arrizabalaga_111,10,93,0,0,14,0,0.0,111,2,0,2.4,24.2,90,5,0,0,0,0,10,3,392397,4.0,2.0,0,2,3339,11226,7887,55,0,0
Kepa_Arrizabalaga_111,11,109,0,0,15,0,0.0,111,1,0,2.1,21.0,90,18,0,0,0,0,11,2,392100,2.0,1.0,0,2,-3962,10382,14344,55,0,0
Kepa_Arrizabalaga_111,12,112,0,0,21,1,0.0,111,0,0,0.8,8.0,90,7,0,0,0,0,12,1,411360,0.0,2.0,0,6,13086,24858,11772,55,1,0
Kepa_Arrizabalaga_111,13,127,0,0,15,0,0.0,111,2,0,1.6,15.8,90,11,0,0,0,0,13,2,411857,1.0,2.0,0,1,-540,24804,25344,55,0,0
Kepa_Arrizabalaga_111,14,132,0,0,13,0,0.0,111,1,0,2.7,27.4,90,19,0,0,0,0,14,3,413156,1.0,0.0,0,3,-1870,9733,11603,55,1,0
Kepa_Arrizabalaga_111,15,147,0,0,13,0,0.0,111,1,0,1.9,19.0,90,2,0,0,0,0,15,2,423418,1.0,2.0,0,2,8180,15194,7014,55,1,0
Kepa_Arrizabalaga_111,16,154,0,0,19,0,0.0,111,3,0,3.3,33.2,90,8,0,0,0,0,16,4,417398,1.0,3.0,0,2,-7042,5650,12692,55,0,0
Kepa_Arrizabalaga_111,17,163,0,0,13,0,0.0,111,1,0,1.2,12.4,90,3,0,0,0,0,17,1,408070,1.0,0.0,0,2,-11789,6764,18553,55,1,0
Kepa_Arrizabalaga_111,18,178,0,0,23,1,0.0,111,0,0,1.4,13.6,90,17,0,0,0,0,18,1,388312,2.0,0.0,0,6,-17236,1865,19101,55,0,0
Kepa_Arrizabalaga_111,19,183,0,0,16,0,0.0,111,2,0,1.4,14.0,90,16,0,0,0,0,19,1,396135,2.0,0.0,0,1,856,7648,6792,55,1,0
Kepa_Arrizabalaga_111,20,191,0,0,10,0,0.0,111,1,0,0.7,7.2,90,1,0,0,0,0,20,1,384111,2.0,1.0,0,2,-11782,2119,13901,55,0,0
Kepa_Arrizabalaga_111,21,202,0,0,15,0,0.0,111,1,0,3.2,31.8,90,4,0,0,0,0,21,4,378592,1.0,1.0,0,3,-7575,5120,12695,55,0,0
Kepa_Arrizabalaga_111,22,213,0,0,21,1,0.0,111,0,0,0.8,7.6,90,5,0,0,0,0,22,1,377245,0.0,3.0,0,6,-3974,7561,11535,55,1,0
Kepa_Arrizabalaga_111,23,226,0,0,8,0,0.0,111,1,0,0.6,6.0,90,13,0,0,0,0,23,1,377426,0.0,1.0,0,2,-1728,6393,8121,55,0,0
Kepa_Arrizabalaga_111,24,238,0,0,6,0,0.0,111,2,0,0.2,2.4,90,1,0,0,0,0,24,0,364530,2.0,2.0,0,1,-12150,1649,13799,55,1,0
Kepa_Arrizabalaga_111,29,283,0,0,24,1,0.0,111,0,0,0.9,9.2,90,8,0,0,0,0,29,1,315029,0.0,4.0,0,6,-4532,2027,6559,54,1,0
Kepa_Arrizabalaga_111,30,291,0,0,13,0,0.0,111,1,0,1.9,19.2,90,2,0,0,0,0,39,3,320726,2.0,1.0,0,3,-2246,8361,10607,54,0,0
Kepa_Arrizabalaga_111,31,302,0,0,13,0,0.0,111,1,0,1.3,12.8,90,11,0,0,0,0,40,1,320719,1.0,2.0,0,2,-1425,2392,3817,54,1,0
Kepa_Arrizabalaga_111,32,320,0,0,9,0,0.0,111,3,0,1.2,12.4,90,19,0,0,0,0,41,1,329072,2.0,3.0,0,1,4800,7153,2353,54,0,0
Kepa_Arrizabalaga_111,33,322,0,0,26,1,0.0,111,0,0,2.0,20.0,90,18,0,0,0,0,42,3,329984,0.0,3.0,0,7,1168,5486,4318,54,1,0
Kepa_Arrizabalaga_111,34,335,0,0,11,0,0.0,111,2,0,1.7,17.4,90,7,0,0,0,0,43,2,332981,3.0,2.0,0,1,2885,5619,2734,54,0,0
Kepa_Arrizabalaga_111,35,347,0,0,15,0,0.0,111,3,0,1.3,13.4,90,15,0,0,0,0,44,1,330530,0.0,3.0,0,1,-2223,2809,5032,54,0,0
Kepa_Arrizabalaga_111,36,353,0,0,19,1,0.0,111,0,0,0.4,4.4,90,14,0,0,0,0,45,0,351611,0.0,1.0,0,6,6335,10537,4202,54,1,0
Kepa_Arrizabalaga_111,37,364,0,0,14,0,0.0,111,5,0,2.0,19.8,90,10,0,0,0,0,46,2,329261,3.0,5.0,0,0,-7245,616,7861,54,0,0
Kevin_Danso_532,3,23,0,0,24,1,1.6,532,0,0,1.4,12.4,90,4,0,0,0,0,3,0,353,2.0,0.0,0,6,77,99,22,45,0,0
Kevin_Danso_532,4,39,1,0,6,0,12.3,532,1,0,3.0,17.4,72,12,0,0,0,1,4,0,2205,1.0,1.0,0,2,1019,1390,371,45,1,0
Kevin_Danso_532,6,59,0,0,3,0,0.5,532,2,0,0.6,5.0,45,3,0,0,0,0,6,0,2046,3.0,1.0,0,0,303,451,148,45,1,0
Kevin_Danso_532,9,90,0,0,1,0,0.0,532,0,0,0.2,0.0,8,20,0,0,0,0,9,0,2124,1.0,1.0,4,1,-54,93,147,44,0,0
Kevin_Danso_532,10,98,0,0,4,0,11.3,532,4,0,2.5,11.8,45,9,0,0,0,0,10,0,2091,9.0,0.0,2,-1,-68,43,111,44,1,0
Kevin_Danso_532,11,107,0,0,8,0,0.3,532,1,0,1.2,11.8,15,11,0,0,0,0,11,0,2032,1.0,2.0,0,1,-132,30,162,44,0,0
Kevin_De Bruyne_215,1,8,1,1,37,1,37.4,215,0,0,10.2,37.8,78,19,0,0,0,0,1,0,868463,5.0,0.0,27,7,0,0,0,95,0,0
Kevin_De Bruyne_215,2,16,2,3,44,0,127.7,215,2,0,22.5,59.2,90,17,0,0,0,0,2,0,995410,2.0,2.0,38,11,2049,81457,79408,95,1,0
Kevin_De Bruyne_215,3,22,1,0,22,0,42.3,215,1,0,7.6,17.2,90,3,0,0,0,0,3,0,1566970,3.0,1.0,16,5,460538,510105,49567,96,0,0
Kevin_De Bruyne_215,4,37,1,2,41,1,26.7,215,0,1,11.4,59.8,68,4,0,0,0,0,4,0,1914603,0.0,4.0,27,13,293070,373295,80225,97,1,0
Kevin_De Bruyne_215,5,46,0,0,6,0,36.8,215,0,0,4.8,9.2,33,14,0,0,0,0,5,0,2386410,2.0,3.0,2,1,399792,438722,38930,98,0,0
Kevin_De Bruyne_215,6,57,2,3,66,1,109.4,215,0,1,23.8,88.4,90,18,0,0,0,0,6,0,2431080,0.0,8.0,40,17,35783,135252,99469,98,1,0
Kevin_De Bruyne_215,7,65,2,1,30,0,33.6,215,1,0,7.5,23.2,79,8,0,0,0,0,7,0,2871266,3.0,1.0,18,9,388729,412503,23774,99,0,0
Kevin_De Bruyne_215,9,84,0,0,8,1,34.8,215,0,0,6.4,10.0,90,7,0,0,0,0,9,0,2319067,2.0,0.0,19,3,96039,270262,174223,100,0,0
Kevin_De Bruyne_215,10,95,1,0,24,1,91.1,215,0,0,14.0,37.2,75,2,0,0,0,0,10,0,2640790,0.0,3.0,12,6,297701,311175,13474,101,1,0
Kevin_De Bruyne_215,11,107,0,0,21,0,61.9,215,1,0,13.5,19.4,90,16,0,0,0,0,11,0,2825502,1.0,2.0,54,2,168126,197239,29113,102,1,0
Kevin_De Bruyne_215,12,114,0,0,18,0,52.1,215,3,0,10.4,13.4,90,10,0,0,0,0,12,0,2821187,1.0,3.0,38,2,3438,85140,81702,102,0,0
Kevin_De Bruyne_215,13,127,0,0,28,0,38.1,215,1,1,9.8,40.0,90,6,0,0,0,0,13,0,2803514,1.0,2.0,20,7,-38785,87013,125798,102,1,0
Kevin_De Bruyne_215,14,136,0,3,35,0,91.1,215,2,1,21.0,62.4,90,13,0,0,0,0,14,0,2872585,2.0,2.0,56,10,51340,107163,55823,102,0,0
Kevin_De Bruyne_215,15,142,0,0,13,1,46.9,215,0,0,8.0,15.6,79,5,0,0,0,0,15,0,2951894,4.0,1.0,17,3,69767,85869,16102,102,0,0
Kevin_De Bruyne_215,16,155,0,0,19,0,80.3,215,2,0,15.8,28.8,90,12,0,0,0,0,16,0,2925544,2.0,1.0,49,1,-29654,66817,96471,103,1,1
Kevin_De Bruyne_215,17,161,1,3,59,1,32.0,215,0,2,16.2,80.4,90,1,0,0,0,0,17,0,2708340,3.0,0.0,50,19,-221640,42445,264085,102,0,0
Kevin_De Bruyne_215,18,175,1,0,28,0,86.6,215,1,0,19.1,48.8,90,9,0,0,0,0,18,0,3240793,1.0,3.0,56,4,425666,442475,16809,103,1,1
