name,GW,points,form
João Filipe Iria_Santos Moutinho_415,15,8,5.5
João Filipe Iria_Santos Moutinho_415,16,2,6.0
João Filipe Iria_Santos Moutinho_415,17,1,5.5
João Filipe Iria_Santos Moutinho_415,18,4,3.25
João Filipe Iria_Santos Moutinho_415,19,2,3.75
João Filipe Iria_Santos Moutinho_415,20,2,2.25
João Filipe Iria_Santos Moutinho_415,21,6,2.25
João Filipe Iria_Santos Moutinho_415,22,6,3.5
João Filipe Iria_Santos Moutinho_415,23,2,4.0
João Filipe Iria_Santos Moutinho_415,24,2,4.0
João Filipe Iria_Santos Moutinho_415,25,2,4.0
João Filipe Iria_Santos Moutinho_415,26,1,3.0
João Filipe Iria_Santos Moutinho_415,27,3,1.75
João Filipe Iria_Santos Moutinho_415,28,2,2.0
João Filipe Iria_Santos Moutinho_415,29,3,2.0
João Filipe Iria_Santos Moutinho_415,30,2,2.25
João Filipe Iria_Santos Moutinho_415,31,2,2.5
João Filipe Iria_Santos Moutinho_415,32,3,2.25
João Filipe Iria_Santos Moutinho_415,33,2,2.5
João Filipe Iria_Santos Moutinho_415,34,2,2.25
João Filipe Iria_Santos Moutinho_415,35,1,2.25
João Filipe Iria_Santos Moutinho_415,36,3,2.0
João Filipe Iria_Santos Moutinho_415,37,3,2.0
João Filipe Iria_Santos Moutinho_415,38,1,2.25
João Pedro Cavaco_Cancelo_518,3,1,0.0
João Pedro Cavaco_Cancelo_518,6,1,0.25
João Pedro Cavaco_Cancelo_518,8,0,0.25
João Pedro Cavaco_Cancelo_518,9,9,0.25
João Pedro Cavaco_Cancelo_518,10,6,2.5
João Pedro Cavaco_Cancelo_518,13,2,3.75
João Pedro Cavaco_Cancelo_518,21,2,0.0
João Pedro Cavaco_Cancelo_518,22,2,0.5
João Pedro Cavaco_Cancelo_518,23,1,1.0
João Pedro Cavaco_Cancelo_518,25,1,1.25
João Pedro Cavaco_Cancelo_518,29,0,0.25
João Pedro Cavaco_Cancelo_518,30,5,0.0
João Pedro Cavaco_Cancelo_518,32,1,1.25
João Pedro Cavaco_Cancelo_518,33,2,1.5
João Pedro Cavaco_Cancelo_518,34,1,2.0
João Pedro Cavaco_Cancelo_518,37,6,0.75
João Pedro Cavaco_Cancelo_518,38,5,1.75
João Pedro_Junqueira de Jesus_592,32,1,0.0
João Pedro_Junqueira de Jesus_592,36,1,0.25
João Pedro_Junqueira de Jesus_592,38,1,0.25
Juan_Foyth_335,11,1,0.0
Juan_Foyth_335,12,0,0.25
Juan_Foyth_335,17,1,0.0
Juan_Foyth_335,20,1,0.25
Juan_Mata_242,1,1,0.0
Juan_Mata_242,2,1,1.0
Juan_Mata_242,3,1,1.0
Juan_Mata_242,4,2,1.0
Juan_Mata_242,5,3,1.25
Juan_Mata_242,6,1,1.75
Juan_Mata_242,8,3,1.5
Juan_Mata_242,14,2,0.0
Juan_Mata_242,17,1,0.5
Juan_Mata_242,18,1,0.75
Juan_Mata_242,19,1,0.5
Juan_Mata_242,21,1,0.75
Juan_Mata_242,22,11,0.75
Juan_Mata_242,23,1,3.25
Juan_Mata_242,24,2,3.25
Juan_Mata_242,25,3,3.75
Juan_Mata_242,28,1,1.25
Juan_Mata_242,31,1,0.25
Juan_Mata_242,33,1,0.25
Junior_Stanislas_77,20,2,0.0
Junior_Stanislas_77,21,1,0.5
Junior_Stanislas_77,26,1,0.0
Junior_Stanislas_77,27,1,0.25
Junior_Stanislas_77,28,1,0.5
Junior_Stanislas_77,29,2,0.75
Junior_Stanislas_77,30,1,1.25
Junior_Stanislas_77,31,2,1.25
Junior_Stanislas_77,32,1,1.5
Junior_Stanislas_77,33,7,1.5
Junior_Stanislas_77,34,3,2.75
Junior_Stanislas_77,35,10,3.25
Junior_Stanislas_77,36,2,5.25
Junior_Stanislas_77,37,2,5.5
Junior_Stanislas_77,38,6,4.25
Jürgen_Locadia_45,1,2,0.0
Jürgen_Locadia_45,3,1,1.0
Kasper_Schmeichel_168,1,6,0.0
Kasper_Schmeichel_168,2,3,6.0
Kasper_Schmeichel_168,3,2,4.5
Kasper_Schmeichel_168,4,2,3.6666666666666665
Kasper_Schmeichel_168,5,3,3.25
Kasper_Schmeichel_168,6,3,2.5
Kasper_Schmeichel_168,7,6,2.5
Kasper_Schmeichel_168,8,3,3.5
Kasper_Schmeichel_168,9,3,3.75
Kasper_Schmeichel_168,10,7,3.75
Kasper_Schmeichel_168,11,8,4.75
Kasper_Schmeichel_168,12,6,5.25
Kasper_Schmeichel_168,13,6,6.0
Kasper_Schmeichel_168,14,2,6.75
Kasper_Schmeichel_168,15,6,5.5
Kasper_Schmeichel_168,16,2,5.0
Kasper_Schmeichel_168,17,2,4.0
Kasper_Schmeichel_168,18,5,3.0
Kasper_Schmeichel_168,19,0,3.75
Kasper_Schmeichel_168,20,3,2.25
Kasper_Schmeichel_168,21,6,2.5
Kasper_Schmeichel_168,22,4,3.5
Kasper_Schmeichel_168,23,2,3.25
Kasper_Schmeichel_168,24,1,3.75
Kasper_Schmeichel_168,25,1,3.25
Kasper_Schmeichel_168,26,7,2.0
Kasper_Schmeichel_168,27,12,2.75
Kasper_Schmeichel_168,28,2,5.25
Kasper_Schmeichel_168,29,6,5.5
Kasper_Schmeichel_168,30,3,6.75
Kasper_Schmeichel_168,31,14,5.75
Kasper_Schmeichel_168,32,1,6.25
Kasper_Schmeichel_168,33,6,6.0
Kasper_Schmeichel_168,34,5,6.0
Kasper_Schmeichel_168,35,0,6.5
Kasper_Schmeichel_168,36,6,3.0
Kasper_Schmeichel_168,37,1,4.25
Kasper_Schmeichel_168,38,1,3.0
Keinan_Davis_34,2,1,0.0
Keinan_Davis_34,4,1,0.3333333333333333
Keinan_Davis_34,5,1,0.5
Keinan_Davis_34,7,1,0.5
Keinan_Davis_34,9,1,0.5
Keinan_Davis_34,10,1,0.5
Keinan_Davis_34,25,4,0.0
Keinan_Davis_34,29,1,1.0
Keinan_Davis_34,30,3,0.25
Keinan_Davis_34,30,1,1.0
Keinan_Davis_34,31,1,1.25
Keinan_Davis_34,32,2,1.5
Keinan_Davis_34,33,2,1.75
Keinan_Davis_34,34,1,1.5
Keinan_Davis_34,35,1,1.5
Keinan_Davis_34,36,1,1.5
Keinan_Davis_34,37,1,1.25
Keinan_Davis_34,38,1,1.0
Kelechi_Iheanacho_167,14,11,0.0
Kelechi_Iheanacho_167,16,10,2.75
Kelechi_Iheanacho_167,17,1,5.25
Kelechi_Iheanacho_167,20,6,2.75
Kelechi_Iheanacho_167,21,2,1.75
Kelechi_Iheanacho_167,22,1,2.0
Kelechi_Iheanacho_167,23,1,2.25
Kelechi_Iheanacho_167,24,7,2.5
Kelechi_Iheanacho_167,25,1,2.75
Kelechi_Iheanacho_167,27,1,2.25
Kelechi_Iheanacho_167,28,2,2.25
Kelechi_Iheanacho_167,29,1,1.0
Kelechi_Iheanacho_167,30,1,1.0
Kelechi_Iheanacho_167,31,2,1.25
Kelechi_Iheanacho_167,32,7,1.5
Kelechi_Iheanacho_167,33,6,2.75
Kelechi_Iheanacho_167,34,1,4.0
Kelechi_Iheanacho_167,35,1,4.0
Kelechi_Iheanacho_167,37,1,2.0
Kelechi_Iheanacho_167,38,1,0.75
Kelland_Watts_599,38,1,0.0
Kenny_McLean_286,1,2,0.0
Kenny_McLean_286,3,1,1.0
Kenny_McLean_286,4,1,1.0
Kenny_McLean_286,5,6,1.0
Kenny_McLean_286,6,2,2.0
Kenny_McLean_286,7,2,2.5
Kenny_McLean_286,8,2,2.75
Kenny_McLean_286,9,2,3.0
Kenny_McLean_286,10,2,2.0
Kenny_McLean_286,11,2,2.0
Kenny_McLean_286,12,2,2.0
Kenny_McLean_286,13,2,2.0
Kenny_McLean_286,14,4,2.0
Kenny_McLean_286,15,2,2.5
Kenny_McLean_286,16,2,2.5
Kenny_McLean_286,17,2,2.5
Kenny_McLean_286,18,2,2.5
Kenny_McLean_286,19,2,2.0
Kenny_McLean_286,20,1,2.0
Kenny_McLean_286,21,2,1.75
Kenny_McLean_286,22,2,1.75
Kenny_McLean_286,23,3,1.75
Kenny_McLean_286,24,2,2.0
Kenny_McLean_286,25,3,2.25
Kenny_McLean_286,26,2,2.5
Kenny_McLean_286,27,2,2.5
Kenny_McLean_286,28,3,2.25
Kenny_McLean_286,29,2,2.5
Kenny_McLean_286,30,2,2.25
Kenny_McLean_286,31,2,2.25
Kenny_McLean_286,32,1,2.25
Kenny_McLean_286,33,2,1.75
Kenny_McLean_286,34,1,1.75
Kenny_McLean_286,35,1,1.5
Kenny_McLean_286,36,2,1.25
Kenny_McLean_286,37,2,1.5
Kenny_McLean_286,38,2,1.5
Kepa_Arrizabalaga_111,1,0,0.0
Kepa_Arrizabalaga_111,2,2,0.0
Kepa_Arrizabalaga_111,3,2,1.0
Kepa_Arrizabalaga_111,4,1,1.3333333333333333
Kepa_Arrizabalaga_111,5,2,1.25
Kepa_Arrizabalaga_111,6,1,1.75
Kepa_Arrizabalaga_111,7,6,1.5
Kepa_Arrizabalaga_111,8,2,2.5
Kepa_Arrizabalaga_111,9,6,2.75
Kepa_Arrizabalaga_111,10,2,3.75
Kepa_Arrizabalaga_111,11,2,4.0
Kepa_Arrizabalaga_111,12,6,3.0
Kepa_Arrizabalaga_111,13,1,4.0
Kepa_Arrizabalaga_111,14,3,2.75
Kepa_Arrizabalaga_111,15,2,3.0
Kepa_Arrizabalaga_111,16,2,3.0
Kepa_Arrizabalaga_111,17,2,2.0
Kepa_Arrizabalaga_111,18,6,2.25
Kepa_Arrizabalaga_111,19,1,3.0
Kepa_Arrizabalaga_111,20,2,2.75
Kepa_Arrizabalaga_111,21,3,2.75
Kepa_Arrizabalaga_111,22,6,3.0
Kepa_Arrizabalaga_111,23,2,3.0
Kepa_Arrizabalaga_111,24,1,3.25
Kepa_Arrizabalaga_111,29,6,0.0
Kepa_Arrizabalaga_111,30,3,1.5
Kepa_Arrizabalaga_111,31,2,2.25
Kepa_Arrizabalaga_111,32,1,2.75
Kepa_Arrizabalaga_111,33,7,3.0
Kepa_Arrizabalaga_111,34,1,3.25
Kepa_Arrizabalaga_111,35,1,2.75
Kepa_Arrizabalaga_111,36,6,2.5
Kepa_Arrizabalaga_111,37,0,3.75
Kevin_Danso_532,3,6,0.0
Kevin_Danso_532,4,2,2.0
Kevin_Danso_532,6,0,2.0
Kevin_Danso_532,9,1,0.0
Kevin_Danso_532,10,-1,0.25
Kevin_Danso_532,11,1,0.0
Kevin_De Bruyne_215,1,7,0.0
Kevin_De Bruyne_215,2,11,7.0
Kevin_De Bruyne_215,3,5,9.0
Kevin_De Bruyne_215,4,13,7.666666666666667
Kevin_De Bruyne_215,5,1,9.0
Kevin_De Bruyne_215,6,17,7.5
Kevin_De Bruyne_215,7,9,9.0
Kevin_De Bruyne_215,9,3,6.75
Kevin_De Bruyne_215,10,6,7.25
Kevin_De Bruyne_215,11,2,4.5
Kevin_De Bruyne_215,12,2,2.75
Kevin_De Bruyne_215,13,7,3.25
Kevin_De Bruyne_215,14,10,4.25
Kevin_De Bruyne_215,15,3,5.25
Kevin_De Bruyne_215,16,1,5.5
Kevin_De Bruyne_215,17,19,5.25
Kevin_De Bruyne_215,18,4,8.25
Kevin_De Bruyne_215,19,5,6.75
Kevin_De Bruyne_215,20,14,7.25
Kevin_De Bruyne_215,21,2,10.5
Kevin_De Bruyne_215,22,9,6.25
Kevin_De Bruyne_215,23,2,7.5
Kevin_De Bruyne_215,24,7,6.75
Kevin_De Bruyne_215,25,2,5.0
Kevin_De Bruyne_215,26,14,5.0
Kevin_De Bruyne_215,27,3,6.25
Kevin_De Bruyne_215,30,14,4.25
Kevin_De Bruyne_215,30,1,7.75
Kevin_De Bruyne_215,31,8,4.5
Kevin_De Bruyne_215,32,14,5.75
Kevin_De Bruyne_215,33,1,9.25
Kevin_De Bruyne_215,34,7,6.0
Kevin_De Bruyne_215,35,3,7.5
Kevin_De Bruyne_215,37,6,2.75
Kevin_De Bruyne_215,38,19,4.0
Kevin_Long_88,19,1,0.0
Kevin_Long_88,32,1,0.0
Kevin_Long_88,33,2,0.25
Kevin_Long_88,34,6,0.75
Kevin_Long_88,35,2,2.25
Kevin_Long_88,36,2,2.75
Kevin_Long_88,37,6,3.0
Kevin_Long_88,38,1,4.0
Kieran_Tierney_515,10,1,0.0
Kieran_Tierney_515,11,2,0.25
Kieran_Tierney_515,13,0,0.75
Kieran_Tierney_515,15,1,0.5
Kieran_Tierney_515,16,1,0.25
Kieran_Tierney_515,30,0,0.0
Kieran_Tierney_515,30,1,0.0
Kieran_Tierney_515,31,9,0.25
Kieran_Tierney_515,32,6,2.5
Kieran_Tierney_515,33,4,4.0
Kieran_Tierney_515,34,2,5.0
Kieran_Tierney_515,35,1,5.25
Kieran_Tierney_515,36,2,3.25
Kieran_Tierney_515,37,1,2.25
Kieran_Tierney_515,38,11,1.5
Kieron_Freeman_292,30,1,0.0
Kieron_Freeman_292,32,1,0.25
Kortney_Hause_25,17,0,0.0
Kortney_Hause_25,18,1,0.0
Kortney_Hause_25,19,6,0.25
Kortney_Hause_25,20,1,1.75
Kortney_Hause_25,21,2,2.0
Kortney_Hause_25,22,-1,2.5
Kortney_Hause_25,23,2,2.0
Kortney_Hause_25,24,2,1.0
Kortney_Hause_25,25,0,1.25
Kortney_Hause_25,26,1,0.75
Kortney_Hause_25,27,1,1.25
Kortney_Hause_25,30,6,0.5
Kortney_Hause_25,30,7,2.0
Kortney_Hause_25,31,1,3.5
Kortney_Hause_25,32,2,3.5
Kortney_Hause_25,33,1,4.0
Kortney_Hause_25,34,1,2.75
Kortney_Hause_25,38,1,0.25
Kurt_Zouma_459,1,-1,0.0
Kurt_Zouma_459,2,2,-1.0
Kurt_Zouma_459,3,1,0.5
Kurt_Zouma_459,4,-1,0.6666666666666666
Kurt_Zouma_459,5,0,0.25
Kurt_Zouma_459,6,1,0.5
Kurt_Zouma_459,8,2,0.0
Kurt_Zouma_459,9,7,0.75
Kurt_Zouma_459,10,1,2.5
Kurt_Zouma_459,11,2,2.5
Kurt_Zouma_459,12,6,3.0
Kurt_Zouma_459,13,1,4.0
Kurt_Zouma_459,14,2,2.5
Kurt_Zouma_459,15,2,2.75
Kurt_Zouma_459,16,1,2.75
Kurt_Zouma_459,17,2,1.5
Kurt_Zouma_459,18,5,1.75
Kurt_Zouma_459,19,1,2.5
Kurt_Zouma_459,20,2,2.25
Kurt_Zouma_459,21,1,2.5
Kurt_Zouma_459,26,0,0.0
Kurt_Zouma_459,29,5,0.0
Kurt_Zouma_459,33,6,1.25
Kurt_Zouma_459,34,1,1.5
Kurt_Zouma_459,35,1,1.75
Kurt_Zouma_459,36,5,2.0
Kurt_Zouma_459,37,0,3.25
Kurt_Zouma_459,38,7,1.75
Kyle_Walker-Peters_337,1,2,0.0
Kyle_Walker-Peters_337,2,1,2.0
Kyle_Walker-Peters_337,3,2,1.5
Kyle_Walker-Peters_337,26,1,0.0
Kyle_Walker-Peters_337,30,1,0.25
Kyle_Walker-Peters_337,31,1,0.25
Kyle_Walker-Peters_337,32,2,0.5
Kyle_Walker-Peters_337,33,7,1.0
Kyle_Walker-Peters_337,34,2,2.75
Kyle_Walker-Peters_337,35,0,3.0
Kyle_Walker-Peters_337,36,1,2.75
Kyle_Walker-Peters_337,37,6,2.5
Kyle_Walker-Peters_337,38,6,2.25
Kyle_Walker_203,1,8,0.0
Kyle_Walker_203,2,1,8.0
Kyle_Walker_203,3,1,4.5
Kyle_Walker_203,4,6,3.3333333333333335
Kyle_Walker_203,5,1,4.0
Kyle_Walker_203,6,1,2.25
Kyle_Walker_203,7,2,2.25
Kyle_Walker_203,8,1,2.5
Kyle_Walker_203,11,14,0.75
Kyle_Walker_203,12,1,3.75
Kyle_Walker_203,14,1,3.75
Kyle_Walker_203,15,2,4.0
Kyle_Walker_203,16,0,1.0
Kyle_Walker_203,17,6,0.75
Kyle_Walker_203,18,2,2.25
Kyle_Walker_203,19,1,2.5
Kyle_Walker_203,20,6,2.25
Kyle_Walker_203,24,6,1.5
Kyle_Walker_203,25,0,1.5
Kyle_Walker_203,26,7,1.5
Kyle_Walker_203,27,6,3.25
Kyle_Walker_203,30,6,3.25
Kyle_Walker_203,31,1,3.0
Kyle_Walker_203,32,5,1.75
Kyle_Walker_203,34,1,3.0
Kyle_Walker_203,35,6,1.75
Kyle_Walker_203,36,1,3.0
Kyle_Walker_203,37,11,2.0
Kyle_Walker_203,38,10,4.75
Leander_Dendoncker_420,1,3,0.0
Leander_Dendoncker_420,2,2,3.0
Leander_Dendoncker_420,3,1,2.5
Leander_Dendoncker_420,4,2,2.0
Leander_Dendoncker_420,5,1,2.0
Leander_Dendoncker_420,6,0,1.5
Leander_Dendoncker_420,7,3,1.0
Leander_Dendoncker_420,8,3,1.5
Leander_Dendoncker_420,9,2,1.75
Leander_Dendoncker_420,10,2,2.0
Leander_Dendoncker_420,11,2,2.5
Leander_Dendoncker_420,12,2,2.25
Leander_Dendoncker_420,13,2,2.0
Leander_Dendoncker_420,14,1,2.0
Leander_Dendoncker_420,15,11,1.75
Leander_Dendoncker_420,16,2,4.0
Leander_Dendoncker_420,17,1,4.0
Leander_Dendoncker_420,18,2,3.75
Leander_Dendoncker_420,19,2,4.0
Leander_Dendoncker_420,20,1,1.75
Leander_Dendoncker_420,21,2,1.5
Leander_Dendoncker_420,22,10,1.75
Leander_Dendoncker_420,23,2,3.75
Leander_Dendoncker_420,24,2,3.75
Leander_Dendoncker_420,25,1,4.0
Leander_Dendoncker_420,26,2,3.75
Leander_Dendoncker_420,27,3,1.75
Leander_Dendoncker_420,28,0,2.0
Leander_Dendoncker_420,29,3,1.5
Leander_Dendoncker_420,30,3,2.0
Leander_Dendoncker_420,31,1,2.25
Leander_Dendoncker_420,32,10,1.75
Leander_Dendoncker_420,33,1,4.25
Leander_Dendoncker_420,34,1,3.75
Leander_Dendoncker_420,35,9,3.25
Leander_Dendoncker_420,36,1,5.25
Leander_Dendoncker_420,37,3,3.0
Leander_Dendoncker_420,38,1,3.5
Leandro_Trossard_421,2,7,0.0
Leandro_Trossard_421,3,2,3.5
Leandro_Trossard_421,4,2,3.0
Leandro_Trossard_421,10,4,0.0
Leandro_Trossard_421,11,11,1.0
Leandro_Trossard_421,12,1,3.75
Leandro_Trossard_421,13,2,4.0
Leandro_Trossard_421,14,4,4.5
Leandro_Trossard_421,15,1,4.5
Leandro_Trossard_421,16,5,2.0
Leandro_Trossard_421,17,2,3.0
Leandro_Trossard_421,18,1,3.0
Leandro_Trossard_421,19,1,2.25
Leandro_Trossard_421,20,7,2.25
Leandro_Trossard_421,21,2,2.75
Leandro_Trossard_421,22,2,2.75
Leandro_Trossard_421,23,10,3.0
Leandro_Trossard_421,24,1,5.25
Leandro_Trossard_421,25,2,3.75
Leandro_Trossard_421,26,2,3.75
Leandro_Trossard_421,27,1,3.75
Leandro_Trossard_421,28,2,1.5
Leandro_Trossard_421,29,3,1.75
Leandro_Trossard_421,30,2,2.0
Leandro_Trossard_421,31,1,2.0
Leandro_Trossard_421,32,1,2.0
Leandro_Trossard_421,33,11,1.75
Leandro_Trossard_421,34,7,3.75
Leandro_Trossard_421,35,2,5.0
Leandro_Trossard_421,36,2,5.25
Leandro_Trossard_421,37,3,5.5
Leighton_Baines_145,16,1,0.0
Leighton_Baines_145,17,5,0.25
Leighton_Baines_145,20,2,1.5
Leighton_Baines_145,27,1,0.0
Leighton_Baines_145,28,2,0.25
Leighton_Baines_145,31,1,0.75
Leighton_Baines_145,35,1,0.25
Leighton_Baines_145,38,1,0.25
Leon_Clarke_547,7,1,0.0
Leon_Clarke_547,38,1,0.0
Leroy_Sané_216,30,1,0.0
Lewis_Cook_79,5,2,0.0
Lewis_Cook_79,6,1,0.5
Lewis_Cook_79,7,1,0.75
Lewis_Cook_79,9,3,1.0
Lewis_Cook_79,11,1,1.0
Lewis_Cook_79,12,2,1.0
Lewis_Cook_79,13,2,1.5
Lewis_Cook_79,14,5,1.25
Lewis_Cook_79,15,1,2.5
Lewis_Cook_79,16,1,2.5
Lewis_Cook_79,17,2,2.25
Lewis_Cook_79,18,1,2.25
Lewis_Cook_79,19,1,1.25
Lewis_Cook_79,20,1,1.25
Lewis_Cook_79,21,1,1.25
Lewis_Cook_79,22,1,1.0
Lewis_Cook_79,23,1,1.0
Lewis_Cook_79,24,1,1.0
Lewis_Cook_79,28,2,0.25
Lewis_Cook_79,29,2,0.5
Lewis_Cook_79,30,1,1.0
Lewis_Cook_79,31,2,1.25
Lewis_Cook_79,32,1,1.75
Lewis_Cook_79,33,2,1.5
Lewis_Cook_79,35,1,1.25
Lewis_Cook_79,36,1,1.0
Lewis_Cook_79,37,0,1.0
Lewis_Dunk_42,1,11,0.0
Lewis_Dunk_42,2,3,11.0
Lewis_Dunk_42,3,1,7.0
Lewis_Dunk_42,4,-1,5.0
Lewis_Dunk_42,5,2,3.5
Lewis_Dunk_42,6,6,1.25
Lewis_Dunk_42,7,1,2.0
Lewis_Dunk_42,8,10,2.0
Lewis_Dunk_42,9,1,4.75
Lewis_Dunk_42,10,1,4.5
Lewis_Dunk_42,11,7,3.25
Lewis_Dunk_42,12,6,4.75
Lewis_Dunk_42,14,8,3.5
Lewis_Dunk_42,15,2,5.25
Lewis_Dunk_42,16,0,4.0
Lewis_Dunk_42,17,2,2.5
Lewis_Dunk_42,18,2,3.0
Lewis_Dunk_42,20,8,1.0
Lewis_Dunk_42,21,4,3.0
Lewis_Dunk_42,22,2,3.5
Lewis_Dunk_42,23,1,3.5
Lewis_Dunk_42,24,1,3.75
Lewis_Dunk_42,25,1,2.0
Lewis_Dunk_42,26,2,1.25
Lewis_Dunk_42,27,2,1.25
Lewis_Dunk_42,28,2,1.5
Lewis_Dunk_42,29,5,1.75
Lewis_Dunk_42,30,10,2.75
Lewis_Dunk_42,31,6,4.75
Lewis_Dunk_42,32,1,5.75
Lewis_Dunk_42,33,8,5.5
Lewis_Dunk_42,34,1,6.25
Lewis_Dunk_42,35,0,4.0
Lewis_Dunk_42,36,2,2.5
Lewis_Dunk_42,37,8,2.75
Lewis_Dunk_42,38,2,2.75
Lloyd_Kelly_64,31,1,0.0
Lloyd_Kelly_64,32,-1,0.25
Lloyd_Kelly_64,33,0,0.0
Lloyd_Kelly_64,34,6,0.0
Lloyd_Kelly_64,35,2,1.5
Lloyd_Kelly_64,36,0,1.75
Lloyd_Kelly_64,37,1,2.0
Lloyd_Kelly_64,38,2,2.25
Lucas_Digne_141,1,6,0.0
Lucas_Digne_141,2,11,6.0
Lucas_Digne_141,3,1,8.5
Lucas_Digne_141,4,5,6.0
Lucas_Digne_141,5,0,5.75
Lucas_Digne_141,6,1,4.25
Lucas_Digne_141,7,1,1.75
Lucas_Digne_141,8,2,1.75
Lucas_Digne_141,9,6,1.0
Lucas_Digne_141,10,-1,2.5
Lucas_Digne_141,11,6,2.0
Lucas_Digne_141,12,2,3.25
Lucas_Digne_141,13,1,3.25
Lucas_Digne_141,14,1,2.0
Lucas_Digne_141,15,0,2.5
Lucas_Digne_141,16,1,1.0
Lucas_Digne_141,17,1,0.75
Lucas_Digne_141,18,9,0.75
Lucas_Digne_141,19,6,2.75
Lucas_Digne_141,21,1,4.0
Lucas_Digne_141,22,12,4.0
Lucas_Digne_141,23,2,4.75
Lucas_Digne_141,24,6,3.75
Lucas_Digne_141,25,1,5.25
Lucas_Digne_141,26,2,5.25
Lucas_Digne_141,29,0,0.75
Lucas_Digne_141,30,5,0.5
Lucas_Digne_141,31,11,1.25
Lucas_Digne_141,32,5,4.0
Lucas_Digne_141,33,2,5.25
Lucas_Digne_141,34,6,5.75
Lucas_Digne_141,35,0,6.0
Lucas_Digne_141,36,1,3.25
Lucas_Digne_141,37,6,2.25
Lucas_Digne_141,38,1,3.25
Lucas_Rodrigues Moura da Silva_345,1,5,0.0
Lucas_Rodrigues Moura da Silva_345,2,6,5.0
Lucas_Rodrigues Moura da Silva_345,3,2,5.5
Lucas_Rodrigues Moura da Silva_345,5,1,3.25
Lucas_Rodrigues Moura da Silva_345,6,1,2.25
Lucas_Rodrigues Moura da Silva_345,8,1,0.5
Lucas_Rodrigues Moura da Silva_345,9,2,0.75
Lucas_Rodrigues Moura da Silva_345,10,1,1.0
Lucas_Rodrigues Moura da Silva_345,11,2,1.0
Lucas_Rodrigues Moura da Silva_345,12,1,1.5
Lucas_Rodrigues Moura da Silva_345,13,7,1.5
Lucas_Rodrigues Moura da Silva_345,14,1,2.75
Lucas_Rodrigues Moura da Silva_345,15,2,2.75
Lucas_Rodrigues Moura da Silva_345,16,8,2.75
Lucas_Rodrigues Moura da Silva_345,17,8,4.5
Lucas_Rodrigues Moura da Silva_345,18,2,4.75
Lucas_Rodrigues Moura da Silva_345,19,1,5.0
Lucas_Rodrigues Moura da Silva_345,20,3,4.75
Lucas_Rodrigues Moura da Silva_345,21,2,3.5
Lucas_Rodrigues Moura da Silva_345,22,2,2.0
Lucas_Rodrigues Moura da Silva_345,23,3,2.0
Lucas_Rodrigues Moura da Silva_345,24,2,2.5
Lucas_Rodrigues Moura da Silva_345,25,6,2.25
Lucas_Rodrigues Moura da Silva_345,26,2,3.25
Lucas_Rodrigues Moura da Silva_345,27,2,3.25
Lucas_Rodrigues Moura da Silva_345,28,2,3.0
Lucas_Rodrigues Moura da Silva_345,29,1,3.0
Lucas_Rodrigues Moura da Silva_345,31,3,1.25
Lucas_Rodrigues Moura da Silva_345,32,2,1.5
Lucas_Rodrigues Moura da Silva_345,33,3,1.5
Lucas_Rodrigues Moura da Silva_345,34,1,2.0
Lucas_Rodrigues Moura da Silva_345,35,2,2.25
Lucas_Rodrigues Moura da Silva_345,36,1,2.0
Lucas_Rodrigues Moura da Silva_345,37,10,1.75
Lucas_Rodrigues Moura da Silva_345,38,2,3.5
Lucas_Torreira_19,2,1,0.0
Lucas_Torreira_19,3,6,0.5
Lucas_Torreira_19,4,2,2.3333333333333335
Lucas_Torreira_19,5,1,2.25
Lucas_Torreira_19,6,1,2.5
Lucas_Torreira_19,7,1,2.5
Lucas_Torreira_19,8,1,1.25
Lucas_Torreira_19,11,3,0.5
Lucas_Torreira_19,12,2,1.0
Lucas_Torreira_19,13,1,1.25
Lucas_Torreira_19,14,1,1.5
Lucas_Torreira_19,15,2,1.75
Lucas_Torreira_19,16,2,1.5
Lucas_Torreira_19,17,2,1.5
Lucas_Torreira_19,18,3,1.75
Lucas_Torreira_19,19,1,2.25
Lucas_Torreira_19,20,1,2.0
Lucas_Torreira_19,21,3,1.75
Lucas_Torreira_19,22,1,2.0
Lucas_Torreira_19,23,2,1.5
Lucas_Torreira_19,24,5,1.75
Lucas_Torreira_19,25,0,2.75
Lucas_Torreira_19,26,1,2.0
Lucas_Torreira_19,27,1,2.0
Lucas_Torreira_19,33,0,0.0
Lucas_Torreira_19,34,1,0.0
Lucas_Torreira_19,36,0,0.25
Lucas_Torreira_19,37,0,0.25
Lucas_Torreira_19,38,1,0.25
Luka_Milivojevic_134,1,2,0.0
Luka_Milivojevic_134,2,2,2.0
Luka_Milivojevic_134,3,1,2.0
Luka_Milivojevic_134,4,2,1.6666666666666667
Luka_Milivojevic_134,5,1,1.75
Luka_Milivojevic_134,6,2,1.5
Luka_Milivojevic_134,7,10,1.5
Luka_Milivojevic_134,9,1,3.25
Luka_Milivojevic_134,10,10,3.25
Luka_Milivojevic_134,11,2,5.25
Luka_Milivojevic_134,12,2,3.25
Luka_Milivojevic_134,13,2,3.75
Luka_Milivojevic_134,14,3,4.0
Luka_Milivojevic_134,15,2,2.25
Luka_Milivojevic_134,16,3,2.25
Luka_Milivojevic_134,17,2,2.5
Luka_Milivojevic_134,18,2,2.5
Luka_Milivojevic_134,19,2,2.25
Luka_Milivojevic_134,20,5,2.25
