name,GW,fixture,opponent_team,goals_scored,assists,bonus,bps,red_cards,penalties_saved,penalties_missed,clean_sheets,saves,goals_conceded,yellow_cards,minutes,total_points,team_a_score,team_h_score,position,was_home,team_h_difficulty,team_a_difficulty,opponent_goals,opponent_conceded,difficulty,form
Cheikhou_Kouyaté_412,27,267,11,0,2,0,176,0,0,0,8,0,22,2,1435,49,27,25,3,0,2,3,31.0,34.0,3,1.25
Cheikhou_Kouyaté_412,28,273,14,0,2,0,179,0,0,0,8,0,22,2,1445,50,30,26,3,1,4,2,52.0,35.0,4,1.0
Cheikhou_Kouyaté_412,29,283,4,0,2,0,182,0,0,0,8,0,23,2,1452,51,33,27,3,0,2,3,31.0,50.0,3,0.5
Cheikhou_Kouyaté_412,32,307,17,0,3,0,203,0,0,0,8,0,24,2,1542,56,33,29,3,0,2,4,57.0,32.0,4,1.5
Cheikhou_Kouyaté_412,32,315,10,0,3,0,216,0,0,0,8,0,25,2,1620,58,33,31,3,1,2,2,18.0,57.0,2,2.0
Cheikhou_Kouyaté_412,33,326,15,0,3,0,218,0,0,0,8,0,25,2,1630,59,34,31,3,0,2,3,31.0,42.0,3,2.0
Cheikhou_Kouyaté_412,34,333,13,0,3,0,221,0,0,0,8,0,25,2,1635,60,37,32,3,1,4,2,83.0,21.0,4,1.0
Cheikhou_Kouyaté_412,35,341,1,0,3,0,229,0,0,0,8,0,27,2,1703,62,40,34,3,0,2,4,66.0,40.0,4,1.5
Cheikhou_Kouyaté_412,36,353,8,0,3,0,234,0,0,0,8,0,29,2,1793,64,40,34,3,1,2,2,50.0,44.0,2,1.5
Cheikhou_Kouyaté_412,37,363,5,0,3,0,249,0,0,0,9,0,29,3,1883,66,43,36,3,0,2,2,30.0,66.0,2,1.75
Chris_Löwe_193,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4,2,0.0,0.0,4,0.0
Chris_Löwe_193,2,18,13,0,0,0,9,0,0,0,0,0,2,0,70,1,4,6,2,0,2,5,2.0,0.0,5,1.0
Chris_Löwe_193,4,36,8,0,0,0,19,0,0,0,0,0,8,0,160,0,5,7,2,0,2,3,6.0,5.0,3,0.0
Chris_Löwe_193,5,44,7,0,1,1,44,0,0,0,0,0,9,0,250,6,6,7,2,1,2,2,3.0,6.0,2,1.5
Chris_Löwe_193,6,57,11,0,1,1,66,0,0,0,0,0,10,0,340,8,7,10,2,0,2,3,8.0,9.0,3,1.75
Chris_Löwe_193,7,66,17,0,1,1,75,0,0,0,0,0,13,0,430,9,9,10,2,1,4,2,12.0,7.0,4,2.25
Chris_Löwe_193,8,72,4,0,1,1,81,0,0,0,0,0,15,0,520,10,10,11,2,0,2,3,9.0,11.0,3,2.5
Chris_Löwe_193,9,86,12,0,2,3,106,0,0,0,0,0,16,0,605,17,11,11,2,1,4,2,15.0,3.0,4,2.75
Chris_Löwe_193,10,100,18,0,2,3,120,0,0,0,0,0,17,0,695,19,11,14,2,0,2,3,13.0,12.0,3,2.75
Chris_Löwe_193,11,106,9,0,2,3,144,0,0,0,0,0,20,0,785,20,11,15,2,1,2,2,11.0,28.0,2,2.75
Chris_Löwe_193,12,115,19,0,2,6,174,0,0,0,1,0,20,0,875,29,12,16,2,1,3,2,13.0,17.0,3,4.75
Chris_Löwe_193,16,151,1,0,2,6,178,0,0,0,1,0,20,0,919,30,12,17,2,0,2,4,34.0,20.0,4,0.25
Chris_Löwe_193,17,164,15,0,2,6,184,0,0,0,1,0,21,0,1009,32,13,17,2,1,2,2,13.0,22.0,2,0.5
Chris_Löwe_193,18,176,16,0,2,6,190,0,0,0,1,0,22,0,1068,33,16,18,2,1,2,2,16.0,32.0,2,0.75
Chris_Löwe_193,19,187,14,0,2,6,190,0,0,0,1,0,24,1,1113,32,17,21,2,0,2,4,34.0,30.0,4,0.5
Chris_Löwe_193,20,194,9,0,2,6,194,0,0,0,1,0,26,1,1146,32,17,22,2,0,2,2,17.0,43.0,2,0.5
Chris_Löwe_193,21,206,4,0,2,6,200,0,0,0,1,0,27,1,1236,34,19,23,2,1,2,2,19.0,41.0,2,0.5
Chris_Löwe_193,23,224,13,0,2,6,202,0,0,0,1,0,28,1,1255,35,22,23,2,1,4,2,59.0,17.0,4,0.75
Chris_Löwe_193,24,234,8,0,2,6,211,0,0,0,1,0,31,1,1345,36,23,23,2,1,2,2,34.0,33.0,2,1.0
Chris_Löwe_193,25,244,6,0,2,6,214,0,0,0,1,0,31,1,1354,37,23,28,2,0,2,4,40.0,23.0,4,0.75
Chris_Löwe_193,27,269,15,0,2,6,228,0,0,0,1,0,36,1,1444,37,23,30,2,0,2,3,22.0,34.0,3,0.5
Chris_Löwe_193,30,295,2,0,2,6,243,0,0,0,1,0,38,1,1534,38,25,30,2,1,2,2,39.0,54.0,2,0.25
Chris_Löwe_193,31,309,19,0,2,6,247,0,0,0,1,0,39,1,1579,39,28,34,2,0,2,3,37.0,43.0,3,0.5
Chris_Löwe_193,32,315,7,0,3,6,263,0,0,0,1,0,43,1,1669,42,28,36,2,0,2,2,36.0,41.0,2,1.0
Chris_Löwe_193,33,324,11,0,3,6,271,0,0,0,1,0,44,1,1748,44,32,37,2,1,3,2,42.0,43.0,3,1.5
Chris_Löwe_193,34,339,17,0,3,6,281,0,0,0,1,0,48,1,1838,44,32,41,2,0,2,4,60.0,34.0,4,1.5
Chris_Löwe_193,35,346,18,0,3,6,283,0,0,0,1,0,52,2,1928,43,34,42,2,1,3,2,47.0,48.0,3,1.0
Chris_Löwe_193,36,356,12,0,4,6,297,0,0,0,1,0,52,2,1937,47,34,47,2,0,2,5,79.0,20.0,5,1.25
Chris_Löwe_193,37,366,14,0,4,6,300,0,0,0,1,0,54,2,1962,47,35,48,2,1,4,2,64.0,51.0,4,0.75
Chris_Mepham_580,24,232,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,3,40.0,19.0,4,0.0
Chris_Mepham_580,26,255,12,0,0,0,3,0,0,0,0,0,0,0,1,1,0,7,2,0,2,5,56.0,15.0,5,0.25
Chris_Mepham_580,27,262,20,0,0,0,6,0,0,0,0,0,0,0,11,2,1,8,2,1,3,3,34.0,33.0,3,0.5
Chris_Mepham_580,28,271,1,0,0,0,20,0,0,0,0,0,1,0,101,4,2,13,2,0,2,4,55.0,37.0,4,1.0
Chris_Mepham_580,29,281,13,0,0,0,34,0,0,0,0,0,6,0,191,4,3,13,2,1,4,3,75.0,20.0,4,0.75
Chris_Mepham_580,30,295,10,0,0,0,41,0,0,0,0,0,7,0,281,6,5,13,2,0,2,2,15.0,51.0,2,1.25
Chris_Mepham_580,31,301,15,0,0,0,64,0,0,0,1,0,7,0,371,12,7,15,2,1,2,3,29.0,38.0,2,2.5
Chris_Mepham_580,32,317,11,0,0,0,77,0,0,0,1,0,9,0,461,13,7,17,2,0,2,3,40.0,43.0,3,2.25
Chris_Mepham_580,33,321,4,0,0,0,90,0,0,0,1,0,11,0,551,14,10,18,2,1,2,3,37.0,59.0,2,2.5
Chris_Mepham_580,34,331,3,0,0,0,103,0,0,0,1,0,14,0,641,15,15,18,2,0,2,2,32.0,46.0,2,2.25
Chris_Mepham_580,35,342,9,0,0,0,125,0,0,0,2,0,14,1,731,20,16,18,2,1,2,3,32.0,76.0,2,2.0
Chris_Mepham_580,36,358,16,0,0,0,137,0,0,0,2,0,15,1,806,22,19,21,2,0,2,2,41.0,58.0,2,2.25
Chris_Mepham_580,38,373,7,0,0,0,140,0,0,0,2,0,16,1,828,23,22,26,2,0,2,2,46.0,50.0,2,2.0
Chris_Smalling_284,3,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4,4,5.0,2.0,4,0.0
Chris_Smalling_284,4,32,4,0,0,0,19,0,0,0,0,0,3,0,90,1,5,0,2,0,4,3,3.0,7.0,3,0.3333333333333333
Chris_Smalling_284,5,49,18,0,0,1,47,0,0,0,1,0,3,0,180,8,7,1,2,0,4,3,9.0,3.0,3,2.0
Chris_Smalling_284,6,59,20,1,0,3,74,0,0,0,1,0,4,0,270,18,8,2,2,1,3,4,5.0,5.0,3,4.5
Chris_Smalling_284,7,69,19,1,0,3,89,0,0,0,1,0,5,0,360,20,9,5,2,0,4,3,5.0,11.0,3,5.0
Chris_Smalling_284,8,77,15,1,0,3,103,0,0,0,1,0,8,0,450,21,11,8,2,1,2,4,4.0,10.0,2,5.0
Chris_Smalling_284,9,84,6,1,0,3,109,0,0,0,1,0,10,0,540,22,13,10,2,0,4,4,18.0,5.0,4,3.5
Chris_Smalling_284,10,97,8,1,0,3,118,0,0,0,1,0,12,0,630,23,14,12,2,1,2,4,15.0,12.0,2,1.25
Chris_Smalling_284,11,102,2,1,0,3,121,0,0,0,1,0,13,1,720,24,16,13,2,0,4,3,19.0,12.0,3,1.0
Chris_Smalling_284,12,118,13,1,0,3,132,0,0,0,1,0,14,1,810,26,17,16,2,0,4,5,33.0,4.0,5,1.25
Chris_Smalling_284,13,126,7,1,0,3,142,0,0,0,1,0,17,1,900,27,17,16,2,1,2,4,8.0,17.0,2,1.25
Chris_Smalling_284,15,145,1,1,0,3,163,0,0,0,2,0,17,1,990,33,19,18,2,1,4,4,32.0,18.0,4,2.25
Chris_Smalling_284,16,158,9,1,0,3,178,0,0,0,2,0,19,1,1080,34,20,22,2,1,2,4,15.0,36.0,2,2.0
Chris_Smalling_284,26,253,9,1,0,3,188,0,0,0,2,0,19,1,1137,35,23,22,2,0,4,2,25.0,55.0,2,0.0
Chris_Smalling_284,27,268,12,1,0,3,211,0,0,0,3,0,19,1,1227,41,23,22,2,1,4,4,59.0,15.0,4,1.5
Chris_Smalling_284,28,273,7,1,0,3,232,0,0,0,4,0,19,1,1317,47,26,23,2,0,4,2,31.0,35.0,2,3.0
Chris_Smalling_284,29,286,16,1,0,3,246,0,0,0,4,0,20,1,1407,49,28,26,2,1,2,4,30.0,46.0,2,3.5
Chris_Smalling_284,30,291,1,1,0,3,256,0,0,0,4,0,22,1,1497,50,28,28,2,0,4,4,61.0,39.0,4,3.75
Chris_Smalling_284,32,319,18,1,0,3,269,0,0,0,4,0,24,1,1587,51,29,30,2,1,3,4,42.0,44.0,3,1.0
Chris_Smalling_284,32,330,20,1,0,3,279,0,0,0,4,0,25,1,1677,53,30,32,2,0,4,3,38.0,36.0,3,1.5
Chris_Smalling_284,34,337,19,1,0,3,284,0,0,0,4,0,27,1,1767,52,31,34,2,1,3,4,41.0,50.0,3,0.5
Chris_Smalling_284,35,306,13,1,0,3,297,0,0,0,4,0,28,1,1857,54,33,34,2,1,4,4,86.0,22.0,4,0.75
Chris_Smalling_284,35,345,8,1,0,3,307,0,0,0,4,0,30,1,1947,55,33,38,2,0,4,3,46.0,44.0,3,1.0
Chris_Smalling_284,38,377,5,1,0,3,321,0,0,0,4,0,34,1,2037,55,35,38,2,1,2,4,32.0,69.0,2,0.75
Chris_Wood_87,1,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0.0,0.0,2,0.0
Chris_Wood_87,2,12,18,0,0,0,2,0,0,0,1,0,0,0,72,2,3,1,4,1,3,3,2.0,0.0,3,2.0
Chris_Wood_87,3,23,9,0,0,0,5,0,0,0,1,0,3,0,136,4,5,5,4,0,2,2,1.0,5.0,2,2.0
Chris_Wood_87,4,32,14,0,0,0,8,0,0,0,1,0,6,0,201,6,7,5,4,1,4,3,4.0,7.0,4,2.0
Chris_Wood_87,5,50,20,0,0,0,16,0,0,0,1,0,8,0,284,8,7,6,4,0,2,3,4.0,5.0,3,2.0
Chris_Wood_87,6,53,2,0,0,0,18,0,0,0,1,0,8,0,304,9,7,10,4,1,2,3,10.0,7.0,2,1.75
Chris_Wood_87,7,63,5,0,0,0,21,0,0,0,1,0,8,0,334,10,9,11,4,0,2,2,3.0,14.0,2,1.5
Chris_Wood_87,8,72,10,0,0,0,24,0,0,0,1,0,8,0,352,11,10,12,4,1,2,3,3.0,16.0,2,1.25
Chris_Wood_87,9,87,13,0,0,0,24,0,0,0,1,0,9,0,381,12,10,17,4,0,2,5,21.0,3.0,5,1.0
Chris_Wood_87,10,92,6,0,0,0,27,0,0,0,1,0,11,0,402,13,14,17,4,1,4,3,20.0,7.0,4,1.0
Chris_Wood_87,11,109,19,0,0,0,29,0,0,0,1,0,13,0,433,14,16,21,4,0,2,3,9.0,15.0,3,1.0
Chris_Wood_87,12,116,11,1,0,0,52,0,0,0,1,0,15,0,451,19,16,21,4,0,2,3,17.0,16.0,3,2.0
Chris_Wood_87,13,123,15,1,0,0,49,0,0,0,2,0,15,0,541,21,18,22,4,1,2,3,9.0,15.0,2,2.25
Chris_Wood_87,14,134,7,1,0,0,52,0,0,0,2,0,17,0,631,23,18,24,4,0,2,2,8.0,17.0,2,2.5
Chris_Wood_87,15,143,12,1,0,0,55,0,0,0,2,0,19,0,710,25,21,25,4,1,4,3,27.0,5.0,4,2.75
Chris_Wood_87,16,153,3,1,0,0,57,0,0,0,2,0,21,0,780,27,21,26,4,1,2,3,19.0,21.0,2,2.0
Chris_Wood_87,17,168,17,1,0,0,56,0,0,0,3,0,21,0,870,29,21,27,4,0,2,4,30.0,16.0,4,2.0
Chris_Wood_87,18,171,1,1,0,0,59,0,0,0,3,0,22,0,880,30,22,30,4,0,2,4,37.0,23.0,4,1.75
Chris_Wood_87,19,182,8,1,0,0,59,0,0,0,3,0,24,1,956,31,27,31,4,1,2,3,26.0,28.0,2,1.5
Chris_Wood_87,20,192,19,1,0,0,60,0,0,0,3,0,25,1,973,32,27,33,4,1,3,3,27.0,28.0,3,1.25
Chris_Wood_87,21,206,10,2,0,3,95,0,0,0,4,0,25,1,1063,41,29,34,4,0,2,2,12.0,35.0,2,3.0
Chris_Wood_87,22,212,9,3,0,3,116,0,0,0,4,0,26,2,1153,46,30,36,4,1,2,3,19.0,47.0,2,4.0
Chris_Wood_87,23,229,18,3,0,3,115,0,0,0,4,0,27,2,1239,48,30,36,4,0,2,3,32.0,32.0,3,4.25
Chris_Wood_87,24,235,14,3,0,3,119,0,0,0,5,0,27,2,1329,50,32,38,4,0,2,4,46.0,33.0,4,4.5
Chris_Wood_87,25,242,16,4,0,6,146,0,0,0,5,0,29,2,1419,59,33,39,4,1,2,3,26.0,41.0,2,4.5
Chris_Wood_87,26,251,3,4,0,6,151,0,0,0,5,0,30,2,1494,61,36,40,4,0,2,2,27.0,36.0,2,3.75
Chris_Wood_87,27,263,17,6,0,9,208,0,0,0,5,0,31,2,1584,74,37,42,4,1,4,3,54.0,25.0,4,6.5
Chris_Wood_87,28,279,15,7,0,12,239,0,0,0,5,0,32,2,1674,83,37,44,4,0,2,3,24.0,34.0,3,8.25
Chris_Wood_87,29,283,7,7,0,12,242,0,0,0,5,0,34,2,1756,85,40,45,4,1,2,3,32.0,38.0,2,6.5
Chris_Wood_87,30,297,12,7,0,12,249,0,0,0,5,0,37,2,1836,87,42,49,4,0,2,5,64.0,15.0,5,6.5
Chris_Wood_87,31,303,11,7,0,12,255,0,0,0,5,0,40,2,1914,89,44,50,4,1,3,3,38.0,42.0,3,3.75
Chris_Wood_87,32,313,20,7,0,12,254,0,0,0,5,0,41,2,1983,91,44,52,4,1,3,3,38.0,36.0,3,2.0
Chris_Wood_87,33,321,2,7,1,12,263,0,0,0,6,0,41,2,2073,96,47,53,4,0,2,3,43.0,58.0,3,2.75
Chris_Wood_87,34,332,5,8,2,14,301,0,0,0,6,0,42,2,2163,107,47,55,4,1,2,3,28.0,61.0,2,5.0
Chris_Wood_87,35,344,6,10,2,17,357,0,0,0,7,0,42,2,2253,120,49,57,4,0,2,4,57.0,36.0,4,7.75
Chris_Wood_87,36,352,13,10,3,17,374,0,0,0,7,0,44,2,2343,125,50,57,4,1,4,3,89.0,22.0,4,8.5
Chris_Wood_87,37,365,8,10,3,17,375,0,0,0,7,0,45,2,2414,127,50,59,4,0,2,3,50.0,44.0,3,7.75
Chris_Wood_87,38,372,1,10,3,17,375,0,0,0,7,0,47,2,2504,129,53,60,4,1,4,3,70.0,50.0,4,5.5
Christian_Atsu_320,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,4,3,0.0,0.0,4,0.0
Christian_Atsu_320,4,38,13,0,0,0,4,0,0,0,0,0,0,0,21,1,3,3,3,0,2,5,9.0,2.0,5,0.3333333333333333
Christian_Atsu_320,6,55,7,0,0,0,10,0,0,0,0,0,0,0,57,2,3,3,3,0,2,2,4.0,6.0,2,0.25
Christian_Atsu_320,7,68,11,0,0,0,13,0,0,0,0,0,0,0,74,3,5,3,3,1,3,3,11.0,10.0,3,0.5
Christian_Atsu_320,8,77,14,0,0,0,24,0,0,0,0,0,2,0,164,5,7,6,3,0,2,4,10.0,12.0,4,1.0
Christian_Atsu_320,10,98,16,0,0,0,28,0,0,0,0,0,3,0,176,6,7,6,3,0,2,2,6.0,14.0,2,1.0
Christian_Atsu_320,12,119,2,0,0,0,27,0,0,0,0,0,3,1,186,6,8,8,3,1,2,3,20.0,14.0,2,0.25
Christian_Atsu_320,14,139,19,0,0,0,28,0,0,0,0,0,3,1,196,7,11,8,3,1,3,3,14.0,22.0,3,0.25
Christian_Atsu_320,15,149,8,0,0,0,33,0,0,0,0,0,5,1,232,8,12,9,3,0,2,3,20.0,16.0,3,0.5
Christian_Atsu_320,16,159,20,0,0,0,36,0,0,0,0,0,6,2,322,9,14,10,3,1,3,3,15.0,18.0,3,0.75
Christian_Atsu_320,17,164,10,0,0,0,45,0,0,0,0,0,7,2,410,11,15,10,3,0,2,2,10.0,27.0,2,1.0
Christian_Atsu_320,18,178,9,0,0,0,49,0,0,0,1,0,7,2,500,14,15,10,3,1,2,3,16.0,42.0,2,1.75
Christian_Atsu_320,20,200,18,0,0,0,52,0,0,0,2,0,7,2,571,17,16,11,3,0,2,3,26.0,27.0,3,2.0
Christian_Atsu_320,21,208,14,0,0,0,64,0,0,0,2,0,8,2,661,19,18,11,3,1,4,3,41.0,32.0,4,2.0
Christian_Atsu_320,22,214,6,0,0,0,68,0,0,0,2,0,10,2,751,21,19,13,3,0,2,4,38.0,16.0,4,1.75
Christian_Atsu_320,23,227,5,0,0,0,77,0,0,0,2,0,12,2,841,23,19,16,3,1,2,3,19.0,41.0,2,1.5
Christian_Atsu_320,24,238,13,0,0,0,84,0,0,0,3,0,12,2,931,26,20,18,3,1,4,3,62.0,17.0,4,2.25
Christian_Atsu_320,25,249,17,0,0,0,88,0,0,0,3,0,13,2,1017,28,20,19,3,0,2,4,50.0,24.0,4,2.25
Christian_Atsu_320,26,260,20,0,0,0,99,0,0,0,4,0,13,2,1098,31,21,20,3,0,2,3,33.0,32.0,3,2.5
Christian_Atsu_320,27,269,10,0,0,0,108,0,0,0,5,0,13,2,1169,34,21,22,3,1,2,3,14.0,48.0,2,2.75
Christian_Atsu_320,29,289,19,0,0,0,110,0,0,0,5,0,13,2,1178,35,21,24,3,0,2,3,35.0,41.0,3,1.75
Christian_Atsu_320,31,301,2,0,0,0,112,0,0,0,5,0,13,2,1189,36,23,26,3,0,2,3,41.0,54.0,3,0.5
Christian_Atsu_320,33,326,7,0,0,0,116,0,0,0,5,0,14,2,1207,37,24,26,3,1,2,3,38.0,43.0,2,0.5
Christian_Atsu_320,34,335,11,0,0,0,118,0,0,0,5,0,14,2,1208,38,25,26,3,0,2,3,46.0,44.0,3,0.5
Christian_Atsu_320,35,348,16,0,0,0,121,0,0,0,5,0,14,2,1220,39,26,29,3,1,2,3,39.0,54.0,2,0.75
Christian_Atsu_320,36,351,3,0,0,0,125,0,0,0,5,0,14,2,1246,40,27,30,3,0,2,2,32.0,54.0,2,0.75
Christian_Atsu_320,37,368,12,0,0,0,133,0,0,0,5,0,15,2,1326,42,30,32,3,1,4,3,84.0,20.0,4,1.25
Christian_Atsu_320,38,374,9,1,0,0,161,0,0,0,5,0,18,2,1416,49,34,32,3,0,2,2,34.0,77.0,2,2.75
Christian_Benteke_152,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,2,0.0,0.0,2,0.0
Christian_Benteke_152,2,15,12,0,0,0,9,0,0,0,1,0,0,0,82,2,4,0,4,1,4,2,4.0,0.0,4,2.0
Christian_Benteke_152,3,29,18,0,0,0,9,0,0,0,1,0,1,0,151,4,5,2,4,0,2,3,5.0,1.0,3,2.0
Christian_Benteke_152,4,35,16,0,0,0,8,0,0,0,1,0,3,0,235,6,7,2,4,1,2,2,2.0,4.0,2,2.0
Christian_Benteke_152,22,215,18,0,0,0,5,0,0,0,1,0,5,0,325,8,9,3,4,1,3,2,30.0,31.0,3,0.0
Christian_Benteke_152,25,245,9,0,0,0,7,0,0,0,1,0,5,0,337,9,9,5,4,1,2,2,25.0,53.0,2,0.25
Christian_Benteke_152,26,252,19,0,0,0,9,0,0,0,2,0,5,0,408,11,10,6,4,1,3,2,31.0,38.0,3,0.75
Christian_Benteke_152,28,273,14,0,0,0,7,0,0,0,2,0,6,0,467,12,13,7,4,1,4,2,52.0,35.0,4,0.75
Christian_Benteke_152,29,283,4,0,0,0,9,0,0,0,2,0,7,0,479,13,16,8,4,0,2,3,31.0,50.0,3,1.0
Christian_Benteke_152,30,294,3,0,0,0,9,0,0,0,2,0,8,0,486,14,18,9,4,1,2,2,30.0,41.0,2,0.75
Christian_Benteke_152,32,307,17,0,0,0,12,0,0,0,2,0,8,0,499,15,18,11,4,0,2,4,57.0,32.0,4,0.75
Christian_Benteke_152,32,315,10,0,0,0,11,0,0,0,2,0,8,0,508,16,18,13,4,1,2,2,18.0,57.0,2,1.0
Christian_Benteke_152,33,326,15,0,0,0,19,0,0,0,2,0,8,0,525,17,19,13,4,0,2,3,31.0,42.0,3,1.0
Christian_Benteke_152,34,333,13,0,0,0,17,0,0,0,2,0,8,1,550,17,22,14,4,1,4,2,83.0,21.0,4,0.75
Christian_Benteke_152,35,341,1,0,0,0,19,0,0,0,2,0,11,1,640,19,25,16,4,0,2,4,66.0,40.0,4,1.0
Christian_Benteke_152,36,353,8,1,1,3,62,0,0,0,2,0,13,1,717,31,25,16,4,1,2,2,50.0,44.0,2,3.75
Christian_Eriksen_364,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,4,3,0.0,0.0,3,0.0
Christian_Eriksen_364,2,19,9,0,0,0,15,0,0,0,0,0,1,0,90,2,3,4,3,1,2,4,0.0,2.0,2,2.0
Christian_Eriksen_364,3,26,14,0,0,0,20,0,0,0,0,0,2,0,180,4,6,4,3,0,4,4,4.0,4.0,4,2.0
Christian_Eriksen_364,4,39,18,0,1,0,42,0,0,0,1,0,2,0,270,10,7,6,3,0,4,3,7.0,2.0,3,3.3333333333333335
Christian_Eriksen_364,5,48,12,0,1,0,57,0,0,0,1,0,4,0,360,12,9,7,3,1,4,4,9.0,1.0,4,3.0
Christian_Eriksen_364,6,52,3,0,2,0,79,0,0,0,1,0,6,0,450,17,11,8,3,0,4,2,7.0,9.0,2,3.75
Christian_Eriksen_364,9,89,19,0,2,0,93,0,0,0,1,0,7,0,540,19,12,8,3,0,4,3,8.0,13.0,3,1.75
Christian_Eriksen_364,10,99,13,0,2,0,94,0,0,0,1,0,7,0,541,20,13,8,3,1,4,4,26.0,3.0,4,0.75
Christian_Eriksen_364,11,110,20,0,2,0,97,0,0,0,1,0,7,0,550,21,16,10,3,0,4,3,9.0,9.0,3,0.5
Christian_Eriksen_364,13,127,6,0,2,0,102,0,0,0,1,0,9,0,581,22,17,13,3,1,4,4,27.0,8.0,4,0.75
Christian_Eriksen_364,14,131,1,0,4,3,147,0,0,0,1,0,10,0,671,33,19,17,3,0,4,4,28.0,16.0,4,3.25
Christian_Eriksen_364,15,150,16,0,5,3,170,0,0,0,1,0,14,0,761,38,20,20,3,1,2,4,12.0,26.0,2,4.25
Christian_Eriksen_364,16,157,11,0,6,3,197,0,0,0,2,0,14,0,839,44,22,20,3,0,4,3,21.0,18.0,3,5.5
Christian_Eriksen_364,17,168,4,0,6,3,199,0,0,0,2,0,14,0,862,45,22,21,3,1,2,4,15.0,32.0,2,5.75
Christian_Eriksen_364,18,175,8,1,6,4,224,0,0,0,2,0,14,0,887,52,28,23,3,0,4,3,24.0,22.0,3,4.75
Christian_Eriksen_364,19,189,2,2,6,4,249,0,0,0,2,0,16,1,977,58,28,28,3,1,2,4,27.0,28.0,2,5.0
Christian_Eriksen_364,20,199,20,3,7,6,296,0,0,0,3,0,16,1,1060,71,31,29,3,1,3,4,20.0,22.0,3,6.75
Christian_Eriksen_364,21,203,5,3,7,6,307,0,0,0,3,0,19,2,1150,72,34,29,3,0,4,2,19.0,38.0,2,6.75
Christian_Eriksen_364,22,219,14,4,7,7,341,0,0,0,4,0,19,2,1240,81,35,29,3,1,4,4,43.0,32.0,4,7.25
Christian_Eriksen_364,23,223,9,4,7,7,355,0,0,0,4,0,20,2,1330,83,37,30,3,0,4,2,20.0,49.0,2,6.25
Christian_Eriksen_364,24,240,18,4,8,8,379,0,0,0,4,0,21,2,1420,89,38,32,3,1,3,4,32.0,32.0,3,4.5
Christian_Eriksen_364,25,249,15,4,8,8,390,0,0,0,4,0,22,2,1510,91,38,33,3,1,2,4,21.0,32.0,2,4.75
Christian_Eriksen_364,26,258,11,4,8,8,401,0,0,0,5,0,22,2,1600,94,39,36,3,1,3,4,30.0,31.0,3,3.25
Christian_Eriksen_364,27,263,4,5,9,11,447,0,0,0,5,0,23,2,1690,107,40,38,3,0,4,3,29.0,47.0,3,6.0
Christian_Eriksen_364,28,276,6,5,9,11,460,0,0,0,5,0,25,2,1780,109,40,40,3,0,4,4,45.0,29.0,4,5.0
Christian_Eriksen_364,29,287,1,5,9,11,468,0,0,0,5,0,27,2,1870,111,41,41,3,1,4,4,60.0,38.0,4,5.0
Christian_Eriksen_364,30,300,16,5,9,11,471,0,0,0,5,0,28,2,1960,113,42,43,3,0,4,2,32.0,49.0,2,4.75
Christian_Eriksen_364,32,307,7,5,9,11,489,0,0,0,5,0,30,2,2050,115,42,45,3,1,2,4,36.0,41.0,2,1.5
Christian_Eriksen_364,32,318,12,6,10,14,536,0,0,0,6,0,30,2,2140,129,43,47,3,0,4,5,70.0,18.0,5,5.0
Christian_Eriksen_364,34,339,10,6,11,15,560,0,0,0,6,0,32,2,2230,135,43,51,3,1,2,4,19.0,63.0,2,5.5
Christian_Eriksen_364,35,328,3,6,12,15,584,0,0,0,7,0,32,2,2320,141,43,52,3,1,2,4,32.0,53.0,2,6.5
Christian_Eriksen_364,35,347,13,7,12,15,609,0,0,0,8,0,32,3,2410,148,43,53,3,0,4,5,86.0,22.0,5,8.25
Christian_Eriksen_364,36,359,19,7,12,15,621,0,0,0,8,0,33,3,2500,150,44,53,3,1,3,4,44.0,54.0,3,5.25
Christian_Eriksen_364,37,362,2,7,12,15,632,0,0,0,8,0,34,3,2590,152,44,54,3,0,4,3,52.0,65.0,3,4.25
Christian_Eriksen_364,38,379,8,7,12,15,647,0,0,0,8,0,35,3,2680,154,46,56,3,1,2,4,52.0,44.0,2,3.25
Christian_Fuchs_216,17,162,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,13.0,23.0,2,0.0
Christian_Fuchs_216,27,267,7,0,0,0,16,0,0,0,0,0,1,0,90,2,4,2,2,1,2,3,27.0,34.0,2,0.0
Christian_Fuchs_216,31,303,4,0,0,0,35,0,0,0,0,0,5,0,180,2,6,3,2,0,3,3,34.0,57.0,3,0.0
Christian_Kabasele_380,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,0.0,0.0,2,0.0
Christian_Kabasele_380,2,12,4,0,0,0,17,0,0,0,1,0,0,0,90,6,3,3,2,0,3,3,0.0,0.0,3,6.0
