name,GW,points,form
Joseph_Gomez_242,15,1,3.0
Joseph_Gomez_242,35,1,0.0
Joseph_Gomez_242,36,1,0.25
Joseph_Gomez_242,38,1,0.5
Joseph_Willock_566,26,1,0.0
Joseph_Willock_566,38,3,0.0
Josh_Murphy_106,1,1,0.0
Josh_Murphy_106,2,3,1.0
Josh_Murphy_106,3,3,2.0
Josh_Murphy_106,6,1,1.5
Josh_Murphy_106,7,8,1.0
Josh_Murphy_106,8,2,2.25
Josh_Murphy_106,9,7,2.75
Josh_Murphy_106,10,2,4.5
Josh_Murphy_106,11,2,4.75
Josh_Murphy_106,12,2,3.25
Josh_Murphy_106,13,1,3.25
Josh_Murphy_106,14,2,1.75
Josh_Murphy_106,15,6,1.75
Josh_Murphy_106,16,3,2.75
Josh_Murphy_106,17,1,3.0
Josh_Murphy_106,18,2,3.0
Josh_Murphy_106,20,3,1.5
Josh_Murphy_106,21,1,1.5
Josh_Murphy_106,23,1,1.0
Josh_Murphy_106,25,3,0.5
Josh_Murphy_106,27,1,1.0
Josh_Murphy_106,28,0,1.0
Josh_Murphy_106,30,8,0.25
Josh_Murphy_106,32,2,2.0
Josh_Murphy_106,32,1,2.5
Josh_Murphy_106,34,2,2.75
Josh_Murphy_106,35,1,1.25
Josh_Murphy_106,37,2,0.75
Josh_Murphy_106,38,5,1.25
Joshua_King_45,1,2,0.0
Joshua_King_45,2,1,2.0
Joshua_King_45,3,9,1.5
Joshua_King_45,4,2,4.0
Joshua_King_45,5,11,3.5
Joshua_King_45,6,2,5.75
Joshua_King_45,7,2,6.0
Joshua_King_45,8,13,4.25
Joshua_King_45,9,2,7.0
Joshua_King_45,13,7,0.5
Joshua_King_45,14,2,1.75
Joshua_King_45,15,2,2.25
Joshua_King_45,16,2,2.75
Joshua_King_45,17,2,3.25
Joshua_King_45,18,5,2.0
Joshua_King_45,19,1,2.75
Joshua_King_45,20,2,2.5
Joshua_King_45,21,2,2.5
Joshua_King_45,22,2,2.5
Joshua_King_45,23,8,1.75
Joshua_King_45,24,16,3.5
Joshua_King_45,25,2,7.0
Joshua_King_45,26,2,7.0
Joshua_King_45,27,7,7.0
Joshua_King_45,28,1,6.75
Joshua_King_45,29,1,3.0
Joshua_King_45,30,2,2.75
Joshua_King_45,31,13,2.75
Joshua_King_45,32,2,4.25
Joshua_King_45,33,2,4.5
Joshua_King_45,34,2,4.75
Joshua_King_45,35,2,4.75
Joshua_King_45,36,2,2.0
Joshua_King_45,37,2,2.0
Joshua_King_45,38,6,2.0
Joshua_Sims_342,30,1,0.0
Joshua_Sims_342,32,1,0.25
Joshua_Sims_342,33,1,0.5
Joshua_Sims_342,34,5,0.75
Joshua_Sims_342,35,1,1.75
Joshua_Sims_342,35,1,2.0
Joshua_Sims_342,38,1,1.75
José Diogo_Dalot Teixeira_294,14,1,0.0
José Diogo_Dalot Teixeira_294,15,1,0.25
José Diogo_Dalot Teixeira_294,16,1,0.5
José Diogo_Dalot Teixeira_294,17,0,0.75
José Diogo_Dalot Teixeira_294,19,1,0.5
José Diogo_Dalot Teixeira_294,22,1,0.25
José Diogo_Dalot Teixeira_294,23,5,0.5
José Diogo_Dalot Teixeira_294,26,6,1.5
José Diogo_Dalot Teixeira_294,28,2,1.5
José Diogo_Dalot Teixeira_294,29,4,2.0
José Diogo_Dalot Teixeira_294,30,1,3.0
José Diogo_Dalot Teixeira_294,32,0,1.75
José Diogo_Dalot Teixeira_294,34,2,0.25
José Diogo_Dalot Teixeira_294,35,0,0.5
José Diogo_Dalot Teixeira_294,37,1,0.5
José Diogo_Dalot Teixeira_294,38,1,0.75
José Heriberto_Izquierdo Mena_61,7,1,0.0
José Heriberto_Izquierdo Mena_61,8,1,0.25
José Heriberto_Izquierdo Mena_61,9,6,0.5
José Heriberto_Izquierdo Mena_61,10,3,2.0
José Heriberto_Izquierdo Mena_61,11,2,2.75
José Heriberto_Izquierdo Mena_61,12,2,3.0
José Heriberto_Izquierdo Mena_61,13,1,3.25
José Heriberto_Izquierdo Mena_61,14,2,2.0
José Heriberto_Izquierdo Mena_61,15,4,1.75
José Heriberto_Izquierdo Mena_61,28,1,0.0
José Heriberto_Izquierdo Mena_61,29,1,0.25
José Heriberto_Izquierdo Mena_61,34,1,0.0
José Heriberto_Izquierdo Mena_61,34,1,0.25
José Heriberto_Izquierdo Mena_61,35,3,0.5
José Heriberto_Izquierdo Mena_61,36,2,1.25
José_Holebas_378,1,13,0.0
José_Holebas_378,2,2,13.0
José_Holebas_378,3,9,7.5
José_Holebas_378,4,10,8.0
José_Holebas_378,5,0,8.5
José_Holebas_378,6,1,5.25
José_Holebas_378,7,1,5.0
José_Holebas_378,8,-1,3.0
José_Holebas_378,11,1,0.0
José_Holebas_378,12,8,0.0
José_Holebas_378,14,1,2.25
José_Holebas_378,15,1,2.5
José_Holebas_378,16,1,2.5
José_Holebas_378,17,7,0.75
José_Holebas_378,18,5,2.5
José_Holebas_378,19,4,3.5
José_Holebas_378,20,1,4.25
José_Holebas_378,21,0,4.25
José_Holebas_378,22,7,2.5
José_Holebas_378,23,6,3.0
José_Holebas_378,24,3,3.5
José_Holebas_378,25,6,4.0
José_Holebas_378,26,7,5.5
José_Holebas_378,29,2,3.25
José_Holebas_378,32,1,0.5
José_Holebas_378,36,0,0.25
José_Holebas_378,37,1,0.0
José_Holebas_378,38,-4,0.25
João Filipe Iria_Santos Moutinho_475,1,2,0.0
João Filipe Iria_Santos Moutinho_475,2,2,2.0
João Filipe Iria_Santos Moutinho_475,3,6,2.0
João Filipe Iria_Santos Moutinho_475,4,3,3.3333333333333335
João Filipe Iria_Santos Moutinho_475,5,3,3.25
João Filipe Iria_Santos Moutinho_475,6,10,3.5
João Filipe Iria_Santos Moutinho_475,7,3,5.5
João Filipe Iria_Santos Moutinho_475,8,2,4.75
João Filipe Iria_Santos Moutinho_475,9,2,4.5
João Filipe Iria_Santos Moutinho_475,10,2,4.25
João Filipe Iria_Santos Moutinho_475,11,2,2.25
João Filipe Iria_Santos Moutinho_475,12,2,2.0
João Filipe Iria_Santos Moutinho_475,13,1,2.0
João Filipe Iria_Santos Moutinho_475,14,2,1.75
João Filipe Iria_Santos Moutinho_475,15,1,1.75
João Filipe Iria_Santos Moutinho_475,16,1,1.5
João Filipe Iria_Santos Moutinho_475,17,3,1.25
João Filipe Iria_Santos Moutinho_475,18,2,1.75
João Filipe Iria_Santos Moutinho_475,19,4,1.75
João Filipe Iria_Santos Moutinho_475,20,4,2.5
João Filipe Iria_Santos Moutinho_475,21,2,3.25
João Filipe Iria_Santos Moutinho_475,22,2,3.0
João Filipe Iria_Santos Moutinho_475,23,10,3.0
João Filipe Iria_Santos Moutinho_475,24,11,4.5
João Filipe Iria_Santos Moutinho_475,25,6,6.25
João Filipe Iria_Santos Moutinho_475,26,2,7.25
João Filipe Iria_Santos Moutinho_475,27,2,7.25
João Filipe Iria_Santos Moutinho_475,28,3,5.25
João Filipe Iria_Santos Moutinho_475,29,1,3.25
João Filipe Iria_Santos Moutinho_475,30,2,2.0
João Filipe Iria_Santos Moutinho_475,32,2,1.5
João Filipe Iria_Santos Moutinho_475,32,2,2.0
João Filipe Iria_Santos Moutinho_475,34,4,1.5
João Filipe Iria_Santos Moutinho_475,35,2,2.0
João Filipe Iria_Santos Moutinho_475,35,3,2.5
João Filipe Iria_Santos Moutinho_475,36,1,2.75
João Filipe Iria_Santos Moutinho_475,37,5,2.5
João Filipe Iria_Santos Moutinho_475,38,2,2.75
Juan_Foyth_549,11,0,0.0
Juan_Foyth_549,12,15,0.0
Juan_Foyth_549,13,2,3.75
Juan_Foyth_549,14,0,4.25
Juan_Foyth_549,15,2,4.25
Juan_Foyth_549,19,6,0.5
Juan_Foyth_549,27,1,0.0
Juan_Foyth_549,34,5,0.0
Juan_Foyth_549,35,1,1.25
Juan_Foyth_549,35,2,1.5
Juan_Foyth_549,36,3,2.0
Juan_Foyth_549,37,-2,2.75
Juan_Mata_297,1,5,0.0
Juan_Mata_297,2,1,5.0
Juan_Mata_297,6,1,0.25
Juan_Mata_297,7,1,0.25
Juan_Mata_297,8,10,0.5
Juan_Mata_297,9,1,3.0
Juan_Mata_297,10,2,3.25
Juan_Mata_297,11,1,3.5
Juan_Mata_297,12,1,3.5
Juan_Mata_297,13,1,1.25
Juan_Mata_297,16,13,0.5
Juan_Mata_297,17,1,3.5
Juan_Mata_297,19,3,3.5
Juan_Mata_297,21,3,1.0
Juan_Mata_297,23,1,1.5
Juan_Mata_297,24,1,1.0
Juan_Mata_297,26,6,0.5
Juan_Mata_297,27,1,2.0
Juan_Mata_297,32,3,0.0
Juan_Mata_297,34,3,0.75
Juan_Mata_297,36,9,1.5
Juan_Mata_297,37,2,3.0
Julian_Speroni_136,23,1,0.0
Juninho_Bacuna_208,10,1,0.0
Juninho_Bacuna_208,11,1,0.25
Juninho_Bacuna_208,16,0,0.0
Juninho_Bacuna_208,17,2,0.0
Juninho_Bacuna_208,18,2,0.5
Juninho_Bacuna_208,23,1,0.0
Juninho_Bacuna_208,24,2,0.25
Juninho_Bacuna_208,25,2,0.75
Juninho_Bacuna_208,26,2,1.25
Juninho_Bacuna_208,27,2,1.75
Juninho_Bacuna_208,28,1,2.0
Juninho_Bacuna_208,29,2,1.75
Juninho_Bacuna_208,30,2,1.75
Juninho_Bacuna_208,31,8,1.75
Juninho_Bacuna_208,32,2,3.25
Juninho_Bacuna_208,33,1,3.5
Juninho_Bacuna_208,34,1,3.25
Juninho_Bacuna_208,35,1,3.0
Juninho_Bacuna_208,36,2,1.25
Juninho_Bacuna_208,37,2,1.25
Juninho_Bacuna_208,38,2,1.5
Junior_Stanislas_36,6,1,0.0
Junior_Stanislas_36,7,9,0.25
Junior_Stanislas_36,8,1,2.5
Junior_Stanislas_36,9,1,2.75
Junior_Stanislas_36,10,1,3.0
Junior_Stanislas_36,11,4,3.0
Junior_Stanislas_36,13,1,1.5
Junior_Stanislas_36,14,1,1.5
Junior_Stanislas_36,15,1,1.5
Junior_Stanislas_36,16,2,0.75
Junior_Stanislas_36,17,2,1.25
Junior_Stanislas_36,18,3,1.5
Junior_Stanislas_36,19,2,2.0
Junior_Stanislas_36,20,2,2.25
Junior_Stanislas_36,21,5,2.25
Junior_Stanislas_36,22,2,3.0
Junior_Stanislas_36,23,1,2.75
Junior_Stanislas_36,24,6,2.5
Junior_Stanislas_36,25,2,3.5
Junior_Stanislas_36,32,1,0.0
Junior_Stanislas_36,33,1,0.25
Junior_Stanislas_36,34,6,0.5
Junior_Stanislas_36,35,1,2.0
Jürgen_Locadia_65,2,1,0.0
Jürgen_Locadia_65,3,1,0.5
Jürgen_Locadia_65,4,1,0.6666666666666666
Jürgen_Locadia_65,5,0,0.75
Jürgen_Locadia_65,6,1,0.75
Jürgen_Locadia_65,7,2,0.75
Jürgen_Locadia_65,8,1,1.0
Jürgen_Locadia_65,9,2,1.0
Jürgen_Locadia_65,13,1,0.5
Jürgen_Locadia_65,16,1,0.25
Jürgen_Locadia_65,17,1,0.5
Jürgen_Locadia_65,18,2,0.5
Jürgen_Locadia_65,19,9,1.0
Jürgen_Locadia_65,20,9,3.25
Jürgen_Locadia_65,21,2,5.25
Jürgen_Locadia_65,22,2,5.5
Jürgen_Locadia_65,23,2,5.5
Jürgen_Locadia_65,24,2,3.75
Jürgen_Locadia_65,25,2,2.0
Jürgen_Locadia_65,26,2,2.0
Jürgen_Locadia_65,28,1,1.5
Jürgen_Locadia_65,30,1,0.75
Jürgen_Locadia_65,32,1,0.5
Jürgen_Locadia_65,34,2,0.5
Jürgen_Locadia_65,35,2,0.75
Jürgen_Locadia_65,38,1,1.0
Kadeem_Harris_535,8,1,0.0
Kadeem_Harris_535,9,6,0.25
Kadeem_Harris_535,10,1,1.75
Kadeem_Harris_535,12,5,2.0
Kadeem_Harris_535,13,1,3.0
Kadeem_Harris_535,14,1,1.75
Kadeem_Harris_535,15,1,1.75
Kadeem_Harris_535,16,1,2.0
Kadeem_Harris_535,18,1,0.75
Kadeem_Harris_535,19,3,0.75
Kadeem_Harris_535,20,1,1.25
Kadeem_Harris_535,24,1,0.25
Kadeem_Harris_535,34,1,0.0
Karlan_Grant_585,25,1,0.0
Karlan_Grant_585,26,1,0.25
Karlan_Grant_585,28,5,0.5
Karlan_Grant_585,29,2,1.75
Karlan_Grant_585,30,1,2.0
Karlan_Grant_585,31,13,2.0
Karlan_Grant_585,32,2,5.25
Karlan_Grant_585,33,5,4.5
Karlan_Grant_585,34,2,5.25
Karlan_Grant_585,35,7,5.5
Karlan_Grant_585,36,2,4.0
Karlan_Grant_585,37,2,4.0
Karlan_Grant_585,38,2,3.25
Kasper_Schmeichel_213,1,2,0.0
Kasper_Schmeichel_213,2,6,2.0
Kasper_Schmeichel_213,3,3,4.0
Kasper_Schmeichel_213,4,1,3.6666666666666665
Kasper_Schmeichel_213,5,-1,3.0
Kasper_Schmeichel_213,6,2,2.25
Kasper_Schmeichel_213,7,6,1.25
Kasper_Schmeichel_213,8,3,2.0
Kasper_Schmeichel_213,9,2,2.5
Kasper_Schmeichel_213,10,2,3.25
Kasper_Schmeichel_213,11,8,3.25
Kasper_Schmeichel_213,12,6,3.75
Kasper_Schmeichel_213,13,2,4.5
Kasper_Schmeichel_213,14,6,4.5
Kasper_Schmeichel_213,15,5,5.5
Kasper_Schmeichel_213,16,1,4.75
Kasper_Schmeichel_213,17,2,3.5
Kasper_Schmeichel_213,18,10,3.5
Kasper_Schmeichel_213,19,3,4.5
Kasper_Schmeichel_213,20,2,4.0
Kasper_Schmeichel_213,21,6,4.25
Kasper_Schmeichel_213,22,1,5.25
Kasper_Schmeichel_213,23,1,3.0
Kasper_Schmeichel_213,24,2,2.5
Kasper_Schmeichel_213,25,3,2.5
Kasper_Schmeichel_213,26,1,1.75
Kasper_Schmeichel_213,27,-1,1.75
Kasper_Schmeichel_213,28,2,1.25
Kasper_Schmeichel_213,29,2,1.25
Kasper_Schmeichel_213,30,2,1.0
Kasper_Schmeichel_213,31,2,1.25
Kasper_Schmeichel_213,32,6,2.0
Kasper_Schmeichel_213,33,3,3.0
Kasper_Schmeichel_213,34,2,3.25
Kasper_Schmeichel_213,35,1,3.25
Kasper_Schmeichel_213,36,6,3.0
Kasper_Schmeichel_213,37,3,3.0
Kasper_Schmeichel_213,38,7,3.0
Kayne_Ramsay_565,20,1,0.0
Kelechi_Iheanacho_236,1,2,0.0
Kelechi_Iheanacho_236,2,1,2.0
Kelechi_Iheanacho_236,3,5,1.5
Kelechi_Iheanacho_236,4,1,2.6666666666666665
Kelechi_Iheanacho_236,5,4,2.25
Kelechi_Iheanacho_236,6,12,2.75
Kelechi_Iheanacho_236,7,2,5.5
Kelechi_Iheanacho_236,8,5,4.75
Kelechi_Iheanacho_236,9,2,5.75
Kelechi_Iheanacho_236,10,2,5.25
Kelechi_Iheanacho_236,12,0,2.25
Kelechi_Iheanacho_236,13,4,1.0
Kelechi_Iheanacho_236,14,1,1.5
Kelechi_Iheanacho_236,15,2,1.25
Kelechi_Iheanacho_236,16,1,1.75
Kelechi_Iheanacho_236,17,1,2.0
Kelechi_Iheanacho_236,18,1,1.25
Kelechi_Iheanacho_236,20,1,0.75
Kelechi_Iheanacho_236,23,1,0.25
Kelechi_Iheanacho_236,24,1,0.5
Kelechi_Iheanacho_236,25,1,0.5
Kelechi_Iheanacho_236,26,1,0.75
Kelechi_Iheanacho_236,27,1,1.0
Kelechi_Iheanacho_236,28,1,1.0
Kelechi_Iheanacho_236,29,1,1.0
Kelechi_Iheanacho_236,32,1,0.5
Kelechi_Iheanacho_236,33,1,0.5
Kelechi_Iheanacho_236,34,1,0.5
Kelechi_Iheanacho_236,35,1,0.75
Kelechi_Iheanacho_236,37,0,0.75
Ken_Sema_446,1,1,0.0
Ken_Sema_446,2,1,1.0
Ken_Sema_446,3,1,1.0
Ken_Sema_446,6,1,0.5
Ken_Sema_446,10,1,0.25
Ken_Sema_446,16,1,0.0
Ken_Sema_446,17,6,0.25
Ken_Sema_446,18,3,1.75
Ken_Sema_446,19,2,2.5
Ken_Sema_446,21,11,2.75
Ken_Sema_446,22,0,4.0
Ken_Sema_446,23,1,3.25
Ken_Sema_446,25,3,3.0
Ken_Sema_446,26,1,1.0
Ken_Sema_446,28,1,1.0
Ken_Sema_446,34,1,0.0
Ken_Sema_446,35,2,0.25
Kenneth_Zohore_107,2,2,0.0
Kenneth_Zohore_107,3,1,1.0
Kenneth_Zohore_107,4,1,1.0
Kenneth_Zohore_107,6,1,1.0
Kenneth_Zohore_107,7,2,0.75
Kenneth_Zohore_107,10,1,0.75
Kenneth_Zohore_107,18,1,0.0
Kenneth_Zohore_107,24,4,0.0
Kenneth_Zohore_107,25,1,1.0
Kenneth_Zohore_107,26,6,1.25
Kenneth_Zohore_107,27,1,2.75
Kenneth_Zohore_107,28,2,3.0
Kenneth_Zohore_107,29,2,2.5
Kenneth_Zohore_107,32,1,1.0
Kenneth_Zohore_107,34,1,0.25
Kenneth_Zohore_107,34,2,0.5
Kenneth_Zohore_107,35,1,1.0
Kenneth_Zohore_107,37,1,1.0
Kenneth_Zohore_107,38,2,1.25
Kepa_Arrizabalaga_498,1,6,0.0
Kepa_Arrizabalaga_498,2,2,6.0
Kepa_Arrizabalaga_498,3,2,4.0
Kepa_Arrizabalaga_498,4,6,3.3333333333333335
Kepa_Arrizabalaga_498,5,2,4.0
Kepa_Arrizabalaga_498,6,6,3.0
Kepa_Arrizabalaga_498,7,3,4.0
Kepa_Arrizabalaga_498,8,9,4.25
Kepa_Arrizabalaga_498,9,1,5.0
Kepa_Arrizabalaga_498,10,6,4.75
Kepa_Arrizabalaga_498,11,2,4.75
Kepa_Arrizabalaga_498,12,6,4.5
Kepa_Arrizabalaga_498,13,3,3.75
Kepa_Arrizabalaga_498,14,9,4.25
Kepa_Arrizabalaga_498,15,1,5.0
Kepa_Arrizabalaga_498,16,7,4.75
Kepa_Arrizabalaga_498,17,1,5.0
Kepa_Arrizabalaga_498,18,2,4.5
Kepa_Arrizabalaga_498,19,2,2.75
Kepa_Arrizabalaga_498,20,6,3.0
Kepa_Arrizabalaga_498,21,7,2.75
Kepa_Arrizabalaga_498,22,2,4.25
Kepa_Arrizabalaga_498,23,2,4.25
Kepa_Arrizabalaga_498,24,1,4.25
Kepa_Arrizabalaga_498,25,6,3.0
Kepa_Arrizabalaga_498,26,0,2.75
Kepa_Arrizabalaga_498,29,3,1.5
Kepa_Arrizabalaga_498,30,2,0.75
Kepa_Arrizabalaga_498,31,11,1.25
Kepa_Arrizabalaga_498,32,6,4.0
Kepa_Arrizabalaga_498,32,2,5.5
Kepa_Arrizabalaga_498,33,5,5.25
Kepa_Arrizabalaga_498,34,2,6.0
Kepa_Arrizabalaga_498,35,1,3.75
Kepa_Arrizabalaga_498,36,3,2.5
Kepa_Arrizabalaga_498,37,7,2.75
Kevin_De Bruyne_273,1,0,0.0
Kevin_De Bruyne_273,9,1,0.0
Kevin_De Bruyne_273,10,1,0.25
Kevin_De Bruyne_273,17,1,0.0
Kevin_De Bruyne_273,18,8,0.25
Kevin_De Bruyne_273,19,2,2.25
Kevin_De Bruyne_273,22,4,2.5
Kevin_De Bruyne_273,23,3,1.5
Kevin_De Bruyne_273,24,2,1.75
Kevin_De Bruyne_273,25,2,2.25
Kevin_De Bruyne_273,25,1,2.75
Kevin_De Bruyne_273,26,3,2.0
Kevin_De Bruyne_273,28,3,2.0
Kevin_De Bruyne_273,29,1,2.25
Kevin_De Bruyne_273,32,3,1.0
Kevin_De Bruyne_273,32,11,1.75
Kevin_De Bruyne_273,34,11,3.5
Kevin_De Bruyne_273,35,1,6.25
Kevin_De Bruyne_273,38,1,3.0
Kevin_Long_73,7,2,0.0
Kevin_Long_73,12,6,0.0
Kevin_Long_73,13,1,1.5
Kevin_Long_73,14,1,1.75
Kevin_Long_73,17,2,0.5
Kevin_Long_73,18,4,0.75
Kevin_McDonald_183,1,1,0.0
Kevin_McDonald_183,3,2,0.5
Kevin_McDonald_183,4,2,1.0
Kevin_McDonald_183,5,2,1.25
Kevin_McDonald_183,6,1,1.5
Kevin_McDonald_183,8,1,1.25
Kevin_McDonald_183,9,1,1.0
Kevin_McDonald_183,10,-1,0.75
Kevin_McDonald_183,11,1,0.25
Kevin_McDonald_183,19,1,0.0
Kevin_McDonald_183,28,1,0.0
Kevin_McDonald_183,29,1,0.25
Kevin_McDonald_183,30,2,0.5
Kevin_McDonald_183,32,1,1.0
Kevin_McDonald_183,32,1,1.25
Kieran_Trippier_357,2,11,0.0
Kieran_Trippier_357,3,11,5.5
Kieran_Trippier_357,4,1,7.333333333333333
Kieran_Trippier_357,5,1,5.75
Kieran_Trippier_357,6,4,6.0
Kieran_Trippier_357,7,11,4.25
Kieran_Trippier_357,8,7,4.25
Kieran_Trippier_357,9,6,5.75
Kieran_Trippier_357,10,2,7.0
Kieran_Trippier_357,11,4,6.5
Kieran_Trippier_357,12,1,4.75
Kieran_Trippier_357,15,6,1.25
Kieran_Trippier_357,17,6,1.5
Kieran_Trippier_357,18,3,3.0
Kieran_Trippier_357,20,1,2.25
Kieran_Trippier_357,21,6,2.5
Kieran_Trippier_357,22,2,2.5
Kieran_Trippier_357,23,2,2.25
Kieran_Trippier_357,24,1,2.75
Kieran_Trippier_357,25,8,2.75
Kieran_Trippier_357,26,2,3.25
Kieran_Trippier_357,28,-1,2.75
Kieran_Trippier_357,29,4,2.25
Kieran_Trippier_357,32,7,0.75
Kieran_Trippier_357,32,1,2.5
Kieran_Trippier_357,35,9,2.0
Kieran_Trippier_357,37,2,2.25
Konstantinos_Mavropanos_10,25,1,0.0
Konstantinos_Mavropanos_10,34,1,0.0
Konstantinos_Mavropanos_10,35,0,0.25
Konstantinos_Mavropanos_10,38,1,0.25
Kurt_Zouma_526,3,1,0.0
Kurt_Zouma_526,4,2,0.3333333333333333
Kurt_Zouma_526,5,1,0.75
Kurt_Zouma_526,6,1,1.0
Kurt_Zouma_526,7,8,1.25
Kurt_Zouma_526,8,6,3.0
Kurt_Zouma_526,9,6,4.0
Kurt_Zouma_526,10,1,5.25
Kurt_Zouma_526,11,2,5.25
Kurt_Zouma_526,13,1,2.25
Kurt_Zouma_526,14,1,1.0
Kurt_Zouma_526,15,3,1.0
Kurt_Zouma_526,17,1,1.25
Kurt_Zouma_526,18,-1,1.25
Kurt_Zouma_526,19,2,0.75
Kurt_Zouma_526,20,2,0.5
Kurt_Zouma_526,21,2,1.0
Kurt_Zouma_526,22,13,1.25
Kurt_Zouma_526,23,5,4.75
Kurt_Zouma_526,24,6,5.5
Kurt_Zouma_526,25,0,6.5
Kurt_Zouma_526,25,0,6.0
Kurt_Zouma_526,26,-1,2.75
Kurt_Zouma_526,29,6,-0.25
Kurt_Zouma_526,30,1,1.25
Kurt_Zouma_526,32,15,1.75
Kurt_Zouma_526,33,6,5.5
Kurt_Zouma_526,34,1,5.5
Kurt_Zouma_526,35,6,5.5
Kurt_Zouma_526,36,7,7.0
Kurt_Zouma_526,37,7,5.0
Kurt_Zouma_526,38,1,5.25
Kyle_Walker-Peters_358,16,1,0.0
Kyle_Walker-Peters_358,19,18,0.25
Kyle_Walker-Peters_358,26,1,0.0
Kyle_Walker-Peters_358,30,0,0.25
Kyle_Walker-Peters_358,34,7,0.0
Kyle_Walker-Peters_358,38,1,1.75
Kyle_Walker_265,1,7,0.0
Kyle_Walker_265,3,2,3.5
Kyle_Walker_265,4,10,3.0
Kyle_Walker_265,5,6,4.75
Kyle_Walker_265,6,6,4.5
Kyle_Walker_265,7,7,6.0
Kyle_Walker_265,8,6,7.25
Kyle_Walker_265,10,6,4.75
Kyle_Walker_265,11,2,4.75
Kyle_Walker_265,12,2,3.5
Kyle_Walker_265,13,6,2.5
Kyle_Walker_265,15,2,2.5
Kyle_Walker_265,16,1,2.5
Kyle_Walker_265,17,2,2.25
Kyle_Walker_265,18,1,1.25
Kyle_Walker_265,20,1,1.0
Kyle_Walker_265,21,1,1.0
Kyle_Walker_265,22,6,0.75
Kyle_Walker_265,23,8,2.0
Kyle_Walker_265,24,1,4.0
Kyle_Walker_265,25,2,4.0
Kyle_Walker_265,25,8,4.25
Kyle_Walker_265,26,6,4.75
Kyle_Walker_265,29,5,4.0
Kyle_Walker_265,30,1,2.75
Kyle_Walker_265,32,6,1.5
Kyle_Walker_265,32,6,3.0
Kyle_Walker_265,34,2,3.25
Kyle_Walker_265,35,7,3.5
Kyle_Walker_265,35,6,5.25
Kyle_Walker_265,36,9,5.25
Kyle_Walker_265,37,7,6.0
Kyle_Walker_265,38,2,7.25
Laurent_Depoitre_210,1,1,0.0
Laurent_Depoitre_210,2,1,1.0
Laurent_Depoitre_210,3,1,1.0
Laurent_Depoitre_210,4,1,1.0
Laurent_Depoitre_210,5,1,1.0
Laurent_Depoitre_210,6,5,1.0
Laurent_Depoitre_210,7,2,2.0
Laurent_Depoitre_210,8,0,2.25
Laurent_Depoitre_210,9,2,2.0
Laurent_Depoitre_210,10,2,2.25
Laurent_Depoitre_210,11,1,1.5
Laurent_Depoitre_210,12,1,1.25
Laurent_Depoitre_210,14,1,1.0
Laurent_Depoitre_210,15,2,0.75
Laurent_Depoitre_210,16,2,1.0
Laurent_Depoitre_210,17,2,1.25
Laurent_Depoitre_210,19,2,1.5
Laurent_Depoitre_210,20,1,1.5
Laurent_Depoitre_210,21,1,1.25
Laurent_Depoitre_210,22,1,1.0
Laurent_Depoitre_210,24,1,0.75
Laurent_Depoitre_210,26,1,0.5
Laurent_Depoitre_210,27,2,0.5
Laurent_Koscielny_3,17,0,0.0
Laurent_Koscielny_3,19,2,0.0
Laurent_Koscielny_3,20,1,0.5
Laurent_Koscielny_3,21,2,0.75
Laurent_Koscielny_3,22,2,1.25
Laurent_Koscielny_3,23,15,1.75
Laurent_Koscielny_3,25,7,4.75
Laurent_Koscielny_3,26,3,6.0
Laurent_Koscielny_3,27,1,6.25
Laurent_Koscielny_3,28,9,2.75
Laurent_Koscielny_3,29,2,5.0
Laurent_Koscielny_3,30,6,3.75
Laurent_Koscielny_3,34,9,1.5
Laurent_Koscielny_3,35,1,2.25
Laurent_Koscielny_3,35,1,2.5
Laurent_Koscielny_3,36,0,2.75
Laurent_Koscielny_3,38,1,2.75
Lazar_Markovic_594,27,1,0.0
Leander_Dendoncker_519,15,1,0.0
Leander_Dendoncker_519,20,2,0.0
Leander_Dendoncker_519,22,2,0.5
Leander_Dendoncker_519,23,2,1.0
Leander_Dendoncker_519,24,3,1.5
Leander_Dendoncker_519,25,8,1.75
Leander_Dendoncker_519,26,2,3.75
Leander_Dendoncker_519,27,1,3.75
Leander_Dendoncker_519,28,2,3.5
Leander_Dendoncker_519,29,3,3.25
Leander_Dendoncker_519,30,2,2.0
Leander_Dendoncker_519,32,1,1.75
Leander_Dendoncker_519,32,2,2.0
Leander_Dendoncker_519,34,2,1.25
Leander_Dendoncker_519,35,2,1.25
Leander_Dendoncker_519,35,1,1.75
Leander_Dendoncker_519,36,2,1.75
Leander_Dendoncker_519,37,8,1.75
Leander_Dendoncker_519,38,2,3.25
Leandro_Bacuna_589,25,1,0.0
Leandro_Bacuna_589,26,1,0.25
Leandro_Bacuna_589,27,0,0.5
Leandro_Bacuna_589,28,0,0.5
Leandro_Bacuna_589,30,1,0.25
Leandro_Bacuna_589,32,1,0.25
Leandro_Bacuna_589,34,1,0.5
Leandro_Bacuna_589,35,1,0.5
Leandro_Bacuna_589,36,2,0.75
Leandro_Bacuna_589,37,4,1.0
Leandro_Bacuna_589,38,5,2.0
Lee_Peltier_95,1,0,0.0
Lee_Peltier_95,6,0,0.0
Lee_Peltier_95,12,1,0.0
Lee_Peltier_95,17,1,0.0
Lee_Peltier_95,19,6,0.25
Lee_Peltier_95,20,1,1.75
