,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
367,100.0,100.0,220688,0,0,3,-3,1,4,8.0,4.8,2,Mason,4.3,234,False,,2020-07-15T17:00:22.587195Z,48,220688.jpg,3.3,Greenwood,26.9,False,,a,12,1,103,3138405,0,2256657,0,0.9,21.5,Greenwood,1303,10,1,6,13,0,0,0,0,0,0,17,430,449.6,222.7,502.0,117.0,157,21,184,27,74,36,115,26
368,100.0,100.0,51940,0,0,-2,2,3,1,4.7,6.2,7,David,5.7,235,False,,2019-10-15T20:30:15.609048Z,53,51940.jpg,3.8,de Gea,11.5,False,,a,12,1,143,1055461,0,1282006,0,1.1,27.0,de Gea,3420,0,0,13,36,0,0,0,2,0,95,8,630,695.0,0.0,0.0,69.2,55,13,657,72,655,70,236,13
369,,,42899,0,0,-4,4,0,1,0.5,0.5,0,Sergio,0.0,236,False,,,46,42899.jpg,0.0,Romero,0.2,False,,a,12,1,0,5652,0,13195,0,0.0,0.0,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,637,72,627,61,616,58,639,72
370,100.0,100.0,6744,0,0,-3,3,0,1,0.5,0.5,0,Lee,0.0,237,False,,2020-02-26T12:00:21.858182Z,47,6744.jpg,0.0,Grant,0.1,False,,a,12,1,0,1034,0,5379,0,0.0,0.0,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,639,73,629,62,620,59,641,73
371,100.0,100.0,74208,0,0,-2,2,1,3,4.7,2.8,2,Paul,2.3,238,False,,2020-01-01T22:00:21.579969Z,83,74208.jpg,3.2,Pogba,3.5,False,,a,12,1,51,547704,0,873073,0,0.3,6.1,Pogba,1202,1,4,6,9,0,0,1,1,0,0,2,215,295.8,420.0,193.0,91.0,245,100,93,66,203,108,173,87
372,100.0,100.0,148225,0,0,10,-10,5,3,8.7,6.8,6,Anthony,6.3,239,True,,2020-03-11T23:00:15.982993Z,85,148225.jpg,6.2,Martial,22.5,False,,a,12,1,200,4341987,0,3179579,0,0.7,23.5,Martial,2625,17,9,14,27,0,0,1,1,0,0,14,544,855.6,439.3,1297.0,259.4,22,6,80,56,11,3,16,8
373,100.0,0.0,37265,0,0,-2,2,0,3,0.0,0.0,0,Alexis,0.0,240,False,,2019-08-09T10:00:14.686303Z,68,37265.jpg,0.0,Sánchez,0.4,False,,a,12,1,0,1975,0,44847,0,0.0,0.0,Sánchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663,276,664,277,664,277,664,277
374,100.0,100.0,109322,0,0,-2,2,0,3,0.7,2.8,6,Jesse,2.3,241,False,,2020-03-13T10:30:19.085305Z,63,109322.jpg,1.5,Lingard,0.7,False,,a,12,1,32,64075,0,129253,0,0.4,5.1,Lingard,923,1,0,1,14,0,0,0,3,0,0,0,99,109.0,278.2,297.0,68.2,375,157,151,95,135,73,241,117
375,,,43670,0,0,-4,4,1,3,0.7,0.5,0,Juan,0.0,242,False,,,61,43670.jpg,2.0,Mata,0.4,False,,a,12,1,38,26580,0,45423,0,0.0,6.2,Mata,747,0,2,4,8,0,0,0,1,0,0,2,139,109.2,293.9,130.0,53.4,374,156,142,88,251,130,289,137
376,100.0,100.0,200617,0,0,-3,3,0,3,1.2,0.5,0,Daniel,0.0,243,False,,2020-03-04T10:30:26.710993Z,57,200617.jpg,2.9,James,4.9,False,,a,12,1,95,1848854,0,1796488,0,0.0,16.7,James,2281,3,6,7,29,0,0,0,4,0,0,2,308,415.2,428.1,622.0,146.0,180,71,86,59,58,31,72,42
377,,,101582,0,0,-4,4,0,3,0.8,0.5,0,Frederico,0.0,244,False,,,51,101582.jpg,1.7,Rodrigues de Paula Santos,0.3,False,,a,12,1,50,40736,0,40860,0,0.0,9.8,Fred,2157,0,0,6,26,0,0,0,8,0,0,0,358,430.6,542.7,260.0,123.5,172,65,46,35,157,91,105,60
378,0.0,0.0,209041,0,0,-3,3,0,3,0.0,0.0,0,Angel,0.0,245,False,Contract with club expired on 30/6,2020-06-30T23:30:23.021695Z,47,209041.jpg,1.0,Gomes,0.1,False,,u,12,1,2,6235,0,11945,0,0.0,0.4,Gomes,19,0,0,0,1,0,0,0,0,0,0,0,7,4.2,24.8,2.0,3.1,483,205,396,189,446,206,465,194
379,,,156689,0,0,-3,3,0,3,0.7,0.5,0,Andreas,0.0,246,False,,,47,156689.jpg,2.4,Pereira,0.4,False,,a,12,1,60,128659,0,136510,0,0.0,12.8,Pereira,1478,1,3,6,16,0,0,0,3,0,0,1,198,245.6,432.1,343.0,102.3,279,114,84,58,115,60,146,77
380,100.0,100.0,62398,0,0,-2,2,0,3,3.0,2.5,3,Nemanja,2.0,247,False,,2020-01-29T23:00:26.987873Z,48,62398.jpg,2.6,Matic,0.4,False,,a,12,1,55,29913,0,51876,0,0.4,11.5,Matic,1578,0,2,10,13,0,0,0,2,0,0,2,287,357.4,250.3,53.0,66.2,205,84,165,103,346,167,247,119
381,100.0,100.0,195851,0,0,-2,2,0,3,1.5,1.8,1,Scott,1.3,248,False,,2019-12-26T20:30:10.514072Z,48,195851.jpg,2.7,McTominay,1.0,False,,a,12,1,74,428717,0,437366,0,0.3,15.4,McTominay,1765,3,2,3,20,0,0,0,2,0,0,6,310,415.6,238.4,310.0,96.4,179,70,175,109,131,71,163,83
382,,,222677,0,0,-3,3,0,3,0.5,0.5,0,Tahith,0.0,249,False,,,42,222677.jpg,1.0,Chong,0.5,False,,a,12,1,3,99203,0,94600,0,0.0,0.7,Chong,34,0,0,0,0,0,0,0,0,0,0,0,6,1.4,1.1,6.0,0.7,498,211,467,209,430,200,497,212
383,,,232928,0,0,-2,2,0,3,0.5,0.5,0,James,0.0,250,False,,,43,232928.jpg,1.0,Garner,0.2,False,,a,12,1,1,29197,0,29967,0,0.0,0.2,Garner,8,0,0,0,1,0,0,0,0,0,0,0,3,2.2,2.8,0.0,0.5,494,209,449,203,551,219,498,213
384,100.0,0.0,180804,0,0,-1,1,0,2,0.0,0.0,0,Axel,0.0,481,False,,2020-06-18T11:30:15.835129Z,44,180804.jpg,1.4,Tuanzebe,0.1,False,,a,12,1,7,8149,0,13781,0,0.0,1.6,Tuanzebe,187,0,0,0,3,0,0,0,0,0,0,0,30,17.6,6.2,0.0,2.4,455,172,437,162,560,213,476,175
385,100.0,100.0,232937,0,0,-2,2,1,2,1.3,3.5,7,Brandon,3.0,549,False,,2020-07-13T21:30:25.254813Z,38,232937.jpg,3.0,Williams,3.4,False,,a,12,1,51,757508,0,536834,0,0.8,13.4,Williams,1003,1,1,5,11,0,0,0,6,0,0,3,228,200.0,191.2,100.0,49.2,313,121,204,50,281,83,306,101
386,,,141746,0,0,10,-10,6,3,9.8,6.5,11,Bruno Miguel,6.0,618,False,,,90,141746.jpg,8.4,Borges Fernandes,28.4,False,,a,12,1,117,2639175,0,536915,0,0.7,13.0,Fernandes,1187,8,8,9,6,0,0,0,2,0,0,18,366,551.8,479.3,361.0,139.2,102,34,62,45,107,55,82,48
387,,,58498,0,0,-6,6,0,4,1.2,1.2,1,Odion,0.7,624,False,,,59,58498.jpg,1.0,Ighalo,0.3,False,,a,12,1,11,110175,0,91583,0,0.1,1.9,Ighalo,92,0,0,0,0,0,0,0,0,0,0,0,24,23.0,23.8,135.0,18.1,447,60,398,58,246,55,398,56
388,,,201084,0,0,0,0,0,2,3.5,2.8,1,Timothy,2.3,658,False,,,45,201084.jpg,2.3,Fosu-Mensah,0.0,False,,a,12,1,7,4184,0,1040,0,0.5,1.6,Fosu-Mensah,136,0,0,1,1,0,0,0,1,0,0,0,27,12.0,28.6,6.0,4.2,465,174,383,139,432,159,456,168
389,100.0,100.0,56983,0,0,-2,2,2,2,1.8,4.0,1,Matt,5.0,251,False,,2020-06-24T19:30:22.050161Z,53,56983.jpg,4.1,Ritchie,0.9,False,,a,13,4,74,130360,0,102921,0,0.9,14.0,Ritchie,1312,2,1,8,19,0,0,1,4,0,0,7,293,285.4,482.7,218.0,98.6,252,98,59,12,185,36,157,41
390,50.0,0.0,119471,0,0,0,0,0,2,0.0,0.0,0,Fabian,0.3,252,False,Shoulder Dislocation - 50% chance of playing,2020-07-15T19:30:25.518170Z,50,119471.jpg,2.5,Schär,1.1,False,,d,13,4,55,159865,0,216510,0,0.1,11.0,Schär,1669,2,1,4,38,0,0,0,5,0,0,2,297,440.6,58.3,179.0,67.8,160,59,332,112,215,48,242,73
391,100.0,100.0,151119,0,0,-1,1,0,2,-0.7,-0.7,0,DeAndre,0.3,253,False,,2020-01-10T11:00:14.429012Z,44,151119.jpg,1.6,Yedlin,0.1,False,,a,13,4,26,16124,0,15425,0,0.1,5.9,Yedlin,934,1,0,1,18,0,0,0,3,0,0,0,122,165.6,118.1,43.0,32.9,336,130,259,72,358,129,351,125
392,,,57145,0,0,1,-1,4,2,0.7,1.0,0,Federico,2.0,254,False,,,46,57145.jpg,3.2,Fernández,2.9,False,,a,13,4,102,480625,0,284436,0,0.4,22.2,Fernández,2617,2,3,8,42,1,0,0,8,0,0,13,507,741.0,74.5,223.0,103.7,42,14,303,97,180,33,142,36
393,100.0,0.0,106618,0,0,-2,2,0,2,0.0,0.0,0,Paul,0.0,255,False,,2020-06-17T12:30:22.810145Z,43,106618.jpg,2.8,Dummett,0.2,False,,a,13,4,44,24831,0,33798,0,0.0,10.2,Dummett,1227,0,0,5,20,1,0,0,2,0,0,4,230,265.2,63.1,50.0,37.7,268,106,326,108,347,124,335,120
394,100.0,100.0,109528,0,0,-2,2,1,2,1.3,1.3,1,Javier,2.3,256,False,,2020-07-01T22:00:26.474744Z,43,109528.jpg,3.1,Manquillo,0.2,False,,a,13,4,65,37297,0,34910,0,0.5,15.1,Manquillo,1597,0,1,8,21,0,0,0,5,0,0,4,288,232.0,100.8,40.0,37.3,290,115,278,82,361,131,338,121
395,100.0,0.0,77359,0,0,-2,2,1,2,0.0,0.0,0,Florian,0.0,257,False,,2020-06-23T10:00:16.062742Z,43,77359.jpg,4.0,Lejeune,0.0,False,,a,13,4,24,9183,0,7955,0,0.0,5.6,Lejeune,440,2,0,1,10,0,0,0,0,0,0,1,88,132.0,12.6,81.0,22.5,356,139,419,158,303,96,383,138
396,50.0,0.0,101148,0,0,-3,3,1,2,0.0,0.0,0,Jamaal,0.0,258,False,Ankle injury - 50% chance of playing,2020-07-14T09:00:23.254797Z,42,101148.jpg,3.0,Lascelles,3.8,False,,d,13,4,73,640120,0,840285,0,0.0,17.4,Lascelles,2076,1,0,8,31,0,0,0,5,0,0,3,358,403.0,28.1,125.0,55.7,184,66,386,141,255,69,281,90
397,100.0,0.0,58845,0,0,-2,2,1,2,0.0,0.0,0,Ciaran,0.0,259,False,,2020-06-23T10:00:16.074550Z,43,58845.jpg,3.5,Clark,0.2,False,,a,13,4,49,67706,0,71888,0,0.0,11.4,Clark,1186,2,0,4,14,0,0,0,3,0,0,2,216,331.4,14.9,128.0,47.6,224,87,414,155,252,67,314,107
398,100.0,100.0,196118,0,0,-4,4,0,4,-0.8,-1.0,0,Yoshinori,0.0,260,False,,2020-01-05T01:00:12.204380Z,51,196118.jpg,1.1,Muto,0.1,False,,a,13,4,9,7340,0,14183,0,0.0,1.8,Muto,207,0,0,0,7,0,0,0,0,0,0,0,25,12.6,15.4,12.0,3.7,464,62,413,61,413,69,460,66
399,0.0,0.0,61316,0,0,0,0,0,4,0.0,0.0,0,Jose Luis,0.0,261,False,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,61316.jpg,0.0,Mato Sanmartín,0.0,False,,u,13,4,0,1481,0,4208,0,0.0,0.0,Joselu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,648,89,644,89,640,89,650,89
400,100.0,100.0,67089,0,0,1,-1,1,1,1.5,2.3,2,Martin,3.3,262,False,,2020-03-11T10:30:15.441857Z,51,67089.jpg,3.8,Dubravka,2.0,False,,a,13,4,143,268705,0,219478,0,0.6,28.0,Dubravka,3420,0,0,11,58,0,0,0,0,0,139,7,719,1019.0,0.0,0.0,102.0,6,2,649,69,645,66,149,2
401,100.0,100.0,59735,0,0,-2,2,0,1,-1.0,-1.0,0,Karl,0.0,263,False,,2019-12-21T00:30:21.220532Z,43,59735.jpg,0.0,Darlow,0.1,False,,a,13,4,0,4234,0,8571,0,0.0,0.0,Darlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,576,65,561,48,538,43,578,65
402,100.0,0.0,155503,0,0,-1,1,0,1,0.0,0.0,0,Frederick,0.0,264,False,,2019-08-01T10:00:13.686109Z,39,155503.jpg,0.0,Woodman,0.8,False,,a,13,4,0,42084,0,55488,0,0.0,0.0,Woodman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,512,39,492,17,460,9,514,39
403,100.0,100.0,179018,0,0,-2,2,1,3,2.3,1.3,2,Miguel,2.3,266,False,,2020-07-14T10:30:24.097273Z,58,179018.jpg,3.0,Almirón,0.8,False,,a,13,4,109,141225,0,146397,0,0.4,18.8,Almirón,3020,4,2,12,48,0,0,0,5,0,0,5,356,481.6,450.2,750.0,168.0,142,55,71,52,44,21,55,31
404,100.0,100.0,104953,0,0,-2,2,0,3,-0.8,-1.0,0,Christian,0.0,267,False,,2020-02-21T11:00:13.472456Z,53,104953.jpg,1.9,Atsu,0.1,False,,a,13,4,37,24108,0,29290,0,0.0,7.0,Atsu,738,0,3,3,15,0,0,0,2,0,0,0,104,121.4,186.7,55.0,36.3,361,149,209,129,343,165,342,148
405,0.0,0.0,76542,0,0,-3,3,0,3,0.0,0.0,0,Sung-yueng,0.0,268,False,Contract terminated by mutual consent on 31/1,2020-01-10T11:00:14.512940Z,47,76542.jpg,1.3,Ki,0.0,False,,u,13,4,4,1365,0,5192,0,0.0,0.9,Ki Sung-yueng,135,0,0,0,6,0,0,0,0,0,0,0,18,17.8,39.8,0.0,5.8,454,189,362,181,623,259,447,189
406,100.0,100.0,50232,0,0,-1,1,0,3,3.2,2.0,5,Jonjo,3.0,269,False,,2020-01-31T01:00:23.633399Z,49,50232.jpg,4.0,Shelvey,1.0,False,,a,13,4,105,291742,0,257640,0,0.6,21.4,Shelvey,2118,6,2,8,34,0,0,0,3,0,0,15,437,559.4,597.4,344.0,150.4,94,30,35,28,114,59,67,39
407,100.0,75.0,180135,0,0,0,0,0,3,0.0,-0.5,1,Sean,0.3,270,False,,2020-07-01T19:00:23.330260Z,50,180135.jpg,1.9,Longstaff,0.2,False,,a,13,4,44,22166,0,55549,0,0.1,8.8,Longstaff,1370,1,2,2,26,0,0,0,2,1,0,0,181,235.8,217.1,155.0,60.8,288,119,187,118,233,123,267,129
408,100.0,75.0,153127,0,0,-1,1,0,3,-0.5,-0.5,1,Isaac,0.3,271,False,,2020-07-05T15:00:20.293610Z,44,153127.jpg,2.5,Hayden,3.1,False,,a,13,4,73,571584,0,812192,0,0.1,16.6,Hayden,2220,1,4,8,36,0,0,0,4,1,0,3,309,368.6,227.6,189.0,78.5,199,81,182,115,206,111,203,106
409,100.0,100.0,38290,0,0,-2,2,0,2,0.2,1.0,1,Danny,2.0,332,False,,2020-07-14T09:00:23.395455Z,53,38290.jpg,2.0,Rose,1.3,False,,a,13,4,47,123385,0,230910,0,0.4,8.9,Rose,1753,0,0,5,28,0,0,0,7,0,0,0,290,288.4,230.8,44.0,56.5,249,96,181,41,357,128,280,89
410,100.0,100.0,180974,0,0,-5,5,0,4,0.5,0.0,1,Joelinton Cássio,1.0,466,False,,2020-07-03T13:00:21.822079Z,55,180974.jpg,2.1,Apolinário de Lira,0.9,False,,a,13,4,78,193086,0,292686,0,0.2,14.2,Joelinton,2678,2,2,9,46,0,0,0,7,0,0,3,236,330.8,433.4,641.0,140.5,225,26,82,10,52,24,80,23
411,0.0,0.0,58771,0,0,-2,2,0,3,0.0,0.0,0,Jack,0.0,482,False,Contract ends on 30/6,2019-09-18T22:00:13.777925Z,43,58771.jpg,0.0,Colback,0.1,False,,u,13,4,0,24862,0,25520,0,0.0,0.0,Colback,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,575,221,560,222,537,213,577,224
412,100.0,0.0,114243,0,0,-3,3,0,3,0.0,0.0,0,Jacob,0.0,483,False,,2019-08-08T16:30:11.441250Z,47,114243.jpg,0.0,Murphy,0.0,False,,a,13,4,0,310,0,1432,0,0.0,0.0,Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,640,260,631,261,624,260,642,262
413,0.0,0.0,92159,0,0,-2,2,1,2,0.0,0.0,0,Jetro,0.0,498,False,Loan ended,2020-01-18T19:30:18.512868Z,43,92159.jpg,3.4,Willems,0.6,False,,u,13,4,64,363920,0,355182,0,0.0,14.9,Willems,1492,2,2,3,24,0,0,0,0,0,0,6,283,345.4,196.0,198.0,74.1,217,82,200,47,200,42,218,61
414,100.0,0.0,155513,0,0,-2,2,0,3,0.0,0.0,0,Rolando,0.0,499,False,,2020-01-31T23:00:20.689971Z,48,155513.jpg,0.0,Aarons,0.0,False,,a,13,4,0,1631,0,4568,0,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,642,262,636,263,630,262,644,264
415,100.0,100.0,170137,0,0,-3,3,1,3,3.0,1.0,1,Allan,2.0,500,False,,2020-07-16T09:30:25.428563Z,52,170137.jpg,3.5,Saint-Maximin,1.8,False,,a,13,4,92,413236,0,327148,0,0.4,17.7,Saint-Maximin,1860,3,5,8,22,0,0,0,0,0,0,7,321,434.0,423.4,542.0,139.8,169,63,91,64,66,34,81,47
416,100.0,50.0,111773,0,0,-2,2,0,2,0.9,0.6,0,Emil,2.3,519,False,,2020-07-21T01:00:22.962753Z,43,111773.jpg,2.2,Krafth,0.1,False,,a,13,4,37,6333,0,8244,0,0.5,8.6,Krafth,1015,0,1,3,23,0,0,0,0,0,0,2,187,184.4,28.8,39.0,25.2,323,125,382,138,362,132,376,135
417,100.0,100.0,40142,0,0,-1,1,0,4,-0.5,-0.3,1,Andy,0.7,520,False,,2020-07-07T12:30:15.749501Z,54,40142.jpg,1.8,Carroll,0.1,False,,a,13,4,34,16553,0,23825,0,0.1,6.3,Carroll,617,0,4,2,10,0,0,0,1,0,0,0,87,136.6,162.0,211.0,51.1,353,45,230,35,189,51,300,46
418,100.0,100.0,223175,0,0,0,0,1,3,-0.7,-0.7,0,Matthew,0.3,540,False,,2020-06-11T09:30:16.664145Z,45,223175.jpg,3.0,Longstaff,0.1,False,,a,13,4,27,49480,0,42719,0,0.1,6.0,Matthew Longstaff,572,2,0,1,11,0,0,0,1,0,0,2,104,102.8,51.6,49.0,20.4,382,161,345,176,349,168,393,171
419,100.0,100.0,104547,0,0,0,0,0,4,3.2,3.3,9,Dwight,4.3,554,False,,2020-03-13T10:30:19.636981Z,50,104547.jpg,2.9,Gayle,0.5,False,,a,13,4,58,69528,0,37964,0,0.9,11.6,Gayle,842,4,2,4,15,0,0,0,2,0,0,10,190,217.0,86.2,348.0,64.7,305,36,290,46,112,40,252,40
420,0.0,0.0,19838,0,0,0,0,0,1,0.0,0.0,0,Robert,0.0,573,False,Contract with club expired on 30/6,2020-06-25T15:00:20.908856Z,40,19838.jpg,0.0,Elliot,0.1,False,,u,13,4,0,9783,0,6223,0,0.0,0.0,Elliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,42,506,20,475,12,527,42
421,,,232957,0,0,0,0,0,3,-1.0,-1.0,0,Thomas,0.0,598,False,,,45,232957.jpg,0.0,Allan,0.0,False,,a,13,4,0,2651,0,1727,0,0.0,0.0,Allan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,616,243,606,244,592,238,618,245
422,100.0,100.0,232977,0,0,-1,1,0,2,-1.0,-0.7,1,Kelland,0.3,599,False,,2020-01-29T10:30:22.945557Z,39,232977.jpg,1.0,Watts,0.2,False,,a,13,4,1,18193,0,7654,0,0.1,0.3,Watts,16,0,0,0,1,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,495,178,503,193,472,184,503,179
423,0.0,0.0,156069,0,0,0,0,0,2,0.0,0.0,0,Liam,0.0,610,False,Contract with club expired on 30/6,2020-06-29T23:30:25.942535Z,40,156069.jpg,0.0,Gibson,0.0,False,,u,13,4,0,4677,0,3484,0,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,529,195,511,196,480,187,531,195
424,,,126407,0,0,-3,3,0,3,0.8,1.0,1,Nabil,2.0,612,False,,,47,126407.jpg,1.6,Bentaleb,0.0,False,,a,13,4,19,4598,0,3550,0,0.4,4.0,Bentaleb,747,0,0,2,16,0,0,0,2,0,0,0,113,104.6,101.0,20.0,22.5,381,160,277,153,394,184,384,168
425,100.0,100.0,116543,0,0,-2,2,0,3,1.0,0.3,2,Valentino,1.3,614,False,,2020-02-22T18:00:19.527983Z,53,116543.jpg,1.5,Lazaro,0.0,False,,a,13,4,19,2004,0,1648,0,0.2,3.6,Lazaro,472,1,0,0,13,0,0,0,0,1,0,0,81,84.2,88.1,38.0,21.0,394,164,287,156,365,172,391,169
426,,,232979,0,0,0,0,0,3,-1.0,-1.0,0,Jack,0.0,656,False,,,45,232979.jpg,0.0,Young,0.0,False,,a,13,4,0,145,0,51,0,0.0,0.0,Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,617,244,607,245,593,239,619,246
427,100.0,0.0,84384,0,0,-2,2,0,2,0.0,0.0,0,Timm,1.0,272,False,,2020-07-24T12:00:20.143505Z,43,84384.jpg,1.3,Klose,0.0,False,,a,14,45,9,1903,0,6648,0,0.2,2.1,Klose,585,0,0,0,13,0,0,0,0,0,0,0,77,121.2,2.6,42.0,16.6,362,141,450,169,360,130,404,149
428,100.0,100.0,198826,0,0,-1,1,0,2,-1.0,-1.2,0,Ben,0.3,273,False,,2020-01-18T19:30:17.891258Z,44,198826.jpg,1.3,Godfrey,0.2,False,,a,14,45,38,16794,0,25836,0,0.1,8.6,Godfrey,2644,0,0,3,62,1,0,0,3,1,0,0,447,602.8,57.0,119.0,78.3,75,28,334,113,263,73,205,55
429,100.0,100.0,232980,0,0,-3,3,1,2,-0.5,-0.5,0,Maximillian,1.0,274,False,,2020-06-30T13:00:23.397746Z,42,232980.jpg,1.8,Aarons,1.3,False,,a,14,45,66,122237,0,216612,0,0.2,15.7,Aarons,3240,0,2,5,71,0,0,0,7,0,0,3,489,566.6,385.2,237.0,119.0,88,34,104,21,170,29,112,24
430,100.0,100.0,192303,0,0,-1,1,0,2,-1.3,-1.5,-1,Christoph,0.0,275,False,,2020-06-18T13:00:16.109151Z,44,192303.jpg,2.1,Zimmermann,0.0,False,,a,14,45,35,4602,0,5034,0,0.0,8.0,Zimmermann,1430,0,1,3,27,0,0,0,3,0,0,1,247,366.4,25.5,62.0,45.6,200,73,392,146,332,114,316,108
431,100.0,100.0,194799,0,0,-1,1,1,2,-0.8,-0.5,0,Jamal,1.0,276,False,,2019-11-18T15:00:15.322949Z,44,194799.jpg,1.7,Lewis,0.3,False,,a,14,45,48,42120,0,46015,0,0.2,10.9,Lewis,2301,1,0,3,56,0,0,0,4,0,0,3,384,439.0,262.2,130.0,83.3,161,60,161,38,249,66,194,52
432,100.0,0.0,83428,0,0,0,0,0,2,0.0,0.0,0,Grant,0.0,277,False,,2020-06-17T11:00:21.718231Z,40,83428.jpg,1.5,Hanley,1.7,False,,a,14,45,23,351979,0,407051,0,0.0,5.8,Hanley,1261,0,0,2,25,1,0,0,4,0,0,1,214,318.8,3.6,76.0,40.0,229,90,446,167,313,105,332,117
433,100.0,100.0,57127,0,0,-1,1,2,4,-0.3,-0.5,2,Teemu,1.0,278,False,,2020-03-03T15:00:27.073569Z,64,57127.jpg,3.9,Pukki,11.4,False,,a,14,45,139,3977330,0,3753468,0,0.2,21.7,Pukki,2884,11,3,6,59,0,0,0,3,0,0,21,444,545.0,379.5,1202.0,211.8,108,14,107,15,16,11,31,11
434,0.0,0.0,179587,0,0,-3,3,0,4,0.0,0.0,0,Dennis,0.0,279,False,Joined SC Paderborn on a permanent deal on 8/1,2020-01-03T15:30:19.113612Z,52,179587.jpg,1.6,Srbeny,0.0,False,,u,14,45,13,5202,0,8344,0,0.0,2.5,Srbeny,41,1,0,0,2,0,0,0,0,0,0,1,50,44.2,3.4,25.0,7.0,430,58,447,67,381,63,440,62
435,100.0,100.0,20480,0,0,1,-1,2,1,0.3,0.8,1,Tim,2.3,280,False,,2019-10-27T20:00:16.930339Z,46,20480.jpg,3.0,Krul,2.2,False,,a,14,45,109,299433,0,249432,0,0.5,23.7,Krul,3240,0,0,5,68,1,2,0,4,0,131,10,668,1063.0,0.0,0.0,106.3,2,1,626,60,615,57,137,1
436,,,18499,0,0,1,-1,0,1,-1.5,-1.5,0,Michael,0.0,281,False,,,41,18499.jpg,5.5,McGovern,4.9,False,,a,14,45,11,406119,0,397275,0,0.0,2.7,McGovern,158,0,0,0,6,0,1,0,0,0,7,2,46,65.0,0.0,0.0,6.5,410,31,533,31,503,23,442,31
437,100.0,100.0,37614,0,0,-3,3,0,3,-0.5,-0.8,1,Mario,0.7,282,False,,2020-01-21T14:00:15.440064Z,62,37614.jpg,1.4,Vrancic,0.1,False,,a,14,45,29,4746,0,15046,0,0.1,4.7,Vrancic,624,1,0,0,19,0,0,0,3,0,0,1,116,123.0,107.9,123.0,35.4,360,148,270,150,256,132,344,149
438,0.0,0.0,195546,0,0,0,0,1,3,0.0,0.0,0,Emiliano,-0.7,283,False,Suspended - unknown return date,2020-07-18T18:30:24.579475Z,60,195546.jpg,2.6,Buendía,0.7,False,,s,14,45,94,224010,0,232493,0,-0.1,15.7,Buendía,2458,1,7,3,54,0,0,0,6,1,0,12,464,711.6,1196.7,401.0,231.1,51,15,6,5,98,49,25,16
439,100.0,100.0,89470,0,0,-2,2,0,3,0.8,0.5,2,Onel,2.0,284,False,,2020-02-21T13:30:22.348352Z,53,89470.jpg,2.0,Hernández,0.1,False,,a,14,45,52,7450,0,18151,0,0.4,9.8,Hernández,1374,1,2,1,32,0,0,0,0,0,0,0,173,227.2,235.5,445.0,90.5,294,122,176,110,83,41,175,88
440,,,71738,0,0,-5,5,0,3,-0.8,-0.5,2,Marco,1.0,285,False,,,50,71738.jpg,1.3,Stiepermann,0.1,False,,a,14,45,32,6400,0,12121,0,0.2,6.4,Stiepermann,1173,0,0,1,32,0,0,0,6,0,0,0,96,120.2,188.1,277.0,58.5,363,150,206,127,145,80,276,133
441,100.0,100.0,78607,0,0,-2,2,0,3,0.0,0.5,2,Kenny,2.0,286,False,,2020-07-10T22:30:16.780744Z,48,78607.jpg,2.1,McLean,0.1,False,,a,14,45,77,13552,0,19029,0,0.4,16.0,McLean,2965,1,1,5,63,0,0,0,5,0,0,0,424,505.8,423.9,274.0,120.4,130,48,90,63,148,83,111,63
