element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
44699,45,44,88,2418,5,2,6,38,0,0,0,4,1,0,8,231,0.0,0.0,0.0,0.0
60689,45,43,11,114,1,0,0,3,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0
15749,60,61,142,3240,0,0,14,34,0,1,0,1,0,87,3,558,0.0,0.0,0.0,0.0
90517,50,44,59,1762,0,2,6,23,0,0,0,2,0,0,5,290,0.0,0.0,0.0,0.0
60551,50,47,55,2149,0,1,6,36,0,0,0,4,0,0,0,363,0.0,0.0,0.0,0.0
40145,45,43,74,1805,3,1,8,19,0,0,0,1,0,0,3,386,0.0,0.0,0.0,0.0
17349,65,62,62,1347,2,3,6,16,0,0,0,3,0,0,4,210,0.0,0.0,0.0,0.0
39487,50,46,84,2562,0,2,7,30,0,0,0,8,0,0,8,473,0.0,0.0,0.0,0.0
44683,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
41328,60,62,132,2481,0,3,14,21,0,0,0,1,1,0,19,627,0.0,0.0,0.0,0.0
135363,45,45,1,13,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
44346,85,87,120,1861,14,3,10,15,0,0,0,5,1,0,16,434,0.0,0.0,0.0,0.0
20310,55,51,3,180,0,0,0,4,0,0,0,0,0,6,0,24,0.0,0.0,0.0,0.0
47431,80,77,104,2405,2,4,15,18,0,0,0,3,0,0,7,488,0.0,0.0,0.0,0.0
126187,50,50,4,132,0,0,0,4,0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0
88894,70,66,75,1961,2,3,7,22,0,0,1,1,0,0,3,356,0.0,0.0,0.0,0.0
103192,50,42,40,647,0,0,4,3,0,0,0,0,0,0,3,165,0.0,0.0,0.0,0.0
74230,45,41,84,2307,0,5,7,39,0,0,0,4,0,0,7,513,0.0,0.0,0.0,0.0
49413,50,46,72,1852,1,3,5,27,0,0,0,6,0,0,8,373,0.0,0.0,0.0,0.0
40784,55,51,60,1419,0,0,7,21,0,0,0,1,0,0,10,377,0.0,0.0,0.0,0.0
55494,50,47,90,3330,1,0,7,49,0,0,0,4,0,0,0,488,0.0,0.0,0.0,0.0
19188,50,49,105,2920,2,4,6,40,0,0,0,6,0,0,7,455,0.0,0.0,0.0,0.0
58786,45,44,65,2498,0,1,4,39,0,0,0,2,0,0,1,346,0.0,0.0,0.0,0.0
54861,80,80,127,2378,13,2,7,44,0,0,0,1,1,0,18,390,0.0,0.0,0.0,0.0
59125,60,56,85,2768,5,1,11,40,0,0,0,8,0,0,4,234,0.0,0.0,0.0,0.0
20066,45,43,9,216,0,0,1,2,0,0,0,0,0,4,0,37,0.0,0.0,0.0,0.0
82403,55,51,91,1977,4,3,7,24,0,0,0,1,0,0,3,232,0.0,0.0,0.0,0.0
60252,65,62,44,749,2,3,2,15,0,0,0,2,0,0,2,140,0.0,0.0,0.0,0.0
86417,45,45,98,2531,3,2,8,40,1,0,0,4,0,0,2,403,0.0,0.0,0.0,0.0
50471,55,52,79,2601,2,1,8,32,0,0,0,6,0,0,3,415,0.0,0.0,0.0,0.0
55037,50,49,98,2657,4,3,7,38,0,0,0,5,0,0,6,377,0.0,0.0,0.0,0.0
50472,50,46,79,2400,2,2,8,35,0,0,0,7,0,0,8,461,0.0,0.0,0.0,0.0
19419,65,63,130,2986,1,1,14,30,0,0,0,5,0,0,9,641,0.0,0.0,0.0,0.0
106611,45,42,40,1645,0,1,2,27,0,0,0,1,0,0,0,286,0.0,0.0,0.0,0.0
59949,70,68,130,3066,3,4,10,43,1,0,0,5,0,0,11,633,0.0,0.0,0.0,0.0
12745,70,71,139,2773,2,9,9,41,0,0,1,4,0,0,21,721,0.0,0.0,0.0,0.0
111234,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
55422,60,65,154,2682,7,10,9,43,0,0,0,2,0,0,19,612,0.0,0.0,0.0,0.0
20467,90,82,51,447,5,1,2,4,0,0,0,0,0,0,3,127,0.0,0.0,0.0,0.0
42774,55,55,90,2186,4,2,11,16,0,0,0,5,1,0,12,518,0.0,0.0,0.0,0.0
41823,50,48,69,2433,0,4,6,46,0,0,0,1,1,0,1,441,0.0,0.0,0.0,0.0
37642,55,50,53,1090,0,0,6,7,0,0,0,1,0,0,5,270,0.0,0.0,0.0,0.0
15033,45,46,112,3285,2,2,10,53,2,0,0,1,1,0,8,585,0.0,0.0,0.0,0.0
101668,50,46,120,2241,5,12,7,40,0,0,0,5,0,0,10,351,0.0,0.0,0.0,0.0
17745,45,45,83,2160,0,0,6,37,0,0,0,0,0,80,6,366,0.0,0.0,0.0,0.0
11974,40,40,11,228,0,0,1,2,0,0,0,0,0,8,0,39,0.0,0.0,0.0,0.0
95463,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
51938,45,43,60,1031,2,4,6,9,0,0,0,3,0,0,8,239,0.0,0.0,0.0,0.0
61604,45,44,49,1895,0,1,5,33,0,0,0,2,1,0,0,304,0.0,0.0,0.0,0.0
168580,50,43,98,2372,7,0,3,50,0,0,0,0,0,0,10,301,0.0,0.0,0.0,0.0
13152,45,42,57,1376,2,1,3,17,0,0,0,1,0,0,5,270,0.0,0.0,0.0,0.0
122798,45,42,45,1526,0,2,3,27,0,0,0,7,0,0,4,282,0.0,0.0,0.0,0.0
38454,55,49,66,2037,0,0,6,28,0,0,0,4,0,0,5,407,0.0,0.0,0.0,0.0
66797,55,54,149,3225,0,0,14,43,1,2,0,0,0,89,6,604,0.0,0.0,0.0,0.0
118748,65,60,3,33,0,0,0,3,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
110979,70,63,137,2132,11,4,7,25,0,0,0,5,0,0,15,431,0.0,0.0,0.0,0.0
81880,65,62,57,1491,1,2,7,18,0,0,0,4,0,0,3,277,0.0,0.0,0.0,0.0
39155,85,83,93,1779,5,3,9,22,0,0,0,4,0,0,7,346,0.0,0.0,0.0,0.0
56979,60,66,162,3256,6,10,13,45,0,0,0,6,0,0,22,725,0.0,0.0,0.0,0.0
15157,55,54,107,1749,5,8,7,19,0,0,0,6,0,0,8,393,0.0,0.0,0.0,0.0
60706,50,52,142,3390,0,0,9,47,0,3,0,3,1,129,6,587,0.0,0.0,0.0,0.0
58621,60,58,27,1306,0,1,1,24,0,0,0,3,0,0,1,218,0.0,0.0,0.0,0.0
97299,55,52,82,2043,1,0,7,25,0,0,0,1,0,0,11,476,0.0,0.0,0.0,0.0
37572,120,129,216,2532,26,10,9,31,0,0,1,4,0,0,27,831,0.0,0.0,0.0,0.0
103955,85,83,158,3047,7,10,13,39,0,0,0,5,0,0,16,513,0.0,0.0,0.0,0.0
103025,50,49,102,2079,4,5,6,31,0,0,0,0,0,0,9,403,0.0,0.0,0.0,0.0
20664,90,98,191,2646,12,12,12,32,0,0,0,8,0,0,28,790,0.0,0.0,0.0,0.0
27789,70,68,95,2267,3,4,7,33,0,0,0,7,0,0,10,531,0.0,0.0,0.0,0.0
145235,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
95658,45,41,1,94,0,0,0,3,0,0,0,1,0,0,0,20,0.0,0.0,0.0,0.0
55909,55,53,91,1878,4,0,5,24,0,0,0,1,1,0,11,457,0.0,0.0,0.0,0.0
18892,55,51,89,2065,2,6,9,18,0,0,0,5,0,0,9,399,0.0,0.0,0.0,0.0
106760,60,57,34,1121,0,0,2,14,0,0,0,1,1,0,4,217,0.0,0.0,0.0,0.0
58893,60,57,64,1762,0,0,7,19,0,0,0,6,0,0,5,391,0.0,0.0,0.0,0.0
76359,55,50,73,1876,0,1,6,18,0,0,0,3,0,0,9,449,0.0,0.0,0.0,0.0
66749,90,87,135,2872,10,6,9,40,1,0,0,1,0,0,12,381,0.0,0.0,0.0,0.0
51940,55,58,138,3313,0,0,11,36,0,1,0,0,0,93,3,558,0.0,0.0,0.0,0.0
37265,105,116,207,2944,16,8,12,31,0,0,1,4,0,0,29,705,0.0,0.0,0.0,0.0
109322,45,43,1,23,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
43670,90,85,138,2304,9,4,7,25,0,0,0,2,0,0,17,616,0.0,0.0,0.0,0.0
156689,50,50,1,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
62398,55,55,90,3122,1,3,16,29,0,0,0,10,1,0,3,608,0.0,0.0,0.0,0.0
151119,45,43,1,12,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
57145,50,49,93,2475,0,0,10,37,0,0,0,0,0,0,11,548,0.0,0.0,0.0,0.0
106618,40,41,58,2107,0,0,6,34,1,0,0,4,0,0,3,349,0.0,0.0,0.0,0.0
109528,50,44,22,759,0,0,2,11,0,0,0,3,0,0,1,116,0.0,0.0,0.0,0.0
58845,45,42,60,1992,1,2,4,34,0,0,0,8,1,0,5,378,0.0,0.0,0.0,0.0
155503,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
104953,60,57,9,113,0,1,0,5,0,0,0,0,0,0,0,43,0.0,0.0,0.0,0.0
76542,50,51,129,2689,8,1,11,33,0,0,0,4,0,0,17,677,0.0,0.0,0.0,0.0
50232,55,52,99,2449,3,6,11,30,1,0,0,8,1,0,10,415,0.0,0.0,0.0,0.0
153127,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
38290,50,48,103,2367,3,5,6,38,0,0,0,7,0,0,10,520,0.0,0.0,0.0,0.0
58771,50,47,114,3128,4,7,7,61,0,0,0,12,0,0,8,600,0.0,0.0,0.0,0.0
155513,50,47,13,132,1,1,1,2,0,0,0,1,0,0,0,28,0.0,0.0,0.0,0.0
40142,70,63,56,1024,5,2,3,11,0,0,0,2,0,0,7,169,0.0,0.0,0.0,0.0
104547,55,45,67,1096,5,2,2,18,0,0,0,1,0,0,8,225,0.0,0.0,0.0,0.0
19838,40,40,5,225,0,0,0,2,0,0,0,0,0,5,0,28,0.0,0.0,0.0,0.0
126407,45,43,55,2193,0,2,5,35,0,0,0,8,0,0,3,390,0.0,0.0,0.0,0.0
20480,45,44,99,2700,0,1,8,47,0,0,0,1,0,83,5,436,0.0,0.0,0.0,0.0
18867,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7645,55,58,142,3285,4,0,10,47,0,0,0,1,0,0,21,824,0.0,0.0,0.0,0.0
171975,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
90518,50,48,1,34,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
87447,50,45,29,1284,0,0,3,16,0,0,0,8,0,0,0,203,0.0,0.0,0.0,0.0
49384,50,47,55,1483,3,0,2,34,0,0,0,5,0,0,4,222,0.0,0.0,0.0,0.0
40146,50,58,140,3053,2,3,13,30,0,0,0,3,1,0,13,641,0.0,0.0,0.0,0.0
88900,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
80447,45,41,73,1692,1,1,6,21,0,0,0,3,0,0,10,354,0.0,0.0,0.0,0.0
78356,60,61,176,3065,18,8,5,65,0,0,2,4,1,0,22,567,0.0,0.0,0.0,0.0
84939,60,55,139,3025,11,4,8,47,0,0,0,6,0,0,20,439,0.0,0.0,0.0,0.0
20452,60,54,89,1545,5,6,7,15,0,0,0,2,0,0,7,292,0.0,0.0,0.0,0.0
153371,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40383,50,53,118,2623,0,0,13,21,0,0,0,1,0,61,0,442,0.0,0.0,0.0,0.0
58376,40,40,4,237,0,0,0,8,0,0,0,0,0,11,0,31,0.0,0.0,0.0,0.0
101178,50,48,72,1476,1,8,6,15,0,0,0,0,1,0,2,266,0.0,0.0,0.0,0.0
115556,50,44,31,895,0,1,2,12,0,0,0,3,0,0,2,160,0.0,0.0,0.0,0.0
39194,60,58,90,2811,1,0,7,44,0,0,0,6,0,0,11,576,0.0,0.0,0.0,0.0
55605,50,47,88,2261,1,0,9,23,0,0,0,3,0,0,4,486,0.0,0.0,0.0,0.0
77794,50,48,118,3415,0,4,10,53,1,0,0,2,0,0,11,693,0.0,0.0,0.0,0.0
78830,50,60,191,2581,21,7,6,39,1,0,1,4,0,0,32,672,0.0,0.0,0.0,0.0
37915,55,54,121,3063,0,0,8,48,0,1,0,0,0,107,6,535,0.0,0.0,0.0,0.0
102884,45,43,4,180,0,0,0,3,0,0,0,0,0,4,0,17,0.0,0.0,0.0,0.0
80607,80,79,162,3132,10,4,9,49,0,0,0,4,0,0,25,689,0.0,0.0,0.0,0.0
62974,80,74,93,2300,2,7,6,30,0,0,0,6,0,0,6,407,0.0,0.0,0.0,0.0
157668,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54756,45,46,80,2360,3,1,8,26,0,0,0,10,0,0,8,469,0.0,0.0,0.0,0.0
45268,60,58,103,3029,4,3,8,51,0,0,0,7,2,0,11,424,0.0,0.0,0.0,0.0
93264,50,46,93,2293,2,3,6,37,0,0,0,4,0,0,12,452,0.0,0.0,0.0,0.0
39215,50,47,14,357,0,0,1,5,0,0,0,0,0,12,1,61,0.0,0.0,0.0,0.0
20145,45,42,25,843,0,0,3,13,0,0,0,3,0,0,0,109,0.0,0.0,0.0,0.0
52940,50,53,118,3251,1,8,8,60,0,0,0,7,1,0,14,617,0.0,0.0,0.0,0.0
9089,45,45,98,2485,0,0,11,34,0,0,0,2,0,74,3,433,0.0,0.0,0.0,0.0
43250,55,53,81,2597,3,0,8,45,0,0,0,7,0,0,3,465,0.0,0.0,0.0,0.0
38439,50,48,23,897,0,0,3,15,0,0,0,2,0,0,0,142,0.0,0.0,0.0,0.0
89085,45,43,3,69,0,0,0,3,0,0,0,1,0,0,0,12,0.0,0.0,0.0,0.0
60232,45,45,99,2590,2,0,12,38,0,0,0,6,0,0,3,490,0.0,0.0,0.0,0.0
50175,70,69,89,1709,4,7,6,19,0,0,0,3,0,0,10,328,0.0,0.0,0.0,0.0
55459,55,56,129,3420,2,4,9,47,0,0,0,5,0,0,13,593,0.0,0.0,0.0,0.0
20658,65,64,106,2585,1,4,11,30,1,0,0,6,1,0,8,607,0.0,0.0,0.0,0.0
81012,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
48717,50,48,61,2502,1,0,3,39,0,0,0,10,0,0,9,397,0.0,0.0,0.0,0.0
41464,65,62,84,1918,1,7,6,26,0,0,0,2,0,0,5,305,0.0,0.0,0.0,0.0
43020,60,59,1,45,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
37096,50,53,151,3307,0,0,13,47,0,0,0,0,1,137,9,626,0.0,0.0,0.0,0.0
18987,60,56,1,39,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
54102,65,63,36,729,2,1,1,12,0,0,0,4,0,0,4,163,0.0,0.0,0.0,0.0
18073,55,53,89,2302,2,5,7,31,1,0,1,4,0,0,12,483,0.0,0.0,0.0,0.0
42824,45,44,52,1988,1,0,6,33,0,0,0,6,1,0,0,292,0.0,0.0,0.0,0.0
94147,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
