element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
40383,50,46,73,1800,0,0,4,30,0,1,0,0,0,69,6,351,488.2,0.0,0.0,48.9
58376,45,44,52,1620,0,0,4,26,0,0,0,2,0,42,3,278,280.8,0.0,0.0,28.1
83283,65,59,72,1938,1,3,7,31,0,0,0,3,0,0,3,296,347.0,630.9,493.0,147.2
101178,55,49,84,1708,3,5,2,29,0,0,0,3,0,0,8,367,363.4,613.9,296.0,127.1
151086,50,48,58,1715,1,1,4,31,0,0,0,2,0,0,5,337,363.6,170.6,145.0,67.8
132015,45,43,39,1666,0,0,3,30,0,0,0,6,0,0,0,261,266.6,258.4,148.0,67.6
78056,45,42,68,2897,1,0,8,47,0,0,0,11,0,0,0,474,616.2,338.7,231.0,118.7
158534,45,40,13,188,0,2,1,4,0,0,0,0,0,0,0,73,70.4,48.3,10.0,12.9
167075,50,50,74,2520,0,2,5,42,0,0,0,7,0,0,11,532,661.6,130.9,146.0,93.8
128198,60,57,55,1206,2,2,1,24,0,0,0,1,0,0,2,215,289.4,351.6,397.0,103.7
115556,55,58,143,2323,2,7,12,20,0,0,0,3,0,0,14,615,610.0,698.8,201.0,151.0
39194,60,61,138,3203,0,1,16,31,0,0,0,4,0,0,13,778,774.4,205.7,243.0,122.7
55605,60,58,43,1177,0,0,5,13,0,0,0,3,0,0,3,247,249.2,67.8,50.0,36.8
173904,60,60,107,2532,0,0,13,21,1,0,0,1,1,0,8,597,598.0,74.8,89.0,76.2
77794,55,52,113,1912,0,7,9,21,0,0,0,1,0,0,18,539,459.0,617.5,78.0,115.6
234908,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
80226,60,59,77,1427,2,2,6,13,0,0,0,1,1,0,9,335,367.2,236.5,209.0,81.4
78830,125,131,217,3074,29,2,15,34,0,0,1,5,0,0,31,781,1214.4,502.1,2355.0,407.4
165990,75,74,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
37915,55,55,144,3240,0,0,15,35,0,0,0,1,0,87,6,694,726.4,0.1,0.0,72.3
102884,45,42,9,90,0,0,1,0,0,0,0,0,0,3,2,26,27.4,0.0,0.0,2.7
85971,80,83,178,2292,12,8,14,18,0,0,0,0,0,0,16,544,725.8,588.2,1177.0,249.1
80607,95,97,199,3218,11,10,17,33,0,0,0,0,0,0,23,826,1072.6,1487.0,1021.0,358.2
108823,95,90,175,2957,9,13,16,28,0,0,0,7,0,0,12,565,775.2,878.5,934.0,258.8
95715,80,77,11,206,0,1,0,6,0,0,0,0,0,0,0,36,49.0,83.2,41.0,17.5
62974,65,63,55,826,2,4,4,12,0,0,0,4,0,0,1,186,204.8,283.1,364.0,84.7
157668,50,48,31,768,0,1,4,9,0,0,0,0,0,0,0,167,144.4,172.2,14.0,33.1
54756,50,48,32,837,1,0,2,11,0,0,0,2,0,0,1,174,206.0,96.8,77.0,37.8
45268,55,53,58,1385,1,1,7,18,0,0,0,3,0,0,0,246,245.8,384.7,281.0,91.1
93264,50,47,85,2822,0,2,15,30,0,0,0,4,0,0,2,477,604.2,293.4,289.0,118.6
168566,55,53,11,223,0,0,1,2,0,0,0,1,0,0,0,21,26.0,49.3,41.0,11.2
175941,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39215,50,48,3,90,0,0,0,1,0,0,0,0,0,4,0,17,19.0,0.0,0.0,1.9
40868,50,48,72,2381,0,4,6,47,0,0,0,7,0,0,6,412,510.0,632.8,125.0,127.0
85624,45,44,68,2329,2,0,6,43,1,0,0,5,0,0,2,407,645.0,52.0,137.0,83.7
20145,40,41,58,2206,0,0,6,43,0,0,0,4,0,0,2,378,462.0,59.4,106.0,62.8
54484,45,43,65,1709,1,1,5,34,0,0,0,2,0,0,9,389,327.2,302.8,113.0,74.5
41338,45,44,14,495,0,0,1,6,0,0,0,1,0,0,0,90,120.0,2.0,23.0,14.6
52940,50,48,59,1818,3,1,2,37,0,0,0,3,0,0,3,342,445.0,230.6,253.0,92.9
41945,45,43,42,1566,0,0,5,29,0,0,0,5,0,0,0,267,276.4,25.9,89.0,39.3
41725,65,63,73,1836,5,2,6,30,0,0,2,1,1,0,7,241,343.0,349.4,566.0,125.3
94924,60,55,25,433,1,1,2,3,0,0,0,0,0,0,3,87,92.4,141.3,124.0,35.8
73426,65,63,79,1486,5,3,5,30,0,0,0,1,0,0,4,237,251.2,254.0,594.0,108.2
173514,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9089,45,43,123,3330,0,0,10,55,0,0,0,2,0,99,11,635,716.8,20.0,0.0,73.8
121599,50,52,136,3324,7,4,9,63,0,0,0,10,0,0,16,679,859.0,595.8,537.0,199.7
61566,60,58,81,1610,5,3,1,34,0,0,0,3,0,0,5,299,346.0,370.6,472.0,118.8
108413,50,46,53,987,2,3,4,16,0,0,0,0,0,0,5,190,238.6,267.0,136.0,64.3
43250,50,50,58,1900,1,2,6,33,0,0,1,1,1,0,3,300,332.2,464.8,124.0,92.1
38439,55,48,48,1537,1,1,4,29,0,0,0,3,0,0,0,262,280.2,165.9,150.0,59.7
89085,45,42,13,447,0,0,3,7,0,0,0,1,0,0,0,40,78.8,26.5,95.0,20.0
216058,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60232,50,48,87,2510,2,1,8,39,0,0,0,6,0,0,4,453,629.6,181.3,298.0,111.2
50175,75,73,70,1178,5,2,4,21,0,0,0,1,0,0,6,249,309.8,212.8,435.0,96.0
18656,45,44,64,2128,0,0,5,40,0,0,0,0,0,61,4,394,457.0,0.2,0.0,45.6
55459,50,49,118,3069,1,7,10,60,0,0,0,7,0,0,10,613,690.2,562.7,193.0,145.0
40669,45,42,77,2880,1,0,7,60,0,0,0,3,0,0,4,520,687.8,81.4,145.0,91.4
105717,45,42,68,1867,0,3,6,29,0,0,0,5,0,0,2,352,385.0,295.1,128.0,80.7
20658,50,49,90,3289,0,1,10,62,1,0,0,9,0,0,6,563,635.0,293.7,77.0,100.7
48717,50,48,42,1452,0,0,5,27,0,0,0,5,0,0,3,264,322.4,48.8,64.0,43.6
222018,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
41464,70,71,144,2309,11,7,7,50,0,0,0,5,1,0,12,440,713.8,543.0,1155.0,241.1
43020,70,67,93,1537,8,2,6,36,0,0,0,3,0,0,14,309,373.6,312.4,476.0,115.0
37096,45,47,157,3420,0,0,9,56,0,3,0,0,0,137,14,772,1087.8,10.0,0.0,109.9
57531,75,74,62,1350,3,2,7,23,0,0,0,1,0,0,1,188,296.6,256.3,393.0,94.6
86934,70,66,106,2039,5,7,6,44,0,0,1,4,0,0,11,470,559.4,624.9,502.0,168.8
18987,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54102,55,50,46,1185,1,3,4,16,0,0,0,6,0,0,2,236,258.4,281.8,169.0,71.0
204480,45,44,41,1421,0,0,3,29,0,0,0,1,0,0,0,280,310.4,35.7,29.0,37.5
18073,55,53,84,2400,4,0,7,45,0,0,0,6,0,0,7,461,527.6,337.8,141.0,100.8
179830,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
59779,45,42,54,1562,2,0,5,29,0,0,0,3,0,0,6,270,377.8,132.1,88.0,60.1
32259,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
